,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.35,0.1,0.43,0.4959029465948671,133827_fnca,-1.8929619369768944,0.6666666666666666
1,Punishment,0.5,0.35,0.1,0.4616,0.4987227882658148,133827_fnca,-1.8929619369768944,0.625
2,Reward,0.5,0.35,0.1,0.432,0.4955526793050091,133827_fnca,-1.8929619369768944,0.4583333333333333
