,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.1,0.05,1,0.21,0.4079887859958012,133827_fnca,-1.8392092877568267,0.6666666666666666
1,Punishment,0.1,0.05,1,0.6224,0.4849808296459764,133827_fnca,-1.8392092877568267,0.625
2,Reward,0.1,0.05,1,0.484,0.499943952022756,133827_fnca,-1.8392092877568267,0.4583333333333333
