,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
1153,106016_fnca,1,1,Reward,2,5,2.0,0,859,26,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
1154,106016_fnca,2,1,Reward,3,5,2.0,0,310,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
1155,106016_fnca,3,1,Punishment,4,5,3.0,0,384,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
1156,106016_fnca,4,1,Reward,5,5,3.0,0,404,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
1157,106016_fnca,5,1,Reward,6,5,2.0,0,295,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
1158,106016_fnca,6,1,Reward,7,5,3.0,0,275,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
1159,106016_fnca,7,1,Neutral,8,5,3.0,0,418,14,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
1161,106016_fnca,10,1,Reward,10,5,3.0,0,626,13,4,4,0,0,2.0,,1.0,,MostlyPunishment,MostlyPunishment
1162,106016_fnca,11,1,Punishment,11,5,2.0,0,296,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
1163,106016_fnca,12,1,Punishment,12,5,2.0,0,405,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
1164,106016_fnca,13,1,Punishment,13,5,2.0,0,286,13,3,0,3,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
1165,106016_fnca,14,1,Neutral,14,5,2.0,0,307,13,4,0,4,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
1166,106016_fnca,15,1,Punishment,15,5,2.0,0,255,13,5,0,5,0,3.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
1167,106016_fnca,16,1,Punishment,16,5,3.0,0,292,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
1169,106016_fnca,19,1,Punishment,18,5,3.0,0,572,14,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
1170,106016_fnca,20,1,Punishment,19,5,3.0,0,238,14,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
1171,106016_fnca,21,1,Punishment,20,5,2.0,0,263,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
1172,106016_fnca,22,1,Neutral,21,5,2.0,0,385,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
1173,106016_fnca,23,1,Punishment,22,5,2.0,0,273,14,3,0,3,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
