,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.35,0.1,0.4533333333333333,0.4986492345184554,151223_fnca,-2.191458070082665,0.5
1,Punishment,0.5,0.35,0.1,0.4232,0.4942642994979568,151223_fnca,-2.191458070082665,0.4
2,Reward,0.5,0.35,0.1,0.4248,0.4945104573959774,151223_fnca,-2.191458070082665,0.84
