,HCPID,egs,alpha,r,LL
50,151223_fnca,0.25,0.05,1,-2.076766825046198
90,151223_fnca,0.45,0.05,1,-2.0893541017701622
70,151223_fnca,0.35,0.05,1,-2.0976424024684235
100,151223_fnca,0.5,0.05,1,-2.1077965498198723
60,151223_fnca,0.3,0.05,1,-2.1202643196552584
101,151223_fnca,0.5,0.1,1,-2.1386855997831766
80,151223_fnca,0.4,0.05,1,-2.139046987819205
40,151223_fnca,0.2,0.05,1,-2.1512415182050093
30,151223_fnca,0.15,0.05,1,-2.1947240558217143
91,151223_fnca,0.45,0.1,1,-2.1984236606702514
20,151223_fnca,0.1,0.05,1,-2.214190908875712
81,151223_fnca,0.4,0.1,1,-2.2288688624894872
61,151223_fnca,0.3,0.1,1,-2.2497188415145315
71,151223_fnca,0.35,0.1,1,-2.2505368643240184
51,151223_fnca,0.25,0.1,1,-2.2823929914640044
102,151223_fnca,0.5,0.15,1,-2.2976600367392632
41,151223_fnca,0.2,0.1,1,-2.3620174143861625
10,151223_fnca,0.05,0.05,1,-2.38561271621021
31,151223_fnca,0.15,0.1,1,-2.3869764391121953
82,151223_fnca,0.4,0.15,1,-2.39753060008043
92,151223_fnca,0.45,0.15,1,-2.440136287823558
72,151223_fnca,0.35,0.15,1,-2.451389885932156
62,151223_fnca,0.3,0.15,1,-2.498743569617875
21,151223_fnca,0.1,0.1,1,-2.55266640618956
52,151223_fnca,0.25,0.15,1,-2.6486818563853625
42,151223_fnca,0.2,0.15,1,-2.742933445030962
93,151223_fnca,0.45,0.2,1,-2.7815889341755664
103,151223_fnca,0.5,0.2,1,-2.7868879596450253
11,151223_fnca,0.05,0.1,1,-2.7945201454075104
83,151223_fnca,0.4,0.2,1,-2.8225070559461356
73,151223_fnca,0.35,0.2,1,-2.8897949983825586
32,151223_fnca,0.15,0.15,1,-2.9422700952476672
94,151223_fnca,0.45,0.25,1,-3.086500224027308
0,151223_fnca,0.0,0.05,1,-3.1578432080419416
63,151223_fnca,0.3,0.2,1,-3.2353301630488733
22,151223_fnca,0.1,0.15,1,-3.326215663346816
2,151223_fnca,0.0,0.15,1,-3.3479920489877415
1,151223_fnca,0.0,0.1,1,-3.37834858707285
104,151223_fnca,0.5,0.25,1,-3.4623911517545265
12,151223_fnca,0.05,0.15,1,-3.4904947583505272
53,151223_fnca,0.25,0.2,1,-3.6610463625386043
105,151223_fnca,0.5,0.3,1,-3.663899639165504
95,151223_fnca,0.45,0.3,1,-3.77178608581787
74,151223_fnca,0.35,0.25,1,-3.819644146341486
43,151223_fnca,0.2,0.2,1,-3.8280738566569803
84,151223_fnca,0.4,0.25,1,-3.8316982511500353
3,151223_fnca,0.0,0.2,1,-3.9261583748205586
