,HCPID,egs,alpha,r,LL
17,177746_fnca,0.05,0.4,1,-1.9692211397224777
8,177746_fnca,0.0,0.45,1,-1.9727358703960562
7,177746_fnca,0.0,0.4,1,-1.9740638953262728
6,177746_fnca,0.0,0.35,1,-1.9781639184637938
91,177746_fnca,0.45,0.1,1,-1.9786003462674429
44,177746_fnca,0.2,0.25,1,-1.9799644681103818
75,177746_fnca,0.35,0.3,1,-1.9843861154682694
96,177746_fnca,0.45,0.35,1,-1.9856925376721806
71,177746_fnca,0.35,0.1,1,-1.9858310641872912
41,177746_fnca,0.2,0.1,1,-1.986918960113786
86,177746_fnca,0.4,0.35,1,-1.9881396171444579
11,177746_fnca,0.05,0.1,1,-1.988380563720455
101,177746_fnca,0.5,0.1,1,-1.9923091466721459
21,177746_fnca,0.1,0.1,1,-1.9924534680739359
18,177746_fnca,0.05,0.45,1,-1.9932399959898992
16,177746_fnca,0.05,0.35,1,-1.9936702918391815
45,177746_fnca,0.2,0.3,1,-1.99388941952155
81,177746_fnca,0.4,0.1,1,-1.9942465735709876
65,177746_fnca,0.3,0.3,1,-1.9958313214404786
15,177746_fnca,0.05,0.3,1,-1.9992655770029404
25,177746_fnca,0.1,0.3,1,-1.9992655770029404
51,177746_fnca,0.25,0.1,1,-2.0039625532791
35,177746_fnca,0.15,0.3,1,-2.004836473194317
55,177746_fnca,0.25,0.3,1,-2.0061850276133257
19,177746_fnca,0.05,0.5,1,-2.0126827093024096
31,177746_fnca,0.15,0.1,1,-2.012905649180286
108,177746_fnca,0.5,0.45,1,-2.0142064781740516
27,177746_fnca,0.1,0.4,1,-2.014226923977458
26,177746_fnca,0.1,0.35,1,-2.0216806778531717
97,177746_fnca,0.45,0.4,1,-2.024644401241755
61,177746_fnca,0.3,0.1,1,-2.0270529788361733
66,177746_fnca,0.3,0.35,1,-2.027279738976294
46,177746_fnca,0.2,0.35,1,-2.027651686198349
76,177746_fnca,0.35,0.35,1,-2.0283629113292174
56,177746_fnca,0.25,0.35,1,-2.0286268721846383
36,177746_fnca,0.15,0.35,1,-2.0292556358057663
28,177746_fnca,0.1,0.45,1,-2.0297025786443283
98,177746_fnca,0.45,0.45,1,-2.045097628090277
80,177746_fnca,0.4,0.05,1,-2.0453738060122344
37,177746_fnca,0.15,0.4,1,-2.0471569238068494
87,177746_fnca,0.4,0.4,1,-2.049738897469706
68,177746_fnca,0.3,0.45,1,-2.049738897469706
57,177746_fnca,0.25,0.4,1,-2.050744233088121
78,177746_fnca,0.35,0.45,1,-2.05136589656653
88,177746_fnca,0.4,0.45,1,-2.0544446481868786
29,177746_fnca,0.1,0.5,1,-2.054874125680846
79,177746_fnca,0.35,0.5,1,-2.0582538168752205
109,177746_fnca,0.5,0.5,1,-2.058885383487361
100,177746_fnca,0.5,0.05,1,-2.0599094381710463
47,177746_fnca,0.2,0.4,1,-2.0689447086975914
90,177746_fnca,0.45,0.05,1,-2.069310854836944
77,177746_fnca,0.35,0.4,1,-2.0763197156570055
67,177746_fnca,0.3,0.4,1,-2.077043720738677
38,177746_fnca,0.15,0.45,1,-2.0773627784155093
39,177746_fnca,0.15,0.5,1,-2.080579704208807
58,177746_fnca,0.25,0.45,1,-2.0820902878301544
99,177746_fnca,0.45,0.5,1,-2.082388395024019
1,177746_fnca,0.0,0.1,1,-2.087598724144967
50,177746_fnca,0.25,0.05,1,-2.092607192181642
60,177746_fnca,0.3,0.05,1,-2.094489711468741
70,177746_fnca,0.35,0.05,1,-2.096630482976165
48,177746_fnca,0.2,0.45,1,-2.1039217243305846
89,177746_fnca,0.4,0.5,1,-2.104114578967111
40,177746_fnca,0.2,0.05,1,-2.1082576801578234
49,177746_fnca,0.2,0.5,1,-2.109191181953066
69,177746_fnca,0.3,0.5,1,-2.121578488898397
30,177746_fnca,0.15,0.05,1,-2.1315518044004897
59,177746_fnca,0.25,0.5,1,-2.1529650636803668
20,177746_fnca,0.1,0.05,1,-2.190816478574148
10,177746_fnca,0.05,0.05,1,-2.3394921383706295
0,177746_fnca,0.0,0.05,1,-3.634302202563515
