,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
12481,178950_fnca,1,1,Reward,2,5,2.0,0,738,27,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
12482,178950_fnca,2,1,Reward,3,5,2.0,0,713,14,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
12483,178950_fnca,3,1,Punishment,4,5,2.0,0,448,13,3,0,3,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
12484,178950_fnca,4,1,Reward,5,5,2.0,0,489,14,4,0,4,0,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
12485,178950_fnca,5,1,Reward,6,5,3.0,0,338,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
12486,178950_fnca,6,1,Reward,7,5,2.0,0,455,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
12487,178950_fnca,7,1,Neutral,8,5,2.0,0,322,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
12489,178950_fnca,10,1,Reward,10,5,2.0,0,546,14,4,0,4,0,3.0,,1.0,,MostlyPunishment,MostlyPunishment
12490,178950_fnca,11,1,Punishment,11,5,3.0,0,402,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
12491,178950_fnca,12,1,Punishment,12,5,3.0,0,268,14,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
12492,178950_fnca,13,1,Punishment,13,5,2.0,0,660,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12493,178950_fnca,14,1,Neutral,14,5,2.0,0,594,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12494,178950_fnca,15,1,Punishment,15,5,2.0,0,255,13,3,0,3,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
12495,178950_fnca,16,1,Punishment,16,5,2.0,0,567,14,4,0,4,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12497,178950_fnca,19,1,Punishment,18,5,3.0,0,644,13,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
12498,178950_fnca,20,1,Punishment,19,5,3.0,0,405,14,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12499,178950_fnca,21,1,Punishment,20,5,3.0,0,320,14,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12500,178950_fnca,22,1,Neutral,21,5,3.0,0,550,14,4,4,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12501,178950_fnca,23,1,Punishment,22,5,3.0,0,365,14,5,5,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
12502,178950_fnca,24,1,Neutral,23,5,3.0,0,427,14,6,6,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
12503,178950_fnca,25,1,Punishment,24,5,2.0,0,362,14,1,0,1,0,3.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
12505,178950_fnca,28,1,Reward,26,5,2.0,0,652,14,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
12506,178950_fnca,29,1,Reward,27,5,3.0,0,685,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
12507,178950_fnca,30,1,Punishment,28,5,2.0,0,418,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
