,HCPID,egs,alpha,r,LL
0,125525_fnca,0.0,0.05,1,-1.8463791464306447
10,125525_fnca,0.05,0.05,1,-1.8776163234251861
20,125525_fnca,0.1,0.05,1,-1.9358458158537974
30,125525_fnca,0.15,0.05,1,-1.9608324278767748
40,125525_fnca,0.2,0.05,1,-1.9621515903258402
60,125525_fnca,0.3,0.05,1,-2.0097027149049143
50,125525_fnca,0.25,0.05,1,-2.0099290149807607
70,125525_fnca,0.35,0.05,1,-2.0162771406014395
100,125525_fnca,0.5,0.05,1,-2.017667757408415
31,125525_fnca,0.15,0.1,1,-2.021630684379585
80,125525_fnca,0.4,0.05,1,-2.031960983525317
41,125525_fnca,0.2,0.1,1,-2.034283677372663
21,125525_fnca,0.1,0.1,1,-2.0387013907232765
71,125525_fnca,0.35,0.1,1,-2.0400643308880944
51,125525_fnca,0.25,0.1,1,-2.041656367576483
81,125525_fnca,0.4,0.1,1,-2.041861221677078
90,125525_fnca,0.45,0.05,1,-2.0440703781933696
61,125525_fnca,0.3,0.1,1,-2.053092480553154
91,125525_fnca,0.45,0.1,1,-2.056901492209607
101,125525_fnca,0.5,0.1,1,-2.0916575615338484
11,125525_fnca,0.05,0.1,1,-2.177505597112162
92,125525_fnca,0.45,0.15,1,-2.1994993530876914
102,125525_fnca,0.5,0.15,1,-2.2086338688245206
82,125525_fnca,0.4,0.15,1,-2.2171286159620416
72,125525_fnca,0.35,0.15,1,-2.253949639538001
1,125525_fnca,0.0,0.1,1,-2.2597465047389913
62,125525_fnca,0.3,0.15,1,-2.322403985961458
52,125525_fnca,0.25,0.15,1,-2.425817256850171
103,125525_fnca,0.5,0.2,1,-2.5184086252969315
42,125525_fnca,0.2,0.15,1,-2.575586213031969
93,125525_fnca,0.45,0.2,1,-2.5922636131284835
32,125525_fnca,0.15,0.15,1,-2.6800218334856543
73,125525_fnca,0.35,0.2,1,-2.775434001785245
83,125525_fnca,0.4,0.2,1,-2.7792342244465207
22,125525_fnca,0.1,0.15,1,-2.8557794514017143
63,125525_fnca,0.3,0.2,1,-2.8740142672808306
12,125525_fnca,0.05,0.15,1,-2.895434330277231
2,125525_fnca,0.0,0.15,1,-2.9223610541564895
84,125525_fnca,0.4,0.25,1,-2.9689086664824846
104,125525_fnca,0.5,0.25,1,-3.0603837979900073
94,125525_fnca,0.45,0.25,1,-3.142794193385005
