,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
4737,131722_fnca,1,1,Reward,2,5,3.0,0,493,27,1,1,0,0,3.0,,0.0,,MostlyReward,MostlyReward
4738,131722_fnca,2,1,Reward,3,5,3.0,0,319,14,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
4739,131722_fnca,3,1,Punishment,4,5,3.0,0,396,13,3,3,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
4740,131722_fnca,4,1,Reward,5,5,2.0,0,499,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
4741,131722_fnca,5,1,Reward,6,5,2.0,0,615,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
4742,131722_fnca,6,1,Reward,7,5,2.0,0,326,13,3,0,3,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
4743,131722_fnca,7,1,Neutral,8,5,2.0,0,473,13,4,0,4,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
4745,131722_fnca,10,1,Reward,10,5,2.0,0,774,13,1,0,1,0,2.0,,0.0,,MostlyPunishment,MostlyPunishment
4748,131722_fnca,13,1,Punishment,13,5,3.0,0,325,13,1,1,0,0,3.0,,0.0,Punishment,MostlyPunishment,MostlyPunishment
4749,131722_fnca,14,1,Neutral,14,5,3.0,0,348,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
4750,131722_fnca,15,1,Punishment,15,5,3.0,0,510,13,3,3,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
4751,131722_fnca,16,1,Punishment,16,5,3.0,0,374,13,4,4,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
4753,131722_fnca,19,1,Punishment,18,5,3.0,0,669,13,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
4754,131722_fnca,20,1,Punishment,19,5,3.0,0,552,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
4755,131722_fnca,21,1,Punishment,20,5,3.0,0,510,14,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
4756,131722_fnca,22,1,Neutral,21,5,3.0,0,622,13,4,4,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
4757,131722_fnca,23,1,Punishment,22,5,3.0,0,426,13,5,5,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
4758,131722_fnca,24,1,Neutral,23,5,3.0,0,256,13,6,6,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
4759,131722_fnca,25,1,Punishment,24,5,3.0,0,385,13,7,7,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
4761,131722_fnca,28,1,Reward,26,5,2.0,0,527,13,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
4762,131722_fnca,29,1,Reward,27,5,2.0,0,402,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
4763,131722_fnca,30,1,Punishment,28,5,3.0,0,829,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
4764,131722_fnca,31,1,Reward,29,5,3.0,0,320,14,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
4765,131722_fnca,32,1,Punishment,30,5,3.0,0,311,13,3,3,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
4766,131722_fnca,33,1,Reward,31,5,2.0,0,425,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
4767,131722_fnca,34,1,Reward,32,5,2.0,0,307,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
4769,131722_fnca,1,2,Punishment,2,5,3.0,0,769,27,1,1,0,0,3.0,,0.0,,,MostlyPunishment
4770,131722_fnca,2,2,Punishment,3,5,3.0,0,273,13,2,2,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
4771,131722_fnca,3,2,Reward,4,5,3.0,0,511,13,3,3,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
4772,131722_fnca,4,2,Punishment,5,5,2.0,0,787,13,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyPunishment
4773,131722_fnca,5,2,Reward,6,5,2.0,0,541,13,2,0,2,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
4774,131722_fnca,6,2,Punishment,7,5,2.0,0,444,13,3,0,3,0,2.0,2.0,0.0,Reward,,MostlyPunishment
4775,131722_fnca,7,2,Punishment,8,5,2.0,0,357,13,4,0,4,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
4777,131722_fnca,10,2,Reward,10,5,3.0,0,592,14,1,1,0,0,3.0,,0.0,,,MostlyReward
4778,131722_fnca,11,2,Neutral,11,5,3.0,0,482,13,2,2,0,0,3.0,3.0,0.0,Reward,,MostlyReward
4779,131722_fnca,12,2,Reward,12,5,3.0,0,314,13,3,3,0,0,3.0,3.0,0.0,Neutral,,MostlyReward
