,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.2,0.1,0.18666666666666668,0.39029474612365445
1,Neutral,0.0,0.25,0.1,0.13666666666666666,0.3440690345808724
2,Neutral,0.0,0.3,0.1,0.23333333333333334,0.4236592728681617
3,Neutral,0.0,0.35,0.1,0.15666666666666668,0.36409353546046735
4,Neutral,0.0,0.4,0.1,0.13666666666666666,0.34406903458087257
5,Neutral,0.0,0.45,0.1,0.19666666666666666,0.3981422858999376
6,Neutral,0.0,0.5,0.1,0.19666666666666666,0.3981422858999375
7,Neutral,0.0,0.55,0.1,0.11,0.31341254721080325
8,Neutral,0.0,0.6,0.1,0.19333333333333333,0.3955719227174288
9,Neutral,0.0,0.65,0.1,0.15666666666666668,0.36409353546046735
10,Neutral,0.0,0.7,0.1,0.21,0.4079887859958014
11,Neutral,0.0,0.75,0.1,0.21666666666666667,0.41266191376532885
12,Neutral,0.0,0.8,0.1,0.20666666666666667,0.40559080597963054
13,Neutral,0.05,0.2,0.1,0.17333333333333334,0.3791676620467904
14,Neutral,0.05,0.25,0.1,0.17,0.37626042358254347
15,Neutral,0.05,0.3,0.1,0.19,0.3929563789010984
16,Neutral,0.05,0.35,0.1,0.12,0.32550449652428026
17,Neutral,0.05,0.4,0.1,0.19666666666666666,0.3981422858999376
18,Neutral,0.05,0.45,0.1,0.16333333333333333,0.3702871825318563
19,Neutral,0.05,0.5,0.1,0.11333333333333333,0.3175294822993921
20,Neutral,0.05,0.55,0.1,0.16,0.36721859746989827
21,Neutral,0.05,0.6,0.1,0.10333333333333333,0.30490234560715457
22,Neutral,0.05,0.65,0.1,0.15,0.3576680324053049
23,Neutral,0.05,0.7,0.1,0.14666666666666667,0.35436441131823415
24,Neutral,0.05,0.75,0.1,0.25666666666666665,0.4375236894366785
25,Neutral,0.05,0.8,0.1,0.15,0.3576680324053049
26,Neutral,0.1,0.2,0.1,0.11333333333333333,0.31752948229939226
27,Neutral,0.1,0.25,0.1,0.18666666666666668,0.3902947461236544
28,Neutral,0.1,0.3,0.1,0.11666666666666667,0.32155905051085143
29,Neutral,0.1,0.35,0.1,0.15333333333333332,0.3609105294341109
30,Neutral,0.1,0.4,0.1,0.17333333333333334,0.37916766204679014
31,Neutral,0.1,0.45,0.1,0.18,0.38482937191039607
32,Neutral,0.1,0.5,0.1,0.16,0.36721859746989827
33,Neutral,0.1,0.55,0.1,0.10666666666666667,0.3092047555018716
34,Neutral,0.1,0.6,0.1,0.12,0.32550449652428026
35,Neutral,0.1,0.65,0.1,0.15,0.3576680324053051
36,Neutral,0.1,0.7,0.1,0.16333333333333333,0.37028718253185633
37,Neutral,0.1,0.75,0.1,0.16333333333333333,0.37028718253185605
38,Neutral,0.1,0.8,0.1,0.17666666666666667,0.38202359741972386
39,Neutral,0.15,0.2,0.1,0.18,0.3848293719103959
40,Neutral,0.15,0.25,0.1,0.23666666666666666,0.4257461153528186
41,Neutral,0.15,0.3,0.1,0.18666666666666668,0.3902947461236545
42,Neutral,0.15,0.35,0.1,0.17333333333333334,0.3791676620467903
43,Neutral,0.15,0.4,0.1,0.17333333333333334,0.3791676620467902
44,Neutral,0.15,0.45,0.1,0.16333333333333333,0.3702871825318561
45,Neutral,0.15,0.5,0.1,0.17,0.37626042358254336
46,Neutral,0.15,0.55,0.1,0.12,0.32550449652428026
47,Neutral,0.15,0.6,0.1,0.20666666666666667,0.40559080597963043
48,Neutral,0.15,0.65,0.1,0.18333333333333332,0.3875860748793185
49,Neutral,0.15,0.7,0.1,0.11333333333333333,0.3175294822993921
50,Neutral,0.15,0.75,0.1,0.17666666666666667,0.3820235974197238
51,Neutral,0.15,0.8,0.1,0.2,0.40066833797650675
52,Neutral,0.2,0.2,0.1,0.2,0.40066833797650664
