,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.05,1,0.0,0.0
1,Neutral,0.0,0.1,1,0.0,0.0
2,Neutral,0.0,0.15,1,0.0,0.0
3,Neutral,0.0,0.2,1,0.0,0.0
4,Neutral,0.0,0.25,1,0.0,0.0
5,Neutral,0.0,0.3,1,0.0,0.0
6,Neutral,0.0,0.35,1,0.0,0.0
7,Neutral,0.0,0.4,1,0.0,0.0
8,Neutral,0.0,0.45,1,0.0,0.0
9,Neutral,0.0,0.5,1,0.0,0.0
10,Neutral,0.05,0.05,1,0.19666666666666666,0.3981422858999376
11,Neutral,0.05,0.1,1,0.13,0.3368653453081296
12,Neutral,0.05,0.15,1,0.013333333333333334,0.1148893122493093
13,Neutral,0.05,0.2,1,0.006666666666666667,0.08151300584956361
14,Neutral,0.05,0.25,1,0.006666666666666667,0.08151300584956361
15,Neutral,0.05,0.3,1,0.07666666666666666,0.2665063620734802
16,Neutral,0.05,0.35,1,0.013333333333333334,0.11488931224930927
17,Neutral,0.05,0.4,1,0.013333333333333334,0.11488931224930929
18,Neutral,0.05,0.45,1,0.02,0.1402339182917774
19,Neutral,0.05,0.5,1,0.07333333333333333,0.26111842459139595
20,Neutral,0.1,0.05,1,0.25,0.4337361989746801
21,Neutral,0.1,0.1,1,0.21333333333333335,0.41034558674051036
22,Neutral,0.1,0.15,1,0.11666666666666667,0.3215590505108514
23,Neutral,0.1,0.2,1,0.056666666666666664,0.23159088211286502
24,Neutral,0.1,0.25,1,0.05333333333333334,0.22507276167731272
25,Neutral,0.1,0.3,1,0.15,0.3576680324053051
26,Neutral,0.1,0.35,1,0.1,0.30050125348238005
27,Neutral,0.1,0.4,1,0.09666666666666666,0.2959970773304743
28,Neutral,0.1,0.45,1,0.08666666666666667,0.2818160567729817
29,Neutral,0.1,0.5,1,0.11333333333333333,0.3175294822993922
30,Neutral,0.15,0.05,1,0.32,0.4672555609057259
31,Neutral,0.15,0.1,1,0.22666666666666666,0.4193747004212346
32,Neutral,0.15,0.15,1,0.18,0.384829371910396
33,Neutral,0.15,0.2,1,0.10666666666666667,0.3092047555018715
34,Neutral,0.15,0.25,1,0.11333333333333333,0.3175294822993921
35,Neutral,0.15,0.3,1,0.16666666666666666,0.3733006833947207
36,Neutral,0.15,0.35,1,0.12333333333333334,0.3293688434044333
37,Neutral,0.15,0.4,1,0.09333333333333334,0.2913850368290183
38,Neutral,0.15,0.45,1,0.12,0.3255044965242802
39,Neutral,0.15,0.5,1,0.14666666666666667,0.3543644113182342
40,Neutral,0.2,0.05,1,0.3566666666666667,0.479815553562363
41,Neutral,0.2,0.1,1,0.33666666666666667,0.4733593975897285
42,Neutral,0.2,0.15,1,0.25333333333333335,0.4356468556430322
43,Neutral,0.2,0.2,1,0.12333333333333334,0.3293688434044334
44,Neutral,0.2,0.25,1,0.12666666666666668,0.33315491323044827
45,Neutral,0.2,0.3,1,0.14666666666666667,0.354364411318234
46,Neutral,0.2,0.35,1,0.16666666666666666,0.37330068339472067
47,Neutral,0.2,0.4,1,0.15666666666666668,0.3640935354604673
48,Neutral,0.2,0.45,1,0.11,0.3134125472108031
49,Neutral,0.2,0.5,1,0.15,0.3576680324053051
50,Neutral,0.25,0.05,1,0.4033333333333333,0.491386226541136
51,Neutral,0.25,0.1,1,0.2866666666666667,0.45296004041888327
52,Neutral,0.25,0.15,1,0.23666666666666666,0.4257461153528186
53,Neutral,0.25,0.2,1,0.2,0.40066833797650675
54,Neutral,0.25,0.25,1,0.15333333333333332,0.3609105294341111
55,Neutral,0.25,0.3,1,0.18333333333333332,0.38758607487931857
