,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.3,0.15,1,0.2933333333333333,0.4560506142576406,158136_fnca,-1.8415153015475707,0.1666666666666666
1,Punishment,0.3,0.15,1,0.4008,0.4902567096053353,158136_fnca,-1.8415153015475707,0.36
2,Reward,0.3,0.15,1,0.3288,0.4699651623291265,158136_fnca,-1.8415153015475707,0.32
