,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
143,Punishment,0.0,0.2,0.1,0.1976,0.3983480700944318,158136_fnca,0.36,-0.4076836620835183,0.3671291750036631,-1.002041517369587
286,Reward,0.0,0.2,0.1,0.2072,0.4054623037272333,158136_fnca,0.32,-0.27820095472027895,0.3837989547605906,-0.9576364188083101
144,Punishment,0.0,0.25,0.1,0.1944,0.3958964854880347,158136_fnca,0.36,-0.41829115960920793,0.3655243867849383,-1.0064222803082805
287,Reward,0.0,0.25,0.1,0.184,0.3876392799615325,158136_fnca,0.32,-0.35084163816808245,0.3751296945239478,-0.9804834607409045
145,Punishment,0.0,0.3,0.1,0.1576,0.3645113644701111,158136_fnca,0.36,-0.5552638949795932,0.34194768216796706,-1.073097529738627
288,Reward,0.0,0.3,0.1,0.1576,0.3645113644701114,158136_fnca,0.32,-0.4455279473551674,0.3612496136121081,-1.018186109141927
146,Punishment,0.0,0.35,0.1,0.1696,0.3754312172410594,158136_fnca,0.36,-0.507150154958336,0.3507999457811646,-1.0475391730418047
289,Reward,0.0,0.35,0.1,0.1608,0.3674934028263596,158136_fnca,0.32,-0.4332050555890439,0.3632108195101048,-1.012771843298626
147,Punishment,0.0,0.4,0.1,0.1648,0.3711484351694654,158136_fnca,0.36,-0.5259351286524276,0.3474125108618611,-1.0572424129799953
290,Reward,0.0,0.4,0.1,0.1528,0.3599386123267618,158136_fnca,0.32,-0.4645236556288422,0.35814059488874744,-1.0268296465240643
148,Punishment,0.0,0.45,0.1,0.1608,0.3674934028263591,158136_fnca,0.36,-0.5420505469430756,0.3444356732507231,-1.0658479309253164
291,Reward,0.0,0.45,0.1,0.184,0.3876392799615324,158136_fnca,0.32,-0.35084163816808256,0.3751296945239478,-0.9804834607409045
149,Punishment,0.0,0.5,0.1,0.1608,0.3674934028263595,158136_fnca,0.36,-0.5420505469430751,0.3444356732507232,-1.0658479309253162
292,Reward,0.0,0.5,0.1,0.1624,0.368964968687401,158136_fnca,0.32,-0.4271408219611326,0.3641595533167881,-1.0101631740974886
150,Punishment,0.0,0.55,0.1,0.188,0.3908685489753077,158136_fnca,0.36,-0.44004563797960045,0.36212761018305467,-1.0157586149571096
293,Reward,0.0,0.55,0.1,0.1616,0.368230790581268,158136_fnca,0.32,-0.4301650053488435,0.3636877900216907,-1.0114594991180579
151,Punishment,0.0,0.6,0.1,0.1704,0.3761343132676064,158136_fnca,0.36,-0.5040752553333422,0.35134576155685115,-1.0459844647243597
294,Reward,0.0,0.6,0.1,0.164,0.3704237722080125,158136_fnca,0.32,-0.42113927804935203,0.36508770048395056,-1.0076176789626374
152,Punishment,0.0,0.65,0.1,0.0944,0.2925014284897336,158136_fnca,0.36,-0.9080297534660492,0.2641607261810223,-1.3311975497944797
295,Reward,0.0,0.65,0.1,0.0912,0.288008540038847,158136_fnca,0.32,-0.7944208875512481,0.2909828912502373,-1.234490806493529
153,Punishment,0.0,0.7,0.1,0.116,0.3203530878276416,158136_fnca,0.36,-0.761659585223909,0.29849526912981883,-1.2090011950864012
296,Reward,0.0,0.7,0.1,0.1104,0.3135131135660873,158136_fnca,0.32,-0.6685525770066941,0.3190460569977088,-1.1424198073158185
154,Punishment,0.0,0.75,0.1,0.1592,0.3660089206891262,158136_fnca,0.36,-0.5486205079972674,0.34320382576303765,-1.0694307641022625
297,Reward,0.0,0.75,0.1,0.1776,0.382328628465245,158136_fnca,0.32,-0.3724544525258972,0.3722090229691608,-0.9882996928078556
155,Punishment,0.0,0.8,0.1,0.172,0.3775314874539807,158136_fnca,0.36,-0.49797170897676796,0.35242182841829583,-1.0429264446752942
298,Reward,0.0,0.8,0.1,0.168,0.3740159225598057,158136_fnca,0.32,-0.40639981036019923,0.3673210799597587,-1.0015189361350756
156,Punishment,0.05,0.2,0.1,0.1816,0.3856688117360236,158136_fnca,0.36,-0.4625730537996118,0.35846457144202276,-1.0259254482554219
299,Reward,0.05,0.2,0.1,0.1776,0.3823286284652448,158136_fnca,0.32,-0.37245445252589743,0.3722090229691608,-0.9882996928078556
157,Punishment,0.05,0.25,0.1,0.1608,0.3674934028263596,158136_fnca,0.36,-0.542050546943075,0.3444356732507232,-1.0658479309253162
300,Reward,0.05,0.25,0.1,0.1904,0.3927737987768591,158136_fnca,0.32,-0.32996090982542287,0.37780554981079945,-0.9733756342110831
158,Punishment,0.05,0.3,0.1,0.1136,0.3174518239488047,158136_fnca,0.36,-0.7761807663758667,0.2951809194806147,-1.2201668242505865
301,Reward,0.05,0.3,0.1,0.1144,0.3184238606072149,158136_fnca,0.32,-0.6456802565232811,0.32387746471859896,-1.1273900300366577
159,Punishment,0.05,0.35,0.1,0.1424,0.3495997940686041,158136_fnca,0.36,-0.6224259959297889,0.3286882343620935,-1.1126455934092674
302,Reward,0.05,0.35,0.1,0.152,0.35916458533587,158136_fnca,0.32,-0.46775213052505193,0.3576020292687305,-1.0283345610100352
160,Punishment,0.05,0.4,0.1,0.164,0.3704237722080122,158136_fnca,0.36,-0.5291237083184169,0.3468286300484171,-1.0589244825569892
303,Reward,0.05,0.4,0.1,0.1608,0.3674934028263587,158136_fnca,0.32,-0.433205055589045,0.36321081951010464,-1.0127718432986264
161,Punishment,0.05,0.45,0.1,0.1168,0.3213103675293181,158136_fnca,0.36,-0.7569005689734213,0.29957581081663426,-1.205387768860817
304,Reward,0.05,0.45,0.1,0.1208,0.3260251430720217,158136_fnca,0.32,-0.6109958211290318,0.33101338050912915,-1.1055964799232425
162,Punishment,0.05,0.5,0.1,0.1816,0.3856688117360237,158136_fnca,0.36,-0.4625730537996116,0.35846457144202276,-1.0259254482554219
305,Reward,0.05,0.5,0.1,0.1768,0.381652049161672,158136_fnca,0.32,-0.375210876804015,0.37182568090990814,-0.9893301342406914
163,Punishment,0.05,0.55,0.1,0.1968,0.3977390062008539,158136_fnca,0.36,-0.41031932361591344,0.3667336268440389,-1.003119506870983
306,Reward,0.05,0.55,0.1,0.208,0.4060392768137739,158136_fnca,0.32,-0.27583538439648975,0.38405054292810276,-0.9569811128472522
164,Punishment,0.05,0.6,0.1,0.176,0.3809725870580082,158136_fnca,0.36,-0.4829743825426041,0.3550237251608325,-1.0355706603008774
307,Reward,0.05,0.6,0.1,0.196,0.3971273953462636,158136_fnca,0.32,-0.312242372228896,0.3799611825315593,-0.9676861827122368
