,HCPID,egs,alpha,r,LL
78,103515_fnca,0.35,0.45,1,-3.51715766028531
36,103515_fnca,0.15,0.35,1,-3.5446893927259895
37,103515_fnca,0.15,0.4,1,-3.56678592305967
38,103515_fnca,0.15,0.45,1,-3.568839460449377
69,103515_fnca,0.3,0.5,1,-3.5764287368923457
77,103515_fnca,0.35,0.4,1,-3.5859158143541725
67,103515_fnca,0.3,0.4,1,-3.612185520251737
88,103515_fnca,0.4,0.45,1,-3.6209009580368128
57,103515_fnca,0.25,0.4,1,-3.6228827363869933
89,103515_fnca,0.4,0.5,1,-3.674346243510106
48,103515_fnca,0.2,0.45,1,-3.707443388157275
59,103515_fnca,0.25,0.5,1,-3.747161836606869
49,103515_fnca,0.2,0.5,1,-3.748198146548498
79,103515_fnca,0.35,0.5,1,-3.7978629706112805
68,103515_fnca,0.3,0.45,1,-3.798181666672592
58,103515_fnca,0.25,0.45,1,-3.7990037676335424
39,103515_fnca,0.15,0.5,1,-3.8770971115459187
