,HCPID,egs,alpha,r,LL
1,114924_fnca,0.0,0.1,1,-1.9048787278035735
11,114924_fnca,0.05,0.1,1,-1.9171395291313524
21,114924_fnca,0.1,0.1,1,-1.9264932343991132
10,114924_fnca,0.05,0.05,1,-1.9345027449855223
31,114924_fnca,0.15,0.1,1,-1.952748169335005
20,114924_fnca,0.1,0.05,1,-1.9707267149829952
51,114924_fnca,0.25,0.1,1,-1.9923272165635328
41,114924_fnca,0.2,0.1,1,-1.995260121390917
30,114924_fnca,0.15,0.05,1,-1.9980279361194309
71,114924_fnca,0.35,0.1,1,-2.0150320718531987
61,114924_fnca,0.3,0.1,1,-2.03365888070236
91,114924_fnca,0.45,0.1,1,-2.0342901620780696
0,114924_fnca,0.0,0.05,1,-2.037796703367857
81,114924_fnca,0.4,0.1,1,-2.0411789536447094
50,114924_fnca,0.25,0.05,1,-2.046699816804227
40,114924_fnca,0.2,0.05,1,-2.0498786182130333
90,114924_fnca,0.45,0.05,1,-2.05901413061292
92,114924_fnca,0.45,0.15,1,-2.0625042435330263
70,114924_fnca,0.35,0.05,1,-2.0630851918583577
101,114924_fnca,0.5,0.1,1,-2.063790342774234
60,114924_fnca,0.3,0.05,1,-2.071802195673653
100,114924_fnca,0.5,0.05,1,-2.084624077656754
82,114924_fnca,0.4,0.15,1,-2.089218630297785
72,114924_fnca,0.35,0.15,1,-2.0912782692568532
80,114924_fnca,0.4,0.05,1,-2.0938661571954125
102,114924_fnca,0.5,0.15,1,-2.1122193967280967
62,114924_fnca,0.3,0.15,1,-2.1227238498985064
52,114924_fnca,0.25,0.15,1,-2.17313794156403
103,114924_fnca,0.5,0.2,1,-2.215951774369949
42,114924_fnca,0.2,0.15,1,-2.2568861956156345
93,114924_fnca,0.45,0.2,1,-2.2750323576566167
83,114924_fnca,0.4,0.2,1,-2.2806633273672823
32,114924_fnca,0.15,0.15,1,-2.2959896102373527
22,114924_fnca,0.1,0.15,1,-2.306581698798268
12,114924_fnca,0.05,0.15,1,-2.3114094792930033
2,114924_fnca,0.0,0.15,1,-2.4183129401848364
73,114924_fnca,0.35,0.2,1,-2.435091442046407
63,114924_fnca,0.3,0.2,1,-2.5004672942954964
53,114924_fnca,0.25,0.2,1,-2.5114764776966494
104,114924_fnca,0.5,0.25,1,-2.5982213823053995
94,114924_fnca,0.45,0.25,1,-2.606386735871307
84,114924_fnca,0.4,0.25,1,-2.619516857614266
43,114924_fnca,0.2,0.2,1,-2.801760235992222
54,114924_fnca,0.25,0.25,1,-2.8287894522772774
33,114924_fnca,0.15,0.2,1,-2.829480667358724
74,114924_fnca,0.35,0.25,1,-2.8414604772026086
23,114924_fnca,0.1,0.2,1,-2.85301571205148
13,114924_fnca,0.05,0.2,1,-2.8536027811724987
5,114924_fnca,0.0,0.3,1,-2.854446337437383
4,114924_fnca,0.0,0.25,1,-2.856890921306909
3,114924_fnca,0.0,0.2,1,-2.856890921306909
14,114924_fnca,0.05,0.25,1,-2.8814401298456334
64,114924_fnca,0.3,0.25,1,-2.8884221389672815
24,114924_fnca,0.1,0.25,1,-2.913018875973627
105,114924_fnca,0.5,0.3,1,-2.9631365914524714
34,114924_fnca,0.15,0.25,1,-2.980157188319757
106,114924_fnca,0.5,0.35,1,-3.0100666903170064
44,114924_fnca,0.2,0.25,1,-3.0315433500713658
95,114924_fnca,0.45,0.3,1,-3.057787102641742
65,114924_fnca,0.3,0.3,1,-3.1115039166628877
107,114924_fnca,0.5,0.4,1,-3.172951082006043
9,114924_fnca,0.0,0.5,1,-3.218455843855457
7,114924_fnca,0.0,0.4,1,-3.218455843855457
6,114924_fnca,0.0,0.35,1,-3.2211506370365592
8,114924_fnca,0.0,0.45,1,-3.2249544259759233
85,114924_fnca,0.4,0.3,1,-3.2534081512612527
17,114924_fnca,0.05,0.4,1,-3.283642915977655
35,114924_fnca,0.15,0.3,1,-3.303149011087498
46,114924_fnca,0.2,0.35,1,-3.303903715880088
15,114924_fnca,0.05,0.3,1,-3.322200061018836
97,114924_fnca,0.45,0.4,1,-3.336841812809097
55,114924_fnca,0.25,0.3,1,-3.345880039692583
16,114924_fnca,0.05,0.35,1,-3.375656315820118
86,114924_fnca,0.4,0.35,1,-3.3796535213012713
26,114924_fnca,0.1,0.35,1,-3.408952402879353
75,114924_fnca,0.35,0.3,1,-3.415666007996773
96,114924_fnca,0.45,0.35,1,-3.4331044650114
45,114924_fnca,0.2,0.3,1,-3.446188483416635
25,114924_fnca,0.1,0.3,1,-3.4853999695449382
108,114924_fnca,0.5,0.45,1,-3.522281554627502
18,114924_fnca,0.05,0.45,1,-3.531896815007254
66,114924_fnca,0.3,0.35,1,-3.5339600623337146
109,114924_fnca,0.5,0.5,1,-3.5643261554215115
19,114924_fnca,0.05,0.5,1,-3.5747603506854255
76,114924_fnca,0.35,0.35,1,-3.575377605638558
57,114924_fnca,0.25,0.4,1,-3.5803018500829955
36,114924_fnca,0.15,0.35,1,-3.5952798580128422
56,114924_fnca,0.25,0.35,1,-3.595279858012844
87,114924_fnca,0.4,0.4,1,-3.612613922079212
27,114924_fnca,0.1,0.4,1,-3.626685885693226
88,114924_fnca,0.4,0.45,1,-3.6598400558633224
98,114924_fnca,0.45,0.45,1,-3.7533517007241923
28,114924_fnca,0.1,0.45,1,-3.7981181960032586
99,114924_fnca,0.45,0.5,1,-3.8127470456206645
67,114924_fnca,0.3,0.4,1,-3.8217126857420003
89,114924_fnca,0.4,0.5,1,-3.8610798854816766
37,114924_fnca,0.15,0.4,1,-3.8735699760218747
29,114924_fnca,0.1,0.5,1,-3.8854092506437743
78,114924_fnca,0.35,0.45,1,-3.891337718136952
58,114924_fnca,0.25,0.45,1,-3.90101965236349
47,114924_fnca,0.2,0.4,1,-3.9649422405248727
68,114924_fnca,0.3,0.45,1,-4.055407849396631
39,114924_fnca,0.15,0.5,1,-4.071651943756213
48,114924_fnca,0.2,0.45,1,-4.077910618474594
38,114924_fnca,0.15,0.45,1,-4.082390747100957
59,114924_fnca,0.25,0.5,1,-4.157507470585624
49,114924_fnca,0.2,0.5,1,-4.221436073225318
77,114924_fnca,0.35,0.4,1,-4.251488488630851
69,114924_fnca,0.3,0.5,1,-4.291327044263983
79,114924_fnca,0.35,0.5,1,-4.477608721064292
