,HCPID,egs,alpha,r,LL
63,148941_fnca,0.3,0.2,1,-1.8959786993448973
105,148941_fnca,0.5,0.3,1,-1.8965166369648805
104,148941_fnca,0.5,0.25,1,-1.8974990485600185
73,148941_fnca,0.35,0.2,1,-1.9063702434858771
94,148941_fnca,0.45,0.25,1,-1.9127347526165268
84,148941_fnca,0.4,0.25,1,-1.9134171227389414
18,148941_fnca,0.05,0.45,1,-1.9153842094458504
74,148941_fnca,0.35,0.25,1,-1.9183751512339595
64,148941_fnca,0.3,0.25,1,-1.9189627360547048
27,148941_fnca,0.1,0.4,1,-1.919918062316082
8,148941_fnca,0.0,0.45,1,-1.9200276993999719
86,148941_fnca,0.4,0.35,1,-1.920379425547424
6,148941_fnca,0.0,0.35,1,-1.9212823745396408
106,148941_fnca,0.5,0.35,1,-1.9213227766492156
28,148941_fnca,0.1,0.45,1,-1.9225103582371732
9,148941_fnca,0.0,0.5,1,-1.922554938562203
25,148941_fnca,0.1,0.3,1,-1.922680774045574
19,148941_fnca,0.05,0.5,1,-1.9233544073863456
17,148941_fnca,0.05,0.4,1,-1.923735514025254
85,148941_fnca,0.4,0.3,1,-1.9238070192651522
53,148941_fnca,0.25,0.2,1,-1.9238442847342805
26,148941_fnca,0.1,0.35,1,-1.924908822029141
83,148941_fnca,0.4,0.2,1,-1.9249242788348515
15,148941_fnca,0.05,0.3,1,-1.9251667050331616
16,148941_fnca,0.05,0.35,1,-1.9253231903753225
109,148941_fnca,0.5,0.5,1,-1.9260685619318931
43,148941_fnca,0.2,0.2,1,-1.9266834539526032
93,148941_fnca,0.45,0.2,1,-1.9287260837989564
96,148941_fnca,0.45,0.35,1,-1.9288871007450035
95,148941_fnca,0.45,0.3,1,-1.9295126121207717
14,148941_fnca,0.05,0.25,1,-1.929729336224971
7,148941_fnca,0.0,0.4,1,-1.9305829660828417
35,148941_fnca,0.15,0.3,1,-1.9307403387190316
107,148941_fnca,0.5,0.4,1,-1.93095945366246
78,148941_fnca,0.35,0.45,1,-1.931953472140108
45,148941_fnca,0.2,0.3,1,-1.9328627467353567
44,148941_fnca,0.2,0.25,1,-1.9333018739700294
75,148941_fnca,0.35,0.3,1,-1.9342364606841675
32,148941_fnca,0.15,0.15,1,-1.9350461192257495
97,148941_fnca,0.45,0.4,1,-1.9355794789719827
37,148941_fnca,0.15,0.4,1,-1.9364827059228884
2,148941_fnca,0.0,0.15,1,-1.9365030939802557
56,148941_fnca,0.25,0.35,1,-1.937107596490529
24,148941_fnca,0.1,0.25,1,-1.9382601750124233
55,148941_fnca,0.25,0.3,1,-1.9389610539896083
4,148941_fnca,0.0,0.25,1,-1.9391912989674847
47,148941_fnca,0.2,0.4,1,-1.9396760327874123
36,148941_fnca,0.15,0.35,1,-1.9400088483735383
88,148941_fnca,0.4,0.45,1,-1.9402919599946584
42,148941_fnca,0.2,0.15,1,-1.940510194842833
5,148941_fnca,0.0,0.3,1,-1.941866457106046
23,148941_fnca,0.1,0.2,1,-1.9419760161467798
13,148941_fnca,0.05,0.2,1,-1.9435913545343642
33,148941_fnca,0.15,0.2,1,-1.944280680015495
