,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
7681,150625_fnca,1,1,Reward,2,5,3.0,0,318,27,1,1,0,0,2.0,,1.0,,MostlyReward,MostlyReward
7682,150625_fnca,2,1,Reward,3,5,2.0,0,570,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
7683,150625_fnca,3,1,Punishment,4,5,3.0,0,695,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
7684,150625_fnca,4,1,Reward,5,5,2.0,0,242,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
7685,150625_fnca,5,1,Reward,6,5,2.0,0,375,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
7686,150625_fnca,6,1,Reward,7,5,3.0,0,260,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
7687,150625_fnca,7,1,Neutral,8,5,3.0,0,274,13,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
7689,150625_fnca,10,1,Reward,10,5,2.0,0,482,13,2,0,2,0,2.0,,0.0,,MostlyPunishment,MostlyPunishment
7690,150625_fnca,11,1,Punishment,11,5,2.0,0,324,14,3,0,3,0,2.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
7691,150625_fnca,12,1,Punishment,12,5,2.0,0,299,13,4,0,4,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
7692,150625_fnca,13,1,Punishment,13,5,2.0,0,332,13,5,0,5,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
7693,150625_fnca,14,1,Neutral,14,5,2.0,0,327,13,6,0,6,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
7694,150625_fnca,15,1,Punishment,15,5,2.0,0,321,13,7,0,7,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
7695,150625_fnca,16,1,Punishment,16,5,2.0,0,417,13,8,0,8,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
7697,150625_fnca,19,1,Punishment,18,5,3.0,0,627,13,1,1,0,0,2.0,,1.0,,MostlyPunishment,MostlyPunishment
7698,150625_fnca,20,1,Punishment,19,5,2.0,0,237,14,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
7699,150625_fnca,21,1,Punishment,20,5,2.0,0,250,14,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
7700,150625_fnca,22,1,Neutral,21,5,3.0,0,525,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
7701,150625_fnca,23,1,Punishment,22,5,3.0,0,252,13,2,2,0,0,2.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
7702,150625_fnca,24,1,Neutral,23,5,2.0,0,228,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
7705,150625_fnca,28,1,Reward,26,5,2.0,0,559,13,3,0,3,0,2.0,,0.0,,MostlyReward,MostlyReward
7706,150625_fnca,29,1,Reward,27,5,2.0,0,279,13,4,0,4,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
7707,150625_fnca,30,1,Punishment,28,5,2.0,0,323,13,5,0,5,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
7708,150625_fnca,31,1,Reward,29,5,3.0,0,264,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
7709,150625_fnca,32,1,Punishment,30,5,2.0,0,268,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
7710,150625_fnca,33,1,Reward,31,5,3.0,0,296,14,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
7711,150625_fnca,34,1,Reward,32,5,2.0,0,182,13,1,0,1,1,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
7713,150625_fnca,1,2,Punishment,2,5,2.0,0,341,26,1,0,1,0,2.0,,0.0,,,MostlyPunishment
7714,150625_fnca,2,2,Punishment,3,5,2.0,0,345,13,2,0,2,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
7715,150625_fnca,3,2,Reward,4,5,3.0,0,282,13,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
7716,150625_fnca,4,2,Punishment,5,5,3.0,0,350,14,2,2,0,0,2.0,3.0,1.0,Reward,,MostlyPunishment
7717,150625_fnca,5,2,Reward,6,5,2.0,0,391,14,1,0,1,0,3.0,3.0,1.0,Punishment,,MostlyPunishment
7718,150625_fnca,6,2,Punishment,7,5,3.0,0,331,13,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyPunishment
7719,150625_fnca,7,2,Punishment,8,5,2.0,0,425,13,1,0,1,0,3.0,3.0,1.0,Punishment,,MostlyPunishment
7721,150625_fnca,10,2,Reward,10,5,2.0,0,786,13,1,0,1,0,3.0,,1.0,,,MostlyReward
7722,150625_fnca,11,2,Neutral,11,5,3.0,0,294,13,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyReward
7723,150625_fnca,12,2,Reward,12,5,2.0,0,475,13,1,0,1,0,2.0,3.0,0.0,Neutral,,MostlyReward
7724,150625_fnca,13,2,Reward,13,5,2.0,0,284,13,2,0,2,0,2.0,2.0,0.0,Reward,,MostlyReward
7725,150625_fnca,14,2,Reward,14,5,2.0,0,318,14,3,0,3,0,2.0,2.0,0.0,Reward,,MostlyReward
7726,150625_fnca,15,2,Reward,15,5,2.0,0,377,14,4,0,4,0,3.0,2.0,1.0,Reward,,MostlyReward
7727,150625_fnca,16,2,Neutral,16,5,3.0,0,416,13,1,1,0,0,3.0,2.0,0.0,Reward,,MostlyReward
7729,150625_fnca,19,2,Punishment,18,5,3.0,0,389,13,3,3,0,0,2.0,,1.0,,,MostlyPunishment
7730,150625_fnca,20,2,Punishment,19,5,2.0,0,287,13,1,0,1,0,3.0,3.0,1.0,Punishment,,MostlyPunishment
7731,150625_fnca,21,2,Reward,20,5,3.0,0,321,14,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
7732,150625_fnca,22,2,Punishment,21,5,3.0,0,373,13,2,2,0,0,3.0,3.0,0.0,Reward,,MostlyPunishment
