,HCPID,egs,alpha,r,LL
0,128127_fnca,0.0,0.05,1,-2.2624624583579083
10,128127_fnca,0.05,0.05,1,-2.3845662107925487
30,128127_fnca,0.15,0.05,1,-2.395414281803548
20,128127_fnca,0.1,0.05,1,-2.412184215061936
100,128127_fnca,0.5,0.05,1,-2.414875794736375
80,128127_fnca,0.4,0.05,1,-2.431703287649448
60,128127_fnca,0.3,0.05,1,-2.443355539604592
70,128127_fnca,0.35,0.05,1,-2.4443553289075695
90,128127_fnca,0.45,0.05,1,-2.4535189065496095
40,128127_fnca,0.2,0.05,1,-2.4615448912576374
50,128127_fnca,0.25,0.05,1,-2.4625195812171183
81,128127_fnca,0.4,0.1,1,-2.623304830716709
91,128127_fnca,0.45,0.1,1,-2.628088629423374
101,128127_fnca,0.5,0.1,1,-2.63806660690789
51,128127_fnca,0.25,0.1,1,-2.655656484787282
71,128127_fnca,0.35,0.1,1,-2.673342729360784
61,128127_fnca,0.3,0.1,1,-2.6763151847972573
41,128127_fnca,0.2,0.1,1,-2.7382512535062107
31,128127_fnca,0.15,0.1,1,-2.783698139311579
102,128127_fnca,0.5,0.15,1,-2.91032663682972
21,128127_fnca,0.1,0.1,1,-2.957025053552852
92,128127_fnca,0.45,0.15,1,-3.0398675414364895
82,128127_fnca,0.4,0.15,1,-3.0586698355691024
72,128127_fnca,0.35,0.15,1,-3.0621310050194985
62,128127_fnca,0.3,0.15,1,-3.2138284048364625
11,128127_fnca,0.05,0.1,1,-3.295540154846133
52,128127_fnca,0.25,0.15,1,-3.3299100084973094
93,128127_fnca,0.45,0.2,1,-3.3622851976541885
103,128127_fnca,0.5,0.2,1,-3.571231074153573
42,128127_fnca,0.2,0.15,1,-3.6247524907923214
1,128127_fnca,0.0,0.1,1,-4.028526374123076
83,128127_fnca,0.4,0.2,1,-4.074515759513293
32,128127_fnca,0.15,0.15,1,-4.147305670741025
73,128127_fnca,0.35,0.2,1,-4.368750511243263
22,128127_fnca,0.1,0.15,1,-4.417973111659632
2,128127_fnca,0.0,0.15,1,-4.674359451233193
12,128127_fnca,0.05,0.15,1,-4.839430008911094
104,128127_fnca,0.5,0.25,1,-4.851187313096719
63,128127_fnca,0.3,0.2,1,-4.864001052682201
84,128127_fnca,0.4,0.25,1,-4.99366053431317
53,128127_fnca,0.25,0.2,1,-5.068526540016486
94,128127_fnca,0.45,0.25,1,-5.227798908543546
74,128127_fnca,0.35,0.25,1,-5.317464002019188
105,128127_fnca,0.5,0.3,1,-5.654728607428272
95,128127_fnca,0.45,0.3,1,-5.68439749934873
64,128127_fnca,0.3,0.25,1,-5.6889365172827375
33,128127_fnca,0.15,0.2,1,-5.7950488917370855
43,128127_fnca,0.2,0.2,1,-5.826558643840695
13,128127_fnca,0.05,0.2,1,-5.884664069882085
14,128127_fnca,0.05,0.25,1,-5.9069779833528635
5,128127_fnca,0.0,0.3,1,-5.964338107613985
3,128127_fnca,0.0,0.2,1,-6.003702957476886
4,128127_fnca,0.0,0.25,1,-6.023734792183751
23,128127_fnca,0.1,0.2,1,-6.036825105410224
85,128127_fnca,0.4,0.3,1,-6.06775189449667
24,128127_fnca,0.1,0.25,1,-6.097952130477681
34,128127_fnca,0.15,0.25,1,-6.267883947932075
6,128127_fnca,0.0,0.35,1,-6.291437352858313
44,128127_fnca,0.2,0.25,1,-6.304068245728869
8,128127_fnca,0.0,0.45,1,-6.328178415897843
109,128127_fnca,0.5,0.5,1,-6.357920938738743
17,128127_fnca,0.05,0.4,1,-6.365061094603302
7,128127_fnca,0.0,0.4,1,-6.365764147430706
15,128127_fnca,0.05,0.3,1,-6.387990109934612
9,128127_fnca,0.0,0.5,1,-6.40422401237589
16,128127_fnca,0.05,0.35,1,-6.540712388030926
107,128127_fnca,0.5,0.4,1,-6.543429977128923
54,128127_fnca,0.25,0.25,1,-6.543519296001461
96,128127_fnca,0.45,0.35,1,-6.579436845808376
18,128127_fnca,0.05,0.45,1,-6.595581220102764
45,128127_fnca,0.2,0.3,1,-6.633879752505699
75,128127_fnca,0.35,0.3,1,-6.6683107332421
25,128127_fnca,0.1,0.3,1,-6.676221607865536
65,128127_fnca,0.3,0.3,1,-6.758863672936277
86,128127_fnca,0.4,0.35,1,-6.780516434226503
87,128127_fnca,0.4,0.4,1,-6.781769928902213
46,128127_fnca,0.2,0.35,1,-6.787064795938466
106,128127_fnca,0.5,0.35,1,-6.811134189491486
108,128127_fnca,0.5,0.45,1,-6.903367445017057
19,128127_fnca,0.05,0.5,1,-6.943191648386177
35,128127_fnca,0.15,0.3,1,-6.947244383361104
66,128127_fnca,0.3,0.35,1,-6.963768057054278
55,128127_fnca,0.25,0.3,1,-6.995905524883749
97,128127_fnca,0.45,0.4,1,-6.999151875777535
26,128127_fnca,0.1,0.35,1,-7.039761175366237
77,128127_fnca,0.35,0.4,1,-7.039761175366246
56,128127_fnca,0.25,0.35,1,-7.083621789490195
88,128127_fnca,0.4,0.45,1,-7.0939009092423
76,128127_fnca,0.35,0.35,1,-7.115966594556436
27,128127_fnca,0.1,0.4,1,-7.135002255854328
98,128127_fnca,0.45,0.45,1,-7.178326309799898
37,128127_fnca,0.15,0.4,1,-7.218682623974338
57,128127_fnca,0.25,0.4,1,-7.248198340739435
89,128127_fnca,0.4,0.5,1,-7.25706577949306
36,128127_fnca,0.15,0.35,1,-7.258884270266709
99,128127_fnca,0.45,0.5,1,-7.270810397766422
28,128127_fnca,0.1,0.45,1,-7.366554063369346
67,128127_fnca,0.3,0.4,1,-7.394578120955003
58,128127_fnca,0.25,0.45,1,-7.404828653977258
47,128127_fnca,0.2,0.4,1,-7.444873372062593
68,128127_fnca,0.3,0.45,1,-7.488877218062761
29,128127_fnca,0.1,0.5,1,-7.668370640770696
38,128127_fnca,0.15,0.45,1,-7.690103300451838
49,128127_fnca,0.2,0.5,1,-7.714358087946113
48,128127_fnca,0.2,0.45,1,-7.714628589740013
39,128127_fnca,0.15,0.5,1,-7.725609110252155
78,128127_fnca,0.35,0.45,1,-7.8845252161722525
79,128127_fnca,0.35,0.5,1,-7.982766267993602
59,128127_fnca,0.25,0.5,1,-8.116244722153436
69,128127_fnca,0.3,0.5,1,-8.30759568572185
