,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
143,Punishment,0.0,0.2,0.1,0.1504,0.3576061321014692,128127_fnca,0.84,-1.928378565399793,0.06214651858341477,-2.778260478951354
286,Reward,0.0,0.2,0.1,0.1456,0.3528459156517954,128127_fnca,0.96,-2.3080896331068415,0.027803943650012493,-3.5825774104323096
144,Punishment,0.0,0.25,0.1,0.1816,0.3856688117360239,128127_fnca,0.84,-1.7071642299420637,0.09290819841149432,-2.376143387201512
287,Reward,0.0,0.25,0.1,0.1904,0.3927737987768588,128127_fnca,0.96,-1.9593975015559075,0.05850998721121053,-2.838557817756439
145,Punishment,0.0,0.3,0.1,0.1776,0.3823286284652447,128127_fnca,0.84,-1.7325409364687818,0.08894050806451749,-2.4197875814747345
288,Reward,0.0,0.3,0.1,0.176,0.3809725870580083,128127_fnca,0.96,-2.057890847355443,0.0480076021245758,-3.0363959030193244
146,Punishment,0.0,0.35,0.1,0.1944,0.3958964854880343,128127_fnca,0.84,-1.6307293034040151,0.1055492549244264,-2.2485775636949445
289,Reward,0.0,0.35,0.1,0.192,0.3940307198259207,128127_fnca,0.96,-1.9490866101488118,0.059700920488454656,-2.818407840135366
147,Punishment,0.0,0.4,0.1,0.128,0.3342235244434974,128127_fnca,0.84,-2.1303108486619053,0.04125220598661494,-3.1880506891679765
290,Reward,0.0,0.4,0.1,0.1432,0.3504168854305907,128127_fnca,0.96,-2.3309379027107093,0.026368786803951466,-3.635574286351373
148,Punishment,0.0,0.45,0.1,0.1528,0.359938612326762,128127_fnca,0.84,-1.9092144506467712,0.06447430913672166,-2.741488442483899
291,Reward,0.0,0.45,0.1,0.1496,0.3568216604382176,128127_fnca,0.96,-2.271162571814549,0.030256983942804863,-3.4980282470103106
149,Punishment,0.0,0.5,0.1,0.1224,0.3278783972675171,128127_fnca,0.84,-2.188616285733847,0.03637188633127935,-3.3139591562943824
292,Reward,0.0,0.5,0.1,0.1264,0.3324326234883206,128127_fnca,0.96,-2.5075757946159785,0.017198953912092894,-4.06290671607665
150,Punishment,0.0,0.55,0.1,0.1264,0.3324326234883206,128127_fnca,0.84,-2.1466003923200128,0.039839947845763064,-3.222885155358889
