,HCPID,ans,bll,lf,LL
133,151223_fnca,0.5,0.35,0.1,-2.191458070082665
131,151223_fnca,0.5,0.25,0.1,-2.1996910753305343
138,151223_fnca,0.5,0.6,0.1,-2.212045315569251
137,151223_fnca,0.5,0.55,0.1,-2.2272556864834963
142,151223_fnca,0.5,0.8,0.1,-2.22783548943395
139,151223_fnca,0.5,0.65,0.1,-2.230947196008928
135,151223_fnca,0.5,0.45,0.1,-2.251434503676932
132,151223_fnca,0.5,0.3,0.1,-2.251582618908466
130,151223_fnca,0.5,0.2,0.1,-2.254001022805464
141,151223_fnca,0.5,0.75,0.1,-2.265889524368487
125,151223_fnca,0.45,0.6,0.1,-2.2677594931171425
120,151223_fnca,0.45,0.35,0.1,-2.2685466561459378
140,151223_fnca,0.5,0.7,0.1,-2.2766836264715886
123,151223_fnca,0.45,0.5,0.1,-2.2772171117802547
115,151223_fnca,0.4,0.75,0.1,-2.290465425804549
121,151223_fnca,0.45,0.4,0.1,-2.2963863064596595
117,151223_fnca,0.45,0.2,0.1,-2.306304733674403
114,151223_fnca,0.4,0.7,0.1,-2.306568281874867
136,151223_fnca,0.5,0.5,0.1,-2.3206820084054063
108,151223_fnca,0.4,0.4,0.1,-2.339057871349347
127,151223_fnca,0.45,0.7,0.1,-2.34130962444398
99,151223_fnca,0.35,0.6,0.1,-2.354174541857054
118,151223_fnca,0.45,0.25,0.1,-2.356149165587606
119,151223_fnca,0.45,0.3,0.1,-2.3606304033421366
134,151223_fnca,0.5,0.4,0.1,-2.3675982707379797
126,151223_fnca,0.45,0.65,0.1,-2.3688365151698156
128,151223_fnca,0.45,0.75,0.1,-2.375701584421984
122,151223_fnca,0.45,0.45,0.1,-2.4002383899464923
129,151223_fnca,0.45,0.8,0.1,-2.4233465337167286
124,151223_fnca,0.45,0.55,0.1,-2.4304297903987995
111,151223_fnca,0.4,0.55,0.1,-2.4491118709372612
112,151223_fnca,0.4,0.6,0.1,-2.47710448922233
79,151223_fnca,0.3,0.25,0.1,-2.483743972343433
94,151223_fnca,0.35,0.35,0.1,-2.4910543855067537
113,151223_fnca,0.4,0.65,0.1,-2.49432031729292
103,151223_fnca,0.35,0.8,0.1,-2.4991515007577143
106,151223_fnca,0.4,0.3,0.1,-2.4994882071779716
109,151223_fnca,0.4,0.45,0.1,-2.5036650211808062
92,151223_fnca,0.35,0.25,0.1,-2.5138916373290168
98,151223_fnca,0.35,0.55,0.1,-2.5268664489893427
102,151223_fnca,0.35,0.75,0.1,-2.5291978441948846
107,151223_fnca,0.4,0.35,0.1,-2.530326191558861
104,151223_fnca,0.4,0.2,0.1,-2.539183360387224
116,151223_fnca,0.4,0.8,0.1,-2.5441546493853187
110,151223_fnca,0.4,0.5,0.1,-2.5485423723851044
90,151223_fnca,0.3,0.8,0.1,-2.5693274097613044
78,151223_fnca,0.3,0.2,0.1,-2.5843270520601944
105,151223_fnca,0.4,0.25,0.1,-2.6175302730767105
84,151223_fnca,0.3,0.5,0.1,-2.6312120814385986
