,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.2,0.05,1,0.3633333333333333,0.4817632978334417,103414_fnca,-1.8383348599453544,0.3333333333333333
1,Punishment,0.2,0.05,1,0.568,0.4955526793050092,103414_fnca,-1.8383348599453544,0.56
2,Reward,0.2,0.05,1,0.4928,0.5001482566428657,103414_fnca,-1.8383348599453544,0.48
