,HCPID,ans,bll,lf,LL
136,103414_fnca,0.5,0.5,0.1,-1.8685662085684802
140,103414_fnca,0.5,0.7,0.1,-1.8742189625411276
139,103414_fnca,0.5,0.65,0.1,-1.8803925253940654
124,103414_fnca,0.45,0.55,0.1,-1.882990135777634
128,103414_fnca,0.45,0.75,0.1,-1.8851169657822675
135,103414_fnca,0.5,0.45,0.1,-1.8860754395824875
133,103414_fnca,0.5,0.35,0.1,-1.8861810178910208
129,103414_fnca,0.45,0.8,0.1,-1.8870664211295434
142,103414_fnca,0.5,0.8,0.1,-1.8885649671113565
123,103414_fnca,0.45,0.5,0.1,-1.8935588321309722
132,103414_fnca,0.5,0.3,0.1,-1.8959126089959089
121,103414_fnca,0.45,0.4,0.1,-1.898004198649967
131,103414_fnca,0.5,0.25,0.1,-1.9028017046468546
141,103414_fnca,0.5,0.75,0.1,-1.9039178134653034
122,103414_fnca,0.45,0.45,0.1,-1.9039524131703747
138,103414_fnca,0.5,0.6,0.1,-1.9082712622194689
120,103414_fnca,0.45,0.35,0.1,-1.9108696820693072
119,103414_fnca,0.45,0.3,0.1,-1.9134582825074093
118,103414_fnca,0.45,0.25,0.1,-1.914030767172001
117,103414_fnca,0.45,0.2,0.1,-1.9153360868244294
137,103414_fnca,0.5,0.55,0.1,-1.9164249928508539
130,103414_fnca,0.5,0.2,0.1,-1.9203076642071444
125,103414_fnca,0.45,0.6,0.1,-1.9219479478122814
134,103414_fnca,0.5,0.4,0.1,-1.9219696458479032
105,103414_fnca,0.4,0.25,0.1,-1.929089416305646
126,103414_fnca,0.45,0.65,0.1,-1.9472162985822292
104,103414_fnca,0.4,0.2,0.1,-1.9536972372906503
97,103414_fnca,0.35,0.5,0.1,-1.9556888141333082
127,103414_fnca,0.45,0.7,0.1,-1.9657431360430861
111,103414_fnca,0.4,0.55,0.1,-1.9745295865506858
110,103414_fnca,0.4,0.5,0.1,-1.9800328193653969
115,103414_fnca,0.4,0.75,0.1,-1.9865050136837104
108,103414_fnca,0.4,0.4,0.1,-1.9952960213183384
113,103414_fnca,0.4,0.65,0.1,-1.995807796967405
106,103414_fnca,0.4,0.3,0.1,-2.000399661543889
86,103414_fnca,0.3,0.6,0.1,-2.010268594607836
112,103414_fnca,0.4,0.6,0.1,-2.019379946603834
116,103414_fnca,0.4,0.8,0.1,-2.021723599221123
101,103414_fnca,0.35,0.7,0.1,-2.022611747421333
96,103414_fnca,0.35,0.45,0.1,-2.025525863794466
107,103414_fnca,0.4,0.35,0.1,-2.029011361668206
103,103414_fnca,0.35,0.8,0.1,-2.029742599606358
92,103414_fnca,0.35,0.25,0.1,-2.0441710969876947
95,103414_fnca,0.35,0.4,0.1,-2.052999275576758
85,103414_fnca,0.3,0.55,0.1,-2.059759057226162
81,103414_fnca,0.3,0.35,0.1,-2.0642754954368447
28,103414_fnca,0.1,0.3,0.1,-2.076200884848302
94,103414_fnca,0.35,0.35,0.1,-2.0789269756461324
102,103414_fnca,0.35,0.75,0.1,-2.083215901052589
83,103414_fnca,0.3,0.45,0.1,-2.0925039262140217
98,103414_fnca,0.35,0.55,0.1,-2.098170988851197
114,103414_fnca,0.4,0.7,0.1,-2.100523190701125
91,103414_fnca,0.35,0.2,0.1,-2.1158947293860986
84,103414_fnca,0.3,0.5,0.1,-2.124588936099733
99,103414_fnca,0.35,0.6,0.1,-2.1267717711857954
87,103414_fnca,0.3,0.65,0.1,-2.150354186367363
72,103414_fnca,0.25,0.55,0.1,-2.156986950187035
100,103414_fnca,0.35,0.65,0.1,-2.1685898357786444
109,103414_fnca,0.4,0.45,0.1,-2.17363550061035
82,103414_fnca,0.3,0.4,0.1,-2.1837183500712807
80,103414_fnca,0.3,0.3,0.1,-2.1856669760482577
76,103414_fnca,0.25,0.75,0.1,-2.1876072334121277
74,103414_fnca,0.25,0.65,0.1,-2.1900061147099876
90,103414_fnca,0.3,0.8,0.1,-2.1947250626000505
88,103414_fnca,0.3,0.7,0.1,-2.199320997863711
93,103414_fnca,0.35,0.3,0.1,-2.201348060282646
66,103414_fnca,0.25,0.25,0.1,-2.2389641665550926
78,103414_fnca,0.3,0.2,0.1,-2.239247231955259
67,103414_fnca,0.25,0.3,0.1,-2.260734056068716
60,103414_fnca,0.2,0.6,0.1,-2.2985234902212155
63,103414_fnca,0.2,0.75,0.1,-2.30373603509782
89,103414_fnca,0.3,0.75,0.1,-2.3172158699730843
6,103414_fnca,0.0,0.5,0.1,-2.3195023147345935
62,103414_fnca,0.2,0.7,0.1,-2.3235384230438116
47,103414_fnca,0.15,0.6,0.1,-2.3402474377404614
79,103414_fnca,0.3,0.25,0.1,-2.3570613681581536
56,103414_fnca,0.2,0.4,0.1,-2.3714528171537106
65,103414_fnca,0.25,0.2,0.1,-2.3796915347114282
53,103414_fnca,0.2,0.25,0.1,-2.4018845040983576
41,103414_fnca,0.15,0.3,0.1,-2.4043185781138607
58,103414_fnca,0.2,0.5,0.1,-2.438671943960987
7,103414_fnca,0.0,0.55,0.1,-2.4675181857254223
22,103414_fnca,0.05,0.65,0.1,-2.4759716459009864
59,103414_fnca,0.2,0.55,0.1,-2.4847565453649025
26,103414_fnca,0.1,0.2,0.1,-2.489499772715088
51,103414_fnca,0.15,0.8,0.1,-2.49228072606049
68,103414_fnca,0.25,0.35,0.1,-2.494386140049511
34,103414_fnca,0.1,0.6,0.1,-2.503527816848006
21,103414_fnca,0.05,0.6,0.1,-2.5082987423073795
55,103414_fnca,0.2,0.35,0.1,-2.508398546733027
70,103414_fnca,0.25,0.45,0.1,-2.508838747013214
57,103414_fnca,0.2,0.45,0.1,-2.5092981887011283
17,103414_fnca,0.05,0.4,0.1,-2.5514990066638137
77,103414_fnca,0.25,0.8,0.1,-2.552162488498757
73,103414_fnca,0.25,0.6,0.1,-2.574818570882189
16,103414_fnca,0.05,0.35,0.1,-2.5967122215016505
38,103414_fnca,0.1,0.8,0.1,-2.6082015015186024
0,103414_fnca,0.0,0.2,0.1,-2.6129680489056533
54,103414_fnca,0.2,0.3,0.1,-2.626670015290805
27,103414_fnca,0.1,0.25,0.1,-2.655157506211109
50,103414_fnca,0.15,0.75,0.1,-2.6575093905477924
52,103414_fnca,0.2,0.2,0.1,-2.6806964363349195
23,103414_fnca,0.05,0.7,0.1,-2.722504003098223
19,103414_fnca,0.05,0.5,0.1,-2.727626157177685
32,103414_fnca,0.1,0.5,0.1,-2.728830575394829
35,103414_fnca,0.1,0.65,0.1,-2.743965661548348
49,103414_fnca,0.15,0.7,0.1,-2.747734605632017
3,103414_fnca,0.0,0.35,0.1,-2.7916622916453133
69,103414_fnca,0.25,0.4,0.1,-2.8046214633117614
71,103414_fnca,0.25,0.5,0.1,-2.81129066673041
48,103414_fnca,0.15,0.65,0.1,-2.822486997732071
37,103414_fnca,0.1,0.75,0.1,-2.826301427588408
13,103414_fnca,0.05,0.2,0.1,-2.841494048203921
9,103414_fnca,0.0,0.65,0.1,-2.841942244123687
29,103414_fnca,0.1,0.35,0.1,-2.8686985068031206
36,103414_fnca,0.1,0.7,0.1,-2.891060708804255
25,103414_fnca,0.05,0.8,0.1,-2.8941122548710876
31,103414_fnca,0.1,0.45,0.1,-2.896707538870783
61,103414_fnca,0.2,0.65,0.1,-2.93751003592992
11,103414_fnca,0.0,0.75,0.1,-2.9601057437998595
5,103414_fnca,0.0,0.45,0.1,-2.964039572911183
14,103414_fnca,0.05,0.25,0.1,-2.989356673657122
40,103414_fnca,0.15,0.25,0.1,-3.0060541594286825
33,103414_fnca,0.1,0.55,0.1,-3.012229055072562
4,103414_fnca,0.0,0.4,0.1,-3.014445556932496
30,103414_fnca,0.1,0.4,0.1,-3.058045350446604
46,103414_fnca,0.15,0.55,0.1,-3.137590701992147
42,103414_fnca,0.15,0.35,0.1,-3.1387061197419888
44,103414_fnca,0.15,0.45,0.1,-3.1398914612872604
1,103414_fnca,0.0,0.25,0.1,-3.1739508252972413
20,103414_fnca,0.05,0.55,0.1,-3.1822500698914613
39,103414_fnca,0.15,0.2,0.1,-3.1967882094702835
43,103414_fnca,0.15,0.4,0.1,-3.217384944623511
64,103414_fnca,0.2,0.8,0.1,-3.2533555080966954
45,103414_fnca,0.15,0.5,0.1,-3.2617493520238616
15,103414_fnca,0.05,0.3,0.1,-3.2643396832327634
2,103414_fnca,0.0,0.3,0.1,-3.2973931505960445
10,103414_fnca,0.0,0.7,0.1,-3.3572506429712066
24,103414_fnca,0.05,0.75,0.1,-3.4493309998616017
75,103414_fnca,0.25,0.7,0.1,-3.466154766753479
18,103414_fnca,0.05,0.45,0.1,-3.870763677371509
12,103414_fnca,0.0,0.8,0.1,-4.246379025452629
8,103414_fnca,0.0,0.6,0.1,-4.61292857142535
