,HCPID,egs,alpha,r,LL
50,149337_fnca,0.25,0.05,1,-1.8520974066358975
90,149337_fnca,0.45,0.05,1,-1.8533203438650372
80,149337_fnca,0.4,0.05,1,-1.85546975290618
30,149337_fnca,0.15,0.05,1,-1.8644534256644156
60,149337_fnca,0.3,0.05,1,-1.8647804688827254
100,149337_fnca,0.5,0.05,1,-1.8665652030740738
40,149337_fnca,0.2,0.05,1,-1.8667347114680917
70,149337_fnca,0.35,0.05,1,-1.8668278001822443
91,149337_fnca,0.45,0.1,1,-1.8783806776551448
101,149337_fnca,0.5,0.1,1,-1.8954056286498548
20,149337_fnca,0.1,0.05,1,-1.9046963955451317
71,149337_fnca,0.35,0.1,1,-1.9127715828388845
81,149337_fnca,0.4,0.1,1,-1.916501934590872
51,149337_fnca,0.25,0.1,1,-1.921971081210707
61,149337_fnca,0.3,0.1,1,-1.9228468491639201
92,149337_fnca,0.45,0.15,1,-1.9453057027283793
41,149337_fnca,0.2,0.1,1,-1.94835665019141
102,149337_fnca,0.5,0.15,1,-1.9516372152171217
31,149337_fnca,0.15,0.1,1,-1.9742239809537043
82,149337_fnca,0.4,0.15,1,-1.9979307333914735
72,149337_fnca,0.35,0.15,1,-2.0010169753651423
21,149337_fnca,0.1,0.1,1,-2.0096498061033787
10,149337_fnca,0.05,0.05,1,-2.0252197043855915
52,149337_fnca,0.25,0.15,1,-2.1004945010897242
62,149337_fnca,0.3,0.15,1,-2.1610262270632425
11,149337_fnca,0.05,0.1,1,-2.191882047796722
42,149337_fnca,0.2,0.15,1,-2.2079466184033176
93,149337_fnca,0.45,0.2,1,-2.2220305754234007
103,149337_fnca,0.5,0.2,1,-2.222087140077515
83,149337_fnca,0.4,0.2,1,-2.2650082470302015
32,149337_fnca,0.15,0.15,1,-2.3282726514187377
73,149337_fnca,0.35,0.2,1,-2.3875861671459693
0,149337_fnca,0.0,0.05,1,-2.472306832376196
1,149337_fnca,0.0,0.1,1,-2.479705842172094
22,149337_fnca,0.1,0.15,1,-2.529356132745338
104,149337_fnca,0.5,0.25,1,-2.5666647871199992
63,149337_fnca,0.3,0.2,1,-2.568892452898388
2,149337_fnca,0.0,0.15,1,-2.582068552067936
12,149337_fnca,0.05,0.15,1,-2.5944755325270012
53,149337_fnca,0.25,0.2,1,-2.695280186973383
94,149337_fnca,0.45,0.25,1,-2.7370222967763196
105,149337_fnca,0.5,0.3,1,-2.7569377015739747
84,149337_fnca,0.4,0.25,1,-2.771235544525692
74,149337_fnca,0.35,0.25,1,-2.9531188156443395
