,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
110,Punishment,0.0,0.05,1,0.88,0.3250915988427114,156233_fnca,0.72,0.4921689781267236,0.3534357073525364,-1.0400536847198243
220,Reward,0.0,0.05,1,0.5016,0.5001975590488851,156233_fnca,0.28,0.44302495282337573,0.3616515544003912,-1.0170740876167499
111,Punishment,0.0,0.1,1,0.6,0.4900940253900043,156233_fnca,0.72,-0.24485097508484635,0.38716104591282735,-0.9489145332046727
221,Reward,0.0,0.1,1,0.1792,0.383673199610397,156233_fnca,0.28,-0.2627235889876018,0.38540892122372433,-0.9534503753099357
112,Punishment,0.0,0.15,1,0.28,0.4491785937990611,156233_fnca,0.72,-0.9795658254294122,0.24691450487560096,-1.3987131363792755
222,Reward,0.0,0.15,1,0.18,0.3843412214941715,156233_fnca,0.28,-0.260185466474916,0.3856647648601312,-0.9527867716870575
113,Punishment,0.0,0.2,1,0.2,0.4001600960640447,156233_fnca,0.72,-1.2994798959583798,0.171484476380523,-1.7632625332046734
223,Reward,0.0,0.2,1,0.1424,0.349599794068604,156233_fnca,0.28,-0.3935929091908961,0.3692075886391892,-0.9963962222873491
114,Punishment,0.0,0.25,1,0.2,0.4001600960640447,156233_fnca,0.72,-1.2994798959583798,0.171484476380523,-1.7632625332046734
224,Reward,0.0,0.25,1,0.1432,0.350416885430591,156233_fnca,0.28,-0.3903921462914114,0.3696711149486932,-0.99514154714768
115,Punishment,0.0,0.3,1,0.2,0.4001600960640447,156233_fnca,0.72,-1.2994798959583798,0.171484476380523,-1.7632625332046734
225,Reward,0.0,0.3,1,0.14,0.3471259096029772,156233_fnca,0.28,-0.4033118707852261,0.3677805810585149,-1.0002687657628122
116,Punishment,0.0,0.35,1,0.16,0.3667527860628576,156233_fnca,0.72,-1.5269140993083603,0.12434791618437359,-2.0846718665380033
226,Reward,0.0,0.35,1,0.1392,0.3462936549178296,156233_fnca,0.28,-0.40659133657360774,0.36729248345265014,-1.001596790693029
117,Punishment,0.0,0.4,1,0.16,0.3667527860628576,156233_fnca,0.72,-1.5269140993083603,0.12434791618437359,-2.0846718665380033
227,Reward,0.0,0.4,1,0.1424,0.3495997940686039,156233_fnca,0.28,-0.3935929091908962,0.3692075886391892,-0.9963962222873491
118,Punishment,0.0,0.45,1,0.16,0.3667527860628576,156233_fnca,0.72,-1.5269140993083603,0.12434791618437359,-2.0846718665380033
228,Reward,0.0,0.45,1,0.1424,0.3495997940686041,156233_fnca,0.28,-0.393592909190896,0.3692075886391892,-0.9963962222873491
119,Punishment,0.0,0.5,1,0.16,0.3667527860628576,156233_fnca,0.72,-1.5269140993083603,0.12434791618437359,-2.0846718665380033
229,Reward,0.0,0.5,1,0.1432,0.350416885430591,156233_fnca,0.28,-0.3903921462914114,0.3696711149486932,-0.99514154714768
