,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.1,0.1,1,0.25,0.4337361989746803,156233_fnca,-1.8858121356019302,0.5
1,Punishment,0.1,0.1,1,0.5696,0.4953303157463291,156233_fnca,-1.8858121356019302,0.72
2,Reward,0.1,0.1,1,0.308,0.461851323822129,156233_fnca,-1.8858121356019302,0.28
