,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
143,Punishment,0.0,0.2,0.1,0.0784,0.2689075845550381,111413_fnca,0.72,-2.3859498089712,0.023160274392222492,-3.765316778669525
286,Reward,0.0,0.2,0.1,0.0816,0.2738639099131579,111413_fnca,0.08,0.005842317815835476,0.39893547197543905,-0.9189555995434032
144,Punishment,0.0,0.25,0.1,0.1352,0.3420739271814293,111413_fnca,0.72,-1.709571977082701,0.09252682230633409,-2.3802567056179
287,Reward,0.0,0.25,0.1,0.1328,0.3394942784379048,111413_fnca,0.08,0.15552544874377724,0.39414649825612535,-0.9310326158081492
145,Punishment,0.0,0.3,0.1,0.1992,0.3995586035391174,111413_fnca,0.72,-1.3034383326675454,0.17060330407397975,-1.768414276738248
288,Reward,0.0,0.3,0.1,0.1784,0.3830023402462543,111413_fnca,0.08,0.25691749020837046,0.3859907661895541,-0.9519418315921567
146,Punishment,0.0,0.35,0.1,0.1128,0.3164747778702475,111413_fnca,0.72,-1.918636309933513,0.06332208110089742,-2.759521178102317
289,Reward,0.0,0.35,0.1,0.1088,0.3115127479794732,111413_fnca,0.08,0.09245207519371804,0.39724096157559924,-0.9232122263084851
147,Punishment,0.0,0.4,0.1,0.152,0.3591645853358701,111413_fnca,0.72,-1.5814476793942225,0.11424306919656094,-2.169426914535358
290,Reward,0.0,0.4,0.1,0.1368,0.343773623542288,111413_fnca,0.08,0.16522500887277342,0.39353385274277075,-0.9325881849831767
148,Punishment,0.0,0.45,0.1,0.1312,0.3377540854790749,111413_fnca,0.72,-1.7432801713259465,0.08729593235674872,-2.438451411073783
291,Reward,0.0,0.45,0.1,0.1512,0.358387099447567,111413_fnca,0.08,0.19866786530472408,0.39114654510230884,-0.9386729935570406
149,Punishment,0.0,0.5,0.1,0.1464,0.3536482626494014,111413_fnca,0.72,-1.621950566652871,0.10706701271099478,-2.2343003535374573
292,Reward,0.0,0.5,0.1,0.1352,0.3420739271814294,111413_fnca,0.08,0.16136862711177333,0.3937817527800353,-0.931958450112642
150,Punishment,0.0,0.55,0.1,0.1712,0.376834397754059,111413_fnca,0.72,-1.456342635573768,0.1381513481175275,-1.9794054692996472
293,Reward,0.0,0.55,0.1,0.164,0.3704237722080123,111413_fnca,0.08,0.22676730356503583,0.3888155399498599,-0.9446502381877512
151,Punishment,0.0,0.6,0.1,0.1744,0.3796049524649918,111413_fnca,0.72,-1.4372836720309035,0.14201384727019087,-1.9518307101479915
294,Reward,0.0,0.6,0.1,0.1768,0.3816520491616728,111413_fnca,0.08,0.2536341681189147,0.38631442103612157,-0.9511036788233597
152,Punishment,0.0,0.65,0.1,0.144,0.3512302523304644,111413_fnca,0.72,-1.6399498510682244,0.10396964575175709,-2.2636562902140183
295,Reward,0.0,0.65,0.1,0.152,0.3591645853358703,111413_fnca,0.08,0.2004651987964506,0.39100627084097395,-0.9390316811689228
153,Punishment,0.0,0.7,0.1,0.1136,0.3174518239488042,111413_fnca,0.72,-1.9102111068600907,0.06435171014646425,-2.743391769590499
296,Reward,0.0,0.7,0.1,0.1224,0.3278783972675172,111413_fnca,0.08,0.12931623538895634,0.3956204932680068,-0.9272998775722586
154,Punishment,0.0,0.75,0.1,0.1904,0.3927737987768593,111413_fnca,0.72,-1.3483587796569743,0.1607388577299817,-1.827974232543695
297,Reward,0.0,0.75,0.1,0.2136,0.4100116188867065,111413_fnca,0.08,0.3258444245135308,0.3783158585341704,-0.9720258276979495
155,Punishment,0.0,0.8,0.1,0.1168,0.3213103675293179,111413_fnca,0.72,-1.8773125954143421,0.06848847310897246,-2.681089823655339
298,Reward,0.0,0.8,0.1,0.1296,0.3359972549356017,111413_fnca,0.08,0.14762025365209155,0.3946190527521303,-0.9298344028488266
156,Punishment,0.05,0.2,0.1,0.1728,0.3782255989260199,111413_fnca,0.72,-1.4467555912497372,0.1400873106008656,-1.965489403610861
299,Reward,0.05,0.2,0.1,0.1576,0.3645113644701112,111413_fnca,0.08,0.21288773839138547,0.39000367072655295,-0.9415991277833721
157,Punishment,0.05,0.25,0.1,0.1152,0.3193909335825983,111413_fnca,0.72,-1.8936041584398686,0.06641669073240934,-2.7118068876350545
300,Reward,0.05,0.25,0.1,0.132,0.338626245567809,111413_fnca,0.08,0.15356163522649086,0.394266137782155,-0.9307291211113895
158,Punishment,0.05,0.3,0.1,0.1992,0.3995586035391176,111413_fnca,0.72,-1.3034383326675447,0.17060330407397992,-1.768414276738247
301,Reward,0.05,0.3,0.1,0.1848,0.3882905814728557,111413_fnca,0.08,0.2699009582011359,0.38467294592371887,-0.9553617968236183
159,Punishment,0.05,0.35,0.1,0.172,0.377531487453981,111413_fnca,0.72,-1.4515345559535566,0.13912049974328086,-1.972414816768317
302,Reward,0.05,0.35,0.1,0.1696,0.3754312172410592,111413_fnca,0.08,0.2386588964509818,0.3877410466818141,-0.9474175676322729
160,Punishment,0.05,0.4,0.1,0.0592,0.2360931001989876,111413_fnca,0.72,-2.798895856943953,0.007939956024506475,-4.835847542213685
303,Reward,0.05,0.4,0.1,0.0648,0.246271150530603,111413_fnca,0.08,-0.06172058711404432,0.39818313209180367,-0.9208432486415239
161,Punishment,0.05,0.45,0.1,0.1592,0.366008920689126,111413_fnca,0.72,-1.5322030920561143,0.12334602142828624,-2.0927616908578313
304,Reward,0.05,0.45,0.1,0.1528,0.3599386123267614,111413_fnca,0.08,0.2022567113025104,0.39086524441568093,-0.9393924218381262
162,Punishment,0.05,0.5,0.1,0.1064,0.3084723069115038,111413_fnca,0.72,-1.9891574908085115,0.05517130516513897,-2.8973122948244794
305,Reward,0.05,0.5,0.1,0.1,0.3001200720480337,111413_fnca,0.08,0.06663999466453226,0.39805743397098364,-0.921158977649117
163,Punishment,0.05,0.55,0.1,0.1488,0.3560336612939561,111413_fnca,0.72,-1.604342684689001,0.11015175663901398,-2.205896258162228
306,Reward,0.05,0.55,0.1,0.164,0.3704237722080124,111413_fnca,0.08,0.22676730356503574,0.3888155399498599,-0.9446502381877512
164,Punishment,0.05,0.6,0.1,0.1688,0.3747250927227754,111413_fnca,0.72,-1.4709449959567615,0.1352300165963837,-2.0007781237697913
307,Reward,0.05,0.6,0.1,0.1616,0.3682307905812682,111413_fnca,0.08,0.2216001542706162,0.3892662012635161,-0.9434918473910531
165,Punishment,0.05,0.65,0.1,0.1152,0.3193909335825983,111413_fnca,0.72,-1.8936041584398686,0.06641669073240934,-2.7118068876350545
308,Reward,0.05,0.65,0.1,0.1096,0.3125155560579706,111413_fnca,0.08,0.09471528513130816,0.3971568350419172,-0.9234240258234252
166,Punishment,0.05,0.7,0.1,0.1648,0.3711484351694658,111413_fnca,0.72,-1.4958974560851819,0.1303159838500406,-2.037793132765732
309,Reward,0.05,0.7,0.1,0.164,0.3704237722080124,111413_fnca,0.08,0.22676730356503574,0.3888155399498599,-0.9446502381877512
167,Punishment,0.05,0.75,0.1,0.2088,0.4066138559644641,111413_fnca,0.72,-1.2572124449312327,0.18100509498037262,-1.7092300990496565
310,Reward,0.05,0.75,0.1,0.1976,0.3983480700944315,111413_fnca,0.08,0.29521920357772036,0.3819308444310794,-0.9625157222852043
168,Punishment,0.05,0.8,0.1,0.1184,0.3232104763302195,111413_fnca,0.72,-1.8613258048769243,0.07056610074927731,-2.651205409155038
311,Reward,0.05,0.8,0.1,0.1088,0.3115127479794736,111413_fnca,0.08,0.09245207519371793,0.39724096157559924,-0.9232122263084851
169,Punishment,0.1,0.2,0.1,0.156,0.3630005723582621,111413_fnca,0.72,-1.5537165584503878,0.11931883235564016,-2.1259561052061313
312,Reward,0.1,0.2,0.1,0.1648,0.3711484351694655,111413_fnca,0.08,0.22848001490638245,0.3886639883464263,-0.9450400918104831
170,Punishment,0.1,0.25,0.1,0.148,0.3552421111946792,111413_fnca,0.72,-1.6101694646402251,0.10912498681636984,-2.2152613856345673
313,Reward,0.1,0.25,0.1,0.1552,0.3622401611465494,111413_fnca,0.08,0.20759708079297365,0.3904377212011763,-0.940486807181555
171,Punishment,0.1,0.3,0.1,0.1776,0.3823286284652449,111413_fnca,0.72,-1.418674824789654,0.14583817499315072,-1.9252576624506503
314,Reward,0.1,0.3,0.1,0.168,0.3740159225598055,111413_fnca,0.08,0.23528410073485234,0.38805125901009363,-0.9466178372339767
172,Punishment,0.1,0.35,0.1,0.1896,0.3921413774238957,111413_fnca,0.72,-1.3525734098359377,0.15982657662179725,-1.8336659477022803
315,Reward,0.1,0.35,0.1,0.1696,0.3754312172410591,111413_fnca,0.08,0.23865889645098187,0.3877410466818141,-0.9474175676322729
173,Punishment,0.1,0.4,0.1,0.1952,0.3965132257448069,111413_fnca,0.72,-1.3235371884865135,0.16615837522172464,-1.794813877858065
316,Reward,0.1,0.4,0.1,0.1968,0.3977390062008539,111413_fnca,0.08,0.29365990807805575,0.38210623612097044,-0.9620566040108787
174,Punishment,0.1,0.45,0.1,0.1768,0.3816520491616722,111413_fnca,0.72,-1.4232859516755643,0.14488572027722416,-1.931809983323181
317,Reward,0.1,0.45,0.1,0.168,0.3740159225598055,111413_fnca,0.08,0.23528410073485234,0.38805125901009363,-0.9466178372339767
175,Punishment,0.1,0.5,0.1,0.2008,0.4007590875788367,111413_fnca,0.72,-1.295541426488211,0.17236304031178937,-1.758152327078227
318,Reward,0.1,0.5,0.1,0.196,0.3971273953462638,111413_fnca,0.08,0.2920977030528381,0.38228110376441504,-0.9615990672690446
176,Punishment,0.1,0.55,0.1,0.1456,0.3528459156517954,111413_fnca,0.72,-1.627906047711898,0.10603589784434295,-2.2439775832931588
319,Reward,0.1,0.55,0.1,0.1504,0.3576061321014688,111413_fnca,0.08,0.19686463312666122,0.39128606005787353,-0.93831637509272
177,Punishment,0.1,0.6,0.1,0.14,0.3471259096029774,111413_fnca,0.72,-1.6708634646816498,0.09878288756543406,-2.314830892008656
320,Reward,0.1,0.6,0.1,0.14,0.3471259096029771,111413_fnca,0.08,0.17284794462223982,0.39302708960936233,-0.9338767391847391
178,Punishment,0.1,0.65,0.1,0.128,0.3342235244434975,111413_fnca,0.72,-1.7712696943930442,0.08310613955327759,-2.4876366983422864
321,Reward,0.1,0.65,0.1,0.1504,0.3576061321014689,111413_fnca,0.08,0.19686463312666116,0.39128606005787353,-0.93831637509272
179,Punishment,0.1,0.7,0.1,0.1696,0.3754312172410587,111413_fnca,0.72,-1.4660475067703187,0.13620608909444154,-1.9935861792584064
322,Reward,0.1,0.7,0.1,0.1616,0.3682307905812678,111413_fnca,0.08,0.22160015427061644,0.389266201263516,-0.9434918473910532
180,Punishment,0.1,0.75,0.1,0.1624,0.368964968687401,111413_fnca,0.72,-1.511254583283804,0.12734138335801876,-2.0608837409528244
323,Reward,0.1,0.75,0.1,0.18,0.3843412214941713,111413_fnca,0.08,0.260185466474916,0.3856647648601312,-0.9527867716870575
181,Punishment,0.1,0.8,0.1,0.1888,0.3915062984747451,111413_fnca,0.72,-1.356810866311685,0.1589117286454425,-1.839406396675405
324,Reward,0.1,0.8,0.1,0.1832,0.3869852271764931,111413_fnca,0.08,0.2666768464340717,0.3850058294360352,-0.9544968034166834
182,Punishment,0.15,0.2,0.1,0.1968,0.397739006200854,111413_fnca,0.72,-1.3154354786510165,0.16794415216212416,-1.784123782451587
325,Reward,0.15,0.2,0.1,0.212,0.4088884344187801,111413_fnca,0.08,0.3228264457703069,0.3786863495596925,-0.9710469902490171
183,Punishment,0.15,0.25,0.1,0.1256,0.3315306472349801,111413_fnca,0.72,-1.7928960865530634,0.07996416183093298,-2.5261767217933175
