,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
7553,150423_fnca,1,1,Reward,2,5,2.0,0,417,27,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
7554,150423_fnca,2,1,Reward,3,5,3.0,0,490,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
7555,150423_fnca,3,1,Punishment,4,5,2.0,0,468,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
7556,150423_fnca,4,1,Reward,5,5,2.0,0,553,13,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
7557,150423_fnca,5,1,Reward,6,5,3.0,0,5,14,1,1,0,1,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
7558,150423_fnca,6,1,Reward,7,5,3.0,0,841,14,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
7559,150423_fnca,7,1,Neutral,8,5,3.0,0,580,14,3,3,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
7561,150423_fnca,10,1,Reward,10,5,3.0,0,637,13,5,5,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
7562,150423_fnca,11,1,Punishment,11,5,3.0,0,529,13,6,6,0,0,2.0,3.0,1.0,Reward,MostlyPunishment,MostlyPunishment
7563,150423_fnca,12,1,Punishment,12,5,2.0,0,759,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
7564,150423_fnca,13,1,Punishment,13,5,2.0,0,610,13,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
7565,150423_fnca,14,1,Neutral,14,5,3.0,0,339,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
7566,150423_fnca,15,1,Punishment,15,5,3.0,0,277,13,2,2,0,0,2.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
7567,150423_fnca,16,1,Punishment,16,5,2.0,0,394,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
7569,150423_fnca,19,1,Punishment,18,5,3.0,0,469,14,1,1,0,0,2.0,,1.0,,MostlyPunishment,MostlyPunishment
7570,150423_fnca,20,1,Punishment,19,5,2.0,0,460,14,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
7571,150423_fnca,21,1,Punishment,20,5,3.0,0,382,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
7572,150423_fnca,22,1,Neutral,21,5,3.0,0,437,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
7573,150423_fnca,23,1,Punishment,22,5,3.0,0,347,14,3,3,0,0,2.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
7574,150423_fnca,24,1,Neutral,23,5,2.0,0,452,14,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
7575,150423_fnca,25,1,Punishment,24,5,2.0,0,541,14,2,0,2,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
7577,150423_fnca,28,1,Reward,26,5,2.0,0,504,13,4,0,4,0,2.0,,0.0,,MostlyReward,MostlyReward
7578,150423_fnca,29,1,Reward,27,5,2.0,0,628,13,5,0,5,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
7579,150423_fnca,30,1,Punishment,28,5,2.0,0,917,13,6,0,6,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
7580,150423_fnca,31,1,Reward,29,5,3.0,0,290,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
7581,150423_fnca,32,1,Punishment,30,5,3.0,0,389,14,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
7582,150423_fnca,33,1,Reward,31,5,2.0,0,222,14,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
7583,150423_fnca,34,1,Reward,32,5,2.0,0,405,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
