,HCPID,ans,bll,lf,LL
136,171633_fnca,0.5,0.5,0.1,-1.8440156198934892
137,171633_fnca,0.5,0.55,0.1,-1.8442477456615922
122,171633_fnca,0.45,0.45,0.1,-1.8449572912697576
141,171633_fnca,0.5,0.75,0.1,-1.8461624324650658
117,171633_fnca,0.45,0.2,0.1,-1.8462443557953518
132,171633_fnca,0.5,0.3,0.1,-1.8469794311287004
138,171633_fnca,0.5,0.6,0.1,-1.8471662704816958
134,171633_fnca,0.5,0.4,0.1,-1.8474772759462583
140,171633_fnca,0.5,0.7,0.1,-1.848813237306071
139,171633_fnca,0.5,0.65,0.1,-1.8494209714950878
133,171633_fnca,0.5,0.35,0.1,-1.8504442662308858
142,171633_fnca,0.5,0.8,0.1,-1.8511314725893413
115,171633_fnca,0.4,0.75,0.1,-1.851363422090603
119,171633_fnca,0.45,0.3,0.1,-1.851364602891625
128,171633_fnca,0.45,0.75,0.1,-1.8514655031748144
125,171633_fnca,0.45,0.6,0.1,-1.8515157613734594
108,171633_fnca,0.4,0.4,0.1,-1.851895023760636
135,171633_fnca,0.5,0.45,0.1,-1.8519847195977692
116,171633_fnca,0.4,0.8,0.1,-1.852149702813009
120,171633_fnca,0.45,0.35,0.1,-1.852659443583092
111,171633_fnca,0.4,0.55,0.1,-1.853542691061428
118,171633_fnca,0.45,0.25,0.1,-1.8546591557768353
129,171633_fnca,0.45,0.8,0.1,-1.8579775020512033
126,171633_fnca,0.45,0.65,0.1,-1.858302589106803
124,171633_fnca,0.45,0.55,0.1,-1.8586624336260562
131,171633_fnca,0.5,0.25,0.1,-1.8588614613913155
112,171633_fnca,0.4,0.6,0.1,-1.8589725133171495
130,171633_fnca,0.5,0.2,0.1,-1.8592034136615792
110,171633_fnca,0.4,0.5,0.1,-1.8616110957178993
104,171633_fnca,0.4,0.2,0.1,-1.864141880621991
123,171633_fnca,0.45,0.5,0.1,-1.8649351897278854
114,171633_fnca,0.4,0.7,0.1,-1.8672013130676284
121,171633_fnca,0.45,0.4,0.1,-1.867213839917445
105,171633_fnca,0.4,0.25,0.1,-1.8672642918178073
127,171633_fnca,0.45,0.7,0.1,-1.869860431848812
97,171633_fnca,0.35,0.5,0.1,-1.8720598055411268
107,171633_fnca,0.4,0.35,0.1,-1.8741502991311396
106,171633_fnca,0.4,0.3,0.1,-1.8759116512215561
99,171633_fnca,0.35,0.6,0.1,-1.8814013407199703
113,171633_fnca,0.4,0.65,0.1,-1.8848750515352521
96,171633_fnca,0.35,0.45,0.1,-1.8848783094421164
88,171633_fnca,0.3,0.7,0.1,-1.886912941551522
109,171633_fnca,0.4,0.45,0.1,-1.8921356482636216
78,171633_fnca,0.3,0.2,0.1,-1.8924786009165286
98,171633_fnca,0.35,0.55,0.1,-1.8926745773347835
102,171633_fnca,0.35,0.75,0.1,-1.8941991099866928
93,171633_fnca,0.35,0.3,0.1,-1.8946374780821191
101,171633_fnca,0.35,0.7,0.1,-1.8997657662643732
91,171633_fnca,0.35,0.2,0.1,-1.906798165036062
80,171633_fnca,0.3,0.3,0.1,-1.9195170968867947
83,171633_fnca,0.3,0.45,0.1,-1.923603243920767
87,171633_fnca,0.3,0.65,0.1,-1.9278307042599137
79,171633_fnca,0.3,0.25,0.1,-1.9298901076011974
103,171633_fnca,0.35,0.8,0.1,-1.9380125912472441
35,171633_fnca,0.1,0.65,0.1,-1.944460029683671
92,171633_fnca,0.35,0.25,0.1,-1.946400350878013
82,171633_fnca,0.3,0.4,0.1,-1.9481294190517198
90,171633_fnca,0.3,0.8,0.1,-1.9524915362375421
74,171633_fnca,0.25,0.65,0.1,-1.9599338843397474
89,171633_fnca,0.3,0.75,0.1,-1.9647472139232194
100,171633_fnca,0.35,0.65,0.1,-1.9777287929722882
71,171633_fnca,0.25,0.5,0.1,-1.9820583650915569
68,171633_fnca,0.25,0.35,0.1,-1.9910297337983036
81,171633_fnca,0.3,0.35,0.1,-1.993257452055502
57,171633_fnca,0.2,0.45,0.1,-1.9979556062015362
75,171633_fnca,0.25,0.7,0.1,-2.0025529846988985
