,HCPID,egs,alpha,r,LL
10,139233_fnca,0.05,0.05,1,-1.8413948339122008
20,139233_fnca,0.1,0.05,1,-1.8440330417815178
30,139233_fnca,0.15,0.05,1,-1.859237191178639
40,139233_fnca,0.2,0.05,1,-1.8723721305493717
50,139233_fnca,0.25,0.05,1,-1.8754360350362411
60,139233_fnca,0.3,0.05,1,-1.877807115204185
70,139233_fnca,0.35,0.05,1,-1.8830936676074157
71,139233_fnca,0.35,0.1,1,-1.8834606941668448
41,139233_fnca,0.2,0.1,1,-1.8855753259935284
100,139233_fnca,0.5,0.05,1,-1.8861703507619314
31,139233_fnca,0.15,0.1,1,-1.8865617209416916
51,139233_fnca,0.25,0.1,1,-1.88788793503688
90,139233_fnca,0.45,0.05,1,-1.8886457843331195
61,139233_fnca,0.3,0.1,1,-1.890513053172711
80,139233_fnca,0.4,0.05,1,-1.8917326245604351
91,139233_fnca,0.45,0.1,1,-1.8986784401923225
81,139233_fnca,0.4,0.1,1,-1.900475757529462
101,139233_fnca,0.5,0.1,1,-1.900502487983838
21,139233_fnca,0.1,0.1,1,-1.9011852011237125
102,139233_fnca,0.5,0.15,1,-1.9461518991301983
11,139233_fnca,0.05,0.1,1,-1.9639009730597574
82,139233_fnca,0.4,0.15,1,-1.9661075062933713
92,139233_fnca,0.45,0.15,1,-1.9790539397416997
72,139233_fnca,0.35,0.15,1,-2.0322382238187036
0,139233_fnca,0.0,0.05,1,-2.0345068749394732
62,139233_fnca,0.3,0.15,1,-2.057570130995863
1,139233_fnca,0.0,0.1,1,-2.067181769619776
52,139233_fnca,0.25,0.15,1,-2.1203006027239364
42,139233_fnca,0.2,0.15,1,-2.141846820356447
103,139233_fnca,0.5,0.2,1,-2.2116041721538635
93,139233_fnca,0.45,0.2,1,-2.2148217495085243
83,139233_fnca,0.4,0.2,1,-2.2808733314659317
32,139233_fnca,0.15,0.15,1,-2.2912203007407212
73,139233_fnca,0.35,0.2,1,-2.3323151940474736
22,139233_fnca,0.1,0.15,1,-2.4141233425324713
63,139233_fnca,0.3,0.2,1,-2.4246644848808465
12,139233_fnca,0.05,0.15,1,-2.4438874504959403
2,139233_fnca,0.0,0.15,1,-2.476809016487473
104,139233_fnca,0.5,0.25,1,-2.481900183643372
53,139233_fnca,0.25,0.2,1,-2.622777805960683
43,139233_fnca,0.2,0.2,1,-2.714146688718189
94,139233_fnca,0.45,0.25,1,-2.7974000955355587
84,139233_fnca,0.4,0.25,1,-2.8142435117402282
74,139233_fnca,0.35,0.25,1,-2.827971324207711
64,139233_fnca,0.3,0.25,1,-2.8634731178206874
105,139233_fnca,0.5,0.3,1,-2.913311087692122
3,139233_fnca,0.0,0.2,1,-2.9159980686366804
24,139233_fnca,0.1,0.25,1,-2.9371272655275593
13,139233_fnca,0.05,0.2,1,-2.9372025700201174
4,139233_fnca,0.0,0.25,1,-2.9384049054827734
5,139233_fnca,0.0,0.3,1,-2.942299375077422
14,139233_fnca,0.05,0.25,1,-2.9548076281331026
33,139233_fnca,0.15,0.2,1,-2.9663575917094747
23,139233_fnca,0.1,0.2,1,-2.9822952484971084
54,139233_fnca,0.25,0.25,1,-2.984481214188536
44,139233_fnca,0.2,0.25,1,-2.9927978396549832
34,139233_fnca,0.15,0.25,1,-3.0484829413944703
95,139233_fnca,0.45,0.3,1,-3.0616987650946594
106,139233_fnca,0.5,0.35,1,-3.099538892264575
7,139233_fnca,0.0,0.4,1,-3.216479834958623
8,139233_fnca,0.0,0.45,1,-3.2280229941250376
9,139233_fnca,0.0,0.5,1,-3.2280229941250376
6,139233_fnca,0.0,0.35,1,-3.231965298651983
75,139233_fnca,0.35,0.3,1,-3.23595627587091
96,139233_fnca,0.45,0.35,1,-3.249457031969218
85,139233_fnca,0.4,0.3,1,-3.2646880974261268
17,139233_fnca,0.05,0.4,1,-3.265045346178011
87,139233_fnca,0.4,0.4,1,-3.3073825256818217
15,139233_fnca,0.05,0.3,1,-3.3154140104237353
107,139233_fnca,0.5,0.4,1,-3.316109193589959
16,139233_fnca,0.05,0.35,1,-3.319910430021727
65,139233_fnca,0.3,0.3,1,-3.324711400064171
35,139233_fnca,0.15,0.3,1,-3.329443323824234
25,139233_fnca,0.1,0.3,1,-3.3326904699396813
108,139233_fnca,0.5,0.45,1,-3.351962765975175
18,139233_fnca,0.05,0.45,1,-3.3923238554746864
86,139233_fnca,0.4,0.35,1,-3.398487882533049
45,139233_fnca,0.2,0.3,1,-3.4071019387805492
19,139233_fnca,0.05,0.5,1,-3.4720429059816658
76,139233_fnca,0.35,0.35,1,-3.4832223255470858
109,139233_fnca,0.5,0.5,1,-3.488177209406927
97,139233_fnca,0.45,0.4,1,-3.5041993000622043
55,139233_fnca,0.25,0.3,1,-3.5071446333989393
26,139233_fnca,0.1,0.35,1,-3.52183981734835
98,139233_fnca,0.45,0.45,1,-3.5365845588612297
56,139233_fnca,0.25,0.35,1,-3.5487853481002727
27,139233_fnca,0.1,0.4,1,-3.5716984342429887
88,139233_fnca,0.4,0.45,1,-3.575514256732948
28,139233_fnca,0.1,0.45,1,-3.5828545293359824
37,139233_fnca,0.15,0.4,1,-3.58674899893063
66,139233_fnca,0.3,0.35,1,-3.6029008631376733
46,139233_fnca,0.2,0.35,1,-3.615294654338162
78,139233_fnca,0.35,0.45,1,-3.616473147703162
47,139233_fnca,0.2,0.4,1,-3.626695201842672
99,139233_fnca,0.45,0.5,1,-3.638849876391917
36,139233_fnca,0.15,0.35,1,-3.664678180000842
29,139233_fnca,0.1,0.5,1,-3.6811462783789635
77,139233_fnca,0.35,0.4,1,-3.682008273703381
67,139233_fnca,0.3,0.4,1,-3.716700305912765
57,139233_fnca,0.25,0.4,1,-3.749146855026547
89,139233_fnca,0.4,0.5,1,-3.7601280931629475
38,139233_fnca,0.15,0.45,1,-3.7653964434672744
79,139233_fnca,0.35,0.5,1,-3.8433053093382608
49,139233_fnca,0.2,0.5,1,-3.901097426099618
48,139233_fnca,0.2,0.45,1,-3.9090277842223635
59,139233_fnca,0.25,0.5,1,-3.9125545993930384
69,139233_fnca,0.3,0.5,1,-3.9280878501507592
68,139233_fnca,0.3,0.45,1,-3.9427487512514667
39,139233_fnca,0.15,0.5,1,-3.9939312810182104
58,139233_fnca,0.25,0.45,1,-4.049430801529375
