,HCPID,egs,alpha,r,LL
1,163129_fnca,0.0,0.1,1,-1.8694214361950237
11,163129_fnca,0.05,0.1,1,-1.8735531574658317
42,163129_fnca,0.2,0.15,1,-1.8954879822775688
32,163129_fnca,0.15,0.15,1,-1.8973357765026
103,163129_fnca,0.5,0.2,1,-1.903427314008109
52,163129_fnca,0.25,0.15,1,-1.9049649185830773
93,163129_fnca,0.45,0.2,1,-1.9065719396009293
21,163129_fnca,0.1,0.1,1,-1.9073808812623958
22,163129_fnca,0.1,0.15,1,-1.9085930978398564
62,163129_fnca,0.3,0.15,1,-1.9102546729403582
82,163129_fnca,0.4,0.15,1,-1.9104346672579333
12,163129_fnca,0.05,0.15,1,-1.9177200202596376
83,163129_fnca,0.4,0.2,1,-1.917802915183964
72,163129_fnca,0.35,0.15,1,-1.9239822579544272
92,163129_fnca,0.45,0.15,1,-1.9286066621975029
31,163129_fnca,0.15,0.1,1,-1.9306349041606263
2,163129_fnca,0.0,0.15,1,-1.938256180862144
102,163129_fnca,0.5,0.15,1,-1.9389328729014723
41,163129_fnca,0.2,0.1,1,-1.953531188483478
73,163129_fnca,0.35,0.2,1,-1.9654792040454716
61,163129_fnca,0.3,0.1,1,-1.9692943652272137
51,163129_fnca,0.25,0.1,1,-1.9808564206496118
71,163129_fnca,0.35,0.1,1,-1.9816060806234286
81,163129_fnca,0.4,0.1,1,-1.98530275996638
91,163129_fnca,0.45,0.1,1,-1.9908122894064293
104,163129_fnca,0.5,0.25,1,-1.9930036704375202
63,163129_fnca,0.3,0.2,1,-1.9967050380631615
101,163129_fnca,0.5,0.1,1,-2.017410730116084
94,163129_fnca,0.45,0.25,1,-2.038301997538822
53,163129_fnca,0.25,0.2,1,-2.0400486977590315
80,163129_fnca,0.4,0.05,1,-2.0595348646777425
43,163129_fnca,0.2,0.2,1,-2.0670294720460984
74,163129_fnca,0.35,0.25,1,-2.070368574943854
13,163129_fnca,0.05,0.2,1,-2.0735117737649675
20,163129_fnca,0.1,0.05,1,-2.079692411345084
24,163129_fnca,0.1,0.25,1,-2.082079512538538
4,163129_fnca,0.0,0.25,1,-2.0843408670737973
5,163129_fnca,0.0,0.3,1,-2.0844849462538098
3,163129_fnca,0.0,0.2,1,-2.084793539982284
50,163129_fnca,0.25,0.05,1,-2.0861565074222734
70,163129_fnca,0.35,0.05,1,-2.0912830085332454
14,163129_fnca,0.05,0.25,1,-2.0956991145583834
100,163129_fnca,0.5,0.05,1,-2.096867063441895
40,163129_fnca,0.2,0.05,1,-2.0977278179066148
30,163129_fnca,0.15,0.05,1,-2.0981587560302244
23,163129_fnca,0.1,0.2,1,-2.10281597844799
60,163129_fnca,0.3,0.05,1,-2.1047691336709646
34,163129_fnca,0.15,0.25,1,-2.108850128123212
90,163129_fnca,0.45,0.05,1,-2.1088565085018076
33,163129_fnca,0.15,0.2,1,-2.1094454893923307
105,163129_fnca,0.5,0.3,1,-2.1197018136038093
95,163129_fnca,0.45,0.3,1,-2.1378511013080077
106,163129_fnca,0.5,0.35,1,-2.140169432430125
84,163129_fnca,0.4,0.25,1,-2.1452271741616973
44,163129_fnca,0.2,0.25,1,-2.14789440049447
54,163129_fnca,0.25,0.25,1,-2.1505537500111536
64,163129_fnca,0.3,0.25,1,-2.1516042890620377
10,163129_fnca,0.05,0.05,1,-2.1703378140691933
55,163129_fnca,0.25,0.3,1,-2.1980900909196803
85,163129_fnca,0.4,0.3,1,-2.2123606505707327
7,163129_fnca,0.0,0.4,1,-2.2197919083313558
9,163129_fnca,0.0,0.5,1,-2.2199162556361434
6,163129_fnca,0.0,0.35,1,-2.2204794216380703
8,163129_fnca,0.0,0.45,1,-2.2209737050648064
107,163129_fnca,0.5,0.4,1,-2.229446944796053
75,163129_fnca,0.35,0.3,1,-2.232882384366322
76,163129_fnca,0.35,0.35,1,-2.234405381683244
96,163129_fnca,0.45,0.35,1,-2.245665200395713
45,163129_fnca,0.2,0.3,1,-2.252392514895677
86,163129_fnca,0.4,0.35,1,-2.254692885717092
17,163129_fnca,0.05,0.4,1,-2.256984376129255
16,163129_fnca,0.05,0.35,1,-2.2602509693325077
108,163129_fnca,0.5,0.45,1,-2.2761136368935193
15,163129_fnca,0.05,0.3,1,-2.2806241673836647
35,163129_fnca,0.15,0.3,1,-2.296386759775961
18,163129_fnca,0.05,0.45,1,-2.3192192591003744
25,163129_fnca,0.1,0.3,1,-2.3192192591003753
65,163129_fnca,0.3,0.3,1,-2.3269801207365504
109,163129_fnca,0.5,0.5,1,-2.3410512201037594
27,163129_fnca,0.1,0.4,1,-2.3478328075770687
26,163129_fnca,0.1,0.35,1,-2.3526053719205646
97,163129_fnca,0.45,0.4,1,-2.355135581701888
67,163129_fnca,0.3,0.4,1,-2.3587226595321646
