,HCPID,egs,alpha,r,LL
10,101006_fnca,0.05,0.05,1,-1.8822121055223946
11,101006_fnca,0.05,0.1,1,-1.8987701338081369
21,101006_fnca,0.1,0.1,1,-1.8999526326035685
31,101006_fnca,0.15,0.1,1,-1.9020407802508357
1,101006_fnca,0.0,0.1,1,-1.9058249587513107
51,101006_fnca,0.25,0.1,1,-1.9229951698238792
20,101006_fnca,0.1,0.05,1,-1.9241109445310736
41,101006_fnca,0.2,0.1,1,-1.9294167829451943
40,101006_fnca,0.2,0.05,1,-1.949904739216835
30,101006_fnca,0.15,0.05,1,-1.9550168656833569
61,101006_fnca,0.3,0.1,1,-1.9565790208567715
81,101006_fnca,0.4,0.1,1,-1.9748763766888415
91,101006_fnca,0.45,0.1,1,-1.9751841941546726
102,101006_fnca,0.5,0.15,1,-1.9781603723588592
50,101006_fnca,0.25,0.05,1,-1.9789506916225563
60,101006_fnca,0.3,0.05,1,-1.984056262721906
101,101006_fnca,0.5,0.1,1,-1.992390395641712
71,101006_fnca,0.35,0.1,1,-1.992930287674263
90,101006_fnca,0.45,0.05,1,-1.9969784295546251
82,101006_fnca,0.4,0.15,1,-2.01557867122855
70,101006_fnca,0.35,0.05,1,-2.0167744892064983
100,101006_fnca,0.5,0.05,1,-2.016971636914555
52,101006_fnca,0.25,0.15,1,-2.0177908361634036
80,101006_fnca,0.4,0.05,1,-2.019974462486164
92,101006_fnca,0.45,0.15,1,-2.033857045780628
72,101006_fnca,0.35,0.15,1,-2.0468368511712174
0,101006_fnca,0.0,0.05,1,-2.0508649146595754
62,101006_fnca,0.3,0.15,1,-2.066884982518192
103,101006_fnca,0.5,0.2,1,-2.169885381324282
42,101006_fnca,0.2,0.15,1,-2.180779228615985
32,101006_fnca,0.15,0.15,1,-2.187580350822129
83,101006_fnca,0.4,0.2,1,-2.1902743616360953
93,101006_fnca,0.45,0.2,1,-2.2013455541264895
12,101006_fnca,0.05,0.15,1,-2.2755803989563055
22,101006_fnca,0.1,0.15,1,-2.27635721708031
2,101006_fnca,0.0,0.15,1,-2.352836427313589
63,101006_fnca,0.3,0.2,1,-2.3802977458811676
104,101006_fnca,0.5,0.25,1,-2.3804128087734515
73,101006_fnca,0.35,0.2,1,-2.397472988559508
