,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.15,0.2,1,0.11,0.3134125472108031,131722_fnca,-1.8388553063267423,0.1666666666666666
1,Punishment,0.15,0.2,1,0.208,0.4060392768137736,131722_fnca,-1.8388553063267423,0.217391304347826
2,Reward,0.15,0.2,1,0.1328,0.3394942784379048,131722_fnca,-1.8388553063267423,0.12
