,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.2,0.1,0.16,0.36721859746989843
1,Neutral,0.0,0.25,0.1,0.08333333333333333,0.27684719634237037
2,Neutral,0.0,0.3,0.1,0.12333333333333334,0.32936884340443356
3,Neutral,0.0,0.35,0.1,0.14333333333333334,0.35099794026335723
4,Neutral,0.0,0.4,0.1,0.08,0.2717464881947031
5,Neutral,0.0,0.45,0.1,0.2,0.40066833797650653
6,Neutral,0.0,0.5,0.1,0.12666666666666668,0.33315491323044827
7,Neutral,0.0,0.55,0.1,0.18,0.384829371910396
8,Neutral,0.0,0.6,0.1,0.13666666666666666,0.34406903458087257
9,Neutral,0.0,0.65,0.1,0.14,0.34756679298414606
10,Neutral,0.0,0.7,0.1,0.16,0.3672185974698982
11,Neutral,0.0,0.75,0.1,0.10666666666666667,0.30920475550187154
12,Neutral,0.0,0.8,0.1,0.24666666666666667,0.43179127043782384
13,Neutral,0.05,0.2,0.1,0.21,0.4079887859958014
14,Neutral,0.05,0.25,0.1,0.13,0.3368653453081293
15,Neutral,0.05,0.3,0.1,0.11333333333333333,0.31752948229939204
16,Neutral,0.05,0.35,0.1,0.15333333333333332,0.3609105294341108
17,Neutral,0.05,0.4,0.1,0.21333333333333335,0.4103455867405101
18,Neutral,0.05,0.45,0.1,0.13666666666666666,0.34406903458087246
19,Neutral,0.05,0.5,0.1,0.15,0.3576680324053051
20,Neutral,0.05,0.55,0.1,0.17666666666666667,0.3820235974197238
21,Neutral,0.05,0.6,0.1,0.20333333333333334,0.40315091187798285
22,Neutral,0.05,0.65,0.1,0.16333333333333333,0.3702871825318562
23,Neutral,0.05,0.7,0.1,0.18333333333333332,0.3875860748793186
24,Neutral,0.05,0.75,0.1,0.20666666666666667,0.4055908059796305
25,Neutral,0.05,0.8,0.1,0.13333333333333333,0.34050261230349943
26,Neutral,0.1,0.2,0.1,0.15666666666666668,0.36409353546046724
27,Neutral,0.1,0.25,0.1,0.20666666666666667,0.4055908059796303
28,Neutral,0.1,0.3,0.1,0.16333333333333333,0.3702871825318563
29,Neutral,0.1,0.35,0.1,0.16333333333333333,0.3702871825318563
30,Neutral,0.1,0.4,0.1,0.10666666666666667,0.30920475550187143
31,Neutral,0.1,0.45,0.1,0.18333333333333332,0.38758607487931873
32,Neutral,0.1,0.5,0.1,0.13333333333333333,0.34050261230349954
33,Neutral,0.1,0.55,0.1,0.12,0.32550449652428026
34,Neutral,0.1,0.6,0.1,0.15333333333333332,0.360910529434111
35,Neutral,0.1,0.65,0.1,0.17,0.37626042358254347
36,Neutral,0.1,0.7,0.1,0.08666666666666667,0.28181605677298166
37,Neutral,0.1,0.75,0.1,0.2,0.40066833797650675
38,Neutral,0.1,0.8,0.1,0.15333333333333332,0.36091052943411095
39,Neutral,0.15,0.2,0.1,0.26666666666666666,0.4429555141477928
40,Neutral,0.15,0.25,0.1,0.19,0.3929563789010982
41,Neutral,0.15,0.3,0.1,0.12666666666666668,0.3331549132304483
42,Neutral,0.15,0.35,0.1,0.16666666666666666,0.37330068339472056
43,Neutral,0.15,0.4,0.1,0.2633333333333333,0.44117760727332955
44,Neutral,0.15,0.45,0.1,0.13333333333333333,0.3405026123034995
45,Neutral,0.15,0.5,0.1,0.17,0.3762604235825436
46,Neutral,0.15,0.55,0.1,0.18,0.3848293719103959
47,Neutral,0.15,0.6,0.1,0.14666666666666667,0.354364411318234
48,Neutral,0.15,0.65,0.1,0.15666666666666668,0.3640935354604674
49,Neutral,0.15,0.7,0.1,0.22333333333333333,0.4171758315991676
50,Neutral,0.15,0.75,0.1,0.15666666666666668,0.36409353546046747
51,Neutral,0.15,0.8,0.1,0.14333333333333334,0.35099794026335723
52,Neutral,0.2,0.2,0.1,0.14333333333333334,0.3509979402633571
53,Neutral,0.2,0.25,0.1,0.15333333333333332,0.3609105294341112
54,Neutral,0.2,0.3,0.1,0.20666666666666667,0.4055908059796303
55,Neutral,0.2,0.35,0.1,0.20333333333333334,0.40315091187798263
56,Neutral,0.2,0.4,0.1,0.12666666666666668,0.3331549132304483
57,Neutral,0.2,0.45,0.1,0.16,0.3672185974698983
58,Neutral,0.2,0.5,0.1,0.23333333333333334,0.42365927286816185
59,Neutral,0.2,0.55,0.1,0.18666666666666668,0.39029474612365456
60,Neutral,0.2,0.6,0.1,0.20333333333333334,0.40315091187798274
61,Neutral,0.2,0.65,0.1,0.14333333333333334,0.35099794026335723
62,Neutral,0.2,0.7,0.1,0.12,0.32550449652428004
63,Neutral,0.2,0.75,0.1,0.21666666666666667,0.4126619137653289
64,Neutral,0.2,0.8,0.1,0.15,0.3576680324053049
65,Neutral,0.25,0.2,0.1,0.21666666666666667,0.4126619137653289
66,Neutral,0.25,0.25,0.1,0.2,0.40066833797650664
67,Neutral,0.25,0.3,0.1,0.16,0.3672185974698984
68,Neutral,0.25,0.35,0.1,0.15,0.3576680324053049
69,Neutral,0.25,0.4,0.1,0.24,0.427796719768649
70,Neutral,0.25,0.45,0.1,0.17666666666666667,0.38202359741972397
71,Neutral,0.25,0.5,0.1,0.20666666666666667,0.4055908059796305
72,Neutral,0.25,0.55,0.1,0.19333333333333333,0.39557192271742875
73,Neutral,0.25,0.6,0.1,0.20333333333333334,0.40315091187798263
74,Neutral,0.25,0.65,0.1,0.17666666666666667,0.3820235974197238
75,Neutral,0.25,0.7,0.1,0.22333333333333333,0.41717583159916755
76,Neutral,0.25,0.75,0.1,0.21666666666666667,0.41266191376532885
77,Neutral,0.25,0.8,0.1,0.23333333333333334,0.4236592728681617
78,Neutral,0.3,0.2,0.1,0.2733333333333333,0.4464151773751184
79,Neutral,0.3,0.25,0.1,0.26666666666666666,0.4429555141477925
80,Neutral,0.3,0.3,0.1,0.25333333333333335,0.4356468556430322
81,Neutral,0.3,0.35,0.1,0.21333333333333335,0.41034558674051014
82,Neutral,0.3,0.4,0.1,0.2866666666666667,0.4529600404188835
83,Neutral,0.3,0.45,0.1,0.2866666666666667,0.45296004041888344
84,Neutral,0.3,0.5,0.1,0.24333333333333335,0.42981160478467867
85,Neutral,0.3,0.55,0.1,0.23333333333333334,0.42365927286816163
86,Neutral,0.3,0.6,0.1,0.24,0.42779671976864886
87,Neutral,0.3,0.65,0.1,0.24666666666666667,0.43179127043782395
88,Neutral,0.3,0.7,0.1,0.23666666666666666,0.42574611535281875
89,Neutral,0.3,0.75,0.1,0.25333333333333335,0.43564685564303224
90,Neutral,0.3,0.8,0.1,0.31,0.4632659976896476
91,Neutral,0.35,0.2,0.1,0.36333333333333334,0.48176329783344146
92,Neutral,0.35,0.25,0.1,0.2966666666666667,0.4575515273966043
93,Neutral,0.35,0.3,0.1,0.35,0.4777665429529544
