,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.2,0.1,0.15666666666666668,0.3640935354604674
1,Neutral,0.0,0.25,0.1,0.18333333333333332,0.3875860748793186
2,Neutral,0.0,0.3,0.1,0.16,0.36721859746989843
3,Neutral,0.0,0.35,0.1,0.16333333333333333,0.37028718253185605
4,Neutral,0.0,0.4,0.1,0.18666666666666668,0.3902947461236546
5,Neutral,0.0,0.45,0.1,0.16333333333333333,0.3702871825318563
6,Neutral,0.0,0.5,0.1,0.13333333333333333,0.3405026123034993
7,Neutral,0.0,0.55,0.1,0.18666666666666668,0.39029474612365483
8,Neutral,0.0,0.6,0.1,0.16333333333333333,0.37028718253185616
9,Neutral,0.0,0.65,0.1,0.1,0.30050125348238016
10,Neutral,0.0,0.7,0.1,0.20333333333333334,0.4031509118779825
11,Neutral,0.0,0.75,0.1,0.13,0.3368653453081294
12,Neutral,0.0,0.8,0.1,0.14333333333333334,0.3509979402633574
13,Neutral,0.05,0.2,0.1,0.08666666666666667,0.28181605677298177
14,Neutral,0.05,0.25,0.1,0.12666666666666668,0.3331549132304482
15,Neutral,0.05,0.3,0.1,0.18333333333333332,0.38758607487931857
16,Neutral,0.05,0.35,0.1,0.15,0.35766803240530487
17,Neutral,0.05,0.4,0.1,0.12666666666666668,0.3331549132304483
18,Neutral,0.05,0.45,0.1,0.13,0.3368653453081293
19,Neutral,0.05,0.5,0.1,0.11333333333333333,0.3175294822993921
20,Neutral,0.05,0.55,0.1,0.15,0.35766803240530487
21,Neutral,0.05,0.6,0.1,0.09666666666666666,0.2959970773304743
22,Neutral,0.05,0.65,0.1,0.16666666666666666,0.37330068339472067
23,Neutral,0.05,0.7,0.1,0.09666666666666666,0.2959970773304744
24,Neutral,0.05,0.75,0.1,0.24666666666666667,0.4317912704378238
25,Neutral,0.05,0.8,0.1,0.14,0.34756679298414594
26,Neutral,0.1,0.2,0.1,0.11666666666666667,0.3215590505108516
27,Neutral,0.1,0.25,0.1,0.18666666666666668,0.3902947461236546
28,Neutral,0.1,0.3,0.1,0.15333333333333332,0.3609105294341108
29,Neutral,0.1,0.35,0.1,0.16666666666666666,0.37330068339472056
30,Neutral,0.1,0.4,0.1,0.18666666666666668,0.3902947461236545
