,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
1875,110411_fnca,21,1,Punishment,20,5,3.0,0,268,14,11,11,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
1876,110411_fnca,22,1,Neutral,21,5,3.0,0,302,13,12,12,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
1877,110411_fnca,23,1,Punishment,22,5,3.0,0,279,13,13,13,0,0,2.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
1878,110411_fnca,24,1,Neutral,23,5,2.0,0,366,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
1879,110411_fnca,25,1,Punishment,24,5,2.0,0,286,13,2,0,2,0,3.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
1881,110411_fnca,28,1,Reward,26,5,3.0,0,365,13,2,2,0,0,3.0,,0.0,,MostlyReward,MostlyReward
1882,110411_fnca,29,1,Reward,27,5,3.0,0,300,14,3,3,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
1883,110411_fnca,30,1,Punishment,28,5,2.0,0,317,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
1884,110411_fnca,31,1,Reward,29,5,3.0,0,273,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
1885,110411_fnca,32,1,Punishment,30,5,3.0,0,312,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
1886,110411_fnca,33,1,Reward,31,5,3.0,0,325,13,3,3,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
1887,110411_fnca,34,1,Reward,32,5,2.0,0,265,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
1889,110411_fnca,1,2,Punishment,2,5,3.0,0,461,26,1,1,0,0,3.0,,0.0,,,MostlyPunishment
1890,110411_fnca,2,2,Punishment,3,5,3.0,0,251,14,2,2,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
1891,110411_fnca,3,2,Reward,4,5,3.0,0,352,14,3,3,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
1892,110411_fnca,4,2,Punishment,5,5,3.0,0,297,13,4,4,0,0,3.0,3.0,0.0,Reward,,MostlyPunishment
1893,110411_fnca,5,2,Reward,6,5,3.0,0,308,13,5,5,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
1894,110411_fnca,6,2,Punishment,7,5,3.0,0,591,13,6,6,0,0,2.0,3.0,1.0,Reward,,MostlyPunishment
1895,110411_fnca,7,2,Punishment,8,5,2.0,0,202,13,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
1897,110411_fnca,10,2,Reward,10,5,2.0,0,491,14,3,0,3,0,2.0,,0.0,,,MostlyReward
1898,110411_fnca,11,2,Neutral,11,5,2.0,0,264,13,4,0,4,0,3.0,2.0,1.0,Reward,,MostlyReward
1899,110411_fnca,12,2,Reward,12,5,3.0,0,359,13,1,1,0,0,3.0,2.0,0.0,Neutral,,MostlyReward
1900,110411_fnca,13,2,Reward,13,5,3.0,0,303,13,2,2,0,0,2.0,3.0,1.0,Reward,,MostlyReward
1901,110411_fnca,14,2,Reward,14,5,2.0,0,258,13,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyReward
1902,110411_fnca,15,2,Reward,15,5,3.0,0,249,13,1,1,0,0,3.0,2.0,0.0,Reward,,MostlyReward
1903,110411_fnca,16,2,Neutral,16,5,3.0,0,232,13,2,2,0,0,2.0,3.0,1.0,Reward,,MostlyReward
1905,110411_fnca,19,2,Punishment,18,5,2.0,0,739,14,2,0,2,0,3.0,,1.0,,,MostlyPunishment
1906,110411_fnca,20,2,Punishment,19,5,3.0,0,311,13,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
1907,110411_fnca,21,2,Reward,20,5,2.0,0,382,13,1,0,1,0,3.0,3.0,1.0,Punishment,,MostlyPunishment
1908,110411_fnca,22,2,Punishment,21,5,3.0,0,232,13,1,1,0,0,3.0,2.0,0.0,Reward,,MostlyPunishment
1909,110411_fnca,23,2,Reward,22,5,3.0,0,237,13,2,2,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
1910,110411_fnca,24,2,Punishment,23,5,2.0,0,153,13,1,0,1,1,2.0,3.0,0.0,Reward,,MostlyPunishment
1911,110411_fnca,25,2,Punishment,24,5,2.0,0,218,13,2,0,2,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
1913,110411_fnca,28,2,Reward,26,5,2.0,0,470,13,4,0,4,0,3.0,,1.0,,MostlyReward,MostlyReward
1914,110411_fnca,29,2,Reward,27,5,3.0,0,234,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
1915,110411_fnca,30,2,Punishment,28,5,3.0,0,268,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
1916,110411_fnca,31,2,Reward,29,5,3.0,0,210,13,3,3,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
1917,110411_fnca,32,2,Punishment,30,5,2.0,0,209,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
1918,110411_fnca,33,2,Reward,31,5,3.0,0,274,14,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
1919,110411_fnca,34,2,Reward,32,5,3.0,0,231,13,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
