,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
143,Punishment,0.0,0.2,0.1,0.1824,0.386328409144046,178142_fnca,0.32,-0.35617365107802523,0.3744232757910281,-0.9823683680657981
286,Reward,0.0,0.2,0.1,0.1648,0.3711484351694658,178142_fnca,0.48,-0.8492559044633454,0.27816068495452534,-1.2795563288376002
144,Punishment,0.0,0.25,0.1,0.136,0.342925762320025,178142_fnca,0.32,-0.5365592796387447,0.3454572201737098,-1.062886463487897
287,Reward,0.0,0.25,0.1,0.1432,0.350416885430591,178142_fnca,0.48,-0.9611408981794395,0.2513687118345015,-1.3808344462812625
145,Punishment,0.0,0.3,0.1,0.1416,0.3487789520683905,178142_fnca,0.32,-0.5114987557076505,0.3500238367737344,-1.04975402174991
288,Reward,0.0,0.3,0.1,0.14,0.3471259096029773,178142_fnca,0.48,-0.9794716861926915,0.24693727419533615,-1.3986209252312498
146,Punishment,0.0,0.35,0.1,0.1688,0.374725092722776,178142_fnca,0.32,-0.40349579714924166,0.3677532940020189,-1.0003429623632238
289,Reward,0.0,0.35,0.1,0.164,0.3704237722080122,178142_fnca,0.48,-0.853076999125611,0.2772574681976339,-1.2828087164232513
147,Punishment,0.0,0.4,0.1,0.1728,0.3782255989260199,178142_fnca,0.32,-0.3891857146051925,0.36984499504510515,-0.9946712934310498
290,Reward,0.0,0.4,0.1,0.1776,0.3823286284652447,178142_fnca,0.48,-0.7909426014314004,0.291786288730384,-1.231733632584208
148,Punishment,0.0,0.45,0.1,0.172,0.3775314874539812,178142_fnca,0.32,-0.392020281534902,0.3694357328463186,-0.9957784837720246
291,Reward,0.0,0.45,0.1,0.1696,0.3754312172410589,178142_fnca,0.48,-0.8267826055623305,0.2834489417632073,-1.2607232716348906
149,Punishment,0.0,0.5,0.1,0.1552,0.3622401611465494,178142_fnca,0.32,-0.4549467940782188,0.35972090002420815,-1.0224268259256972
292,Reward,0.0,0.5,0.1,0.1568,0.3637576331742798,178142_fnca,0.48,-0.8885036918116073,0.26883487420946556,-1.3136579383861005
150,Punishment,0.0,0.55,0.1,0.2488,0.4324906918753828,178142_fnca,0.32,-0.16462782052316507,0.39357261464033233,-0.9324896928497762
293,Reward,0.0,0.55,0.1,0.2608,0.4392467531674361,178142_fnca,0.48,-0.4990361304194851,0.3522348765648395,-1.0434570629366993
151,Punishment,0.0,0.6,0.1,0.1544,0.3614763783952005,178142_fnca,0.32,-0.45812122146180806,0.35919995782007696,-1.023876059981502
294,Reward,0.0,0.6,0.1,0.1416,0.3487789520683908,178142_fnca,0.48,-0.9702420343692194,0.24916914004488377,-1.3896233358331334
152,Punishment,0.0,0.65,0.1,0.1072,0.3094911756904618,178142_fnca,0.32,-0.6875801855262985,0.31495617117354247,-1.1553217889688623
295,Reward,0.0,0.65,0.1,0.1152,0.3193909335825983,178142_fnca,0.48,-1.1421739368367463,0.2077916915153747,-1.5712191841992484
153,Punishment,0.0,0.7,0.1,0.1032,0.3043416814819651,178142_fnca,0.32,-0.7123572392197856,0.3095409295990574,-1.1726649513390899
