,HCPID,egs,alpha,r,LL
103,154734_fnca,0.5,0.2,1,-1.8386593837610972
42,154734_fnca,0.2,0.15,1,-1.8415785172475465
62,154734_fnca,0.3,0.15,1,-1.8421229244731283
52,154734_fnca,0.25,0.15,1,-1.8422190603887811
93,154734_fnca,0.45,0.2,1,-1.8477003549759488
83,154734_fnca,0.4,0.2,1,-1.8488394298578898
73,154734_fnca,0.35,0.2,1,-1.852450694029562
72,154734_fnca,0.35,0.15,1,-1.8539217112105457
32,154734_fnca,0.15,0.15,1,-1.85674269734609
104,154734_fnca,0.5,0.25,1,-1.8653224250470943
102,154734_fnca,0.5,0.15,1,-1.8657176444509342
92,154734_fnca,0.45,0.15,1,-1.868853446045292
82,154734_fnca,0.4,0.15,1,-1.8771981669620506
22,154734_fnca,0.1,0.15,1,-1.8852827998290538
2,154734_fnca,0.0,0.15,1,-1.8878891086798557
63,154734_fnca,0.3,0.2,1,-1.8885485359703156
84,154734_fnca,0.4,0.25,1,-1.8914576240627285
12,154734_fnca,0.05,0.15,1,-1.8918870789479318
94,154734_fnca,0.45,0.25,1,-1.8955634341174195
53,154734_fnca,0.25,0.2,1,-1.924247431952932
61,154734_fnca,0.3,0.1,1,-1.9327273570632726
43,154734_fnca,0.2,0.2,1,-1.935927917877613
11,154734_fnca,0.05,0.1,1,-1.9379709727556818
51,154734_fnca,0.25,0.1,1,-1.9428206258013307
41,154734_fnca,0.2,0.1,1,-1.9460747253823003
21,154734_fnca,0.1,0.1,1,-1.9549331409141115
91,154734_fnca,0.45,0.1,1,-1.9551773736154394
71,154734_fnca,0.35,0.1,1,-1.9582647020532233
31,154734_fnca,0.15,0.1,1,-1.9583923125485936
74,154734_fnca,0.35,0.25,1,-1.9598298295215013
81,154734_fnca,0.4,0.1,1,-1.9613062199023528
33,154734_fnca,0.15,0.2,1,-1.964290101495569
101,154734_fnca,0.5,0.1,1,-1.9654746381745811
105,154734_fnca,0.5,0.3,1,-1.968240738761703
107,154734_fnca,0.5,0.4,1,-1.9831430377691799
13,154734_fnca,0.05,0.2,1,-1.9834952873984544
5,154734_fnca,0.0,0.3,1,-1.9859512878107584
14,154734_fnca,0.05,0.25,1,-1.989069115183066
3,154734_fnca,0.0,0.2,1,-1.9918065261559352
23,154734_fnca,0.1,0.2,1,-1.9918065261559352
4,154734_fnca,0.0,0.25,1,-1.9948589115737785
95,154734_fnca,0.45,0.3,1,-1.9979170765993421
106,154734_fnca,0.5,0.35,1,-1.9999614686520886
100,154734_fnca,0.5,0.05,1,-2.0054396761320383
80,154734_fnca,0.4,0.05,1,-2.0067628726065854
24,154734_fnca,0.1,0.25,1,-2.0096609508864147
60,154734_fnca,0.3,0.05,1,-2.014199136547993
70,154734_fnca,0.35,0.05,1,-2.0155770655751937
64,154734_fnca,0.3,0.25,1,-2.0162283897853555
54,154734_fnca,0.25,0.25,1,-2.017224443562667
50,154734_fnca,0.25,0.05,1,-2.027052636722053
34,154734_fnca,0.15,0.25,1,-2.028898685749623
1,154734_fnca,0.0,0.1,1,-2.0296358815843085
96,154734_fnca,0.45,0.35,1,-2.036582854844579
30,154734_fnca,0.15,0.05,1,-2.039887897234034
44,154734_fnca,0.2,0.25,1,-2.0434202513390236
7,154734_fnca,0.0,0.4,1,-2.045010199791897
9,154734_fnca,0.0,0.5,1,-2.046484005366347
8,154734_fnca,0.0,0.45,1,-2.046484005366347
15,154734_fnca,0.05,0.3,1,-2.047978483827893
6,154734_fnca,0.0,0.35,1,-2.052589501946832
40,154734_fnca,0.2,0.05,1,-2.058093950274906
90,154734_fnca,0.45,0.05,1,-2.0587161882333382
55,154734_fnca,0.25,0.3,1,-2.065421663546161
17,154734_fnca,0.05,0.4,1,-2.0654304663895733
85,154734_fnca,0.4,0.3,1,-2.0679642761200387
20,154734_fnca,0.1,0.05,1,-2.069198759664881
18,154734_fnca,0.05,0.45,1,-2.0696608770960467
16,154734_fnca,0.05,0.35,1,-2.073225509342887
25,154734_fnca,0.1,0.3,1,-2.074932039740958
108,154734_fnca,0.5,0.45,1,-2.0779864525400766
65,154734_fnca,0.3,0.3,1,-2.081685134417847
75,154734_fnca,0.35,0.3,1,-2.085631568240372
76,154734_fnca,0.35,0.35,1,-2.0868272705361233
35,154734_fnca,0.15,0.3,1,-2.0893820815233903
97,154734_fnca,0.45,0.4,1,-2.095573857212735
27,154734_fnca,0.1,0.4,1,-2.1001100272001008
26,154734_fnca,0.1,0.35,1,-2.1025442236874703
45,154734_fnca,0.2,0.3,1,-2.103823316817026
86,154734_fnca,0.4,0.35,1,-2.1242382564598583
78,154734_fnca,0.35,0.45,1,-2.1242575677852162
56,154734_fnca,0.25,0.35,1,-2.1259278882406187
67,154734_fnca,0.3,0.4,1,-2.127156231350422
87,154734_fnca,0.4,0.4,1,-2.1328091379165888
36,154734_fnca,0.15,0.35,1,-2.13692946078696
28,154734_fnca,0.1,0.45,1,-2.140397112258765
47,154734_fnca,0.2,0.4,1,-2.1447715542015944
99,154734_fnca,0.45,0.5,1,-2.147190773293432
46,154734_fnca,0.2,0.35,1,-2.150578707796659
19,154734_fnca,0.05,0.5,1,-2.151497860650192
98,154734_fnca,0.45,0.45,1,-2.1529717892547353
