,HCPID,egs,alpha,r,LL
10,154835_fnca,0.05,0.05,1,-1.8510406446358396
31,154835_fnca,0.15,0.1,1,-1.8567721213143744
20,154835_fnca,0.1,0.05,1,-1.8645104907293075
51,154835_fnca,0.25,0.1,1,-1.8711414200698617
21,154835_fnca,0.1,0.1,1,-1.873317381140537
41,154835_fnca,0.2,0.1,1,-1.8756957198595225
61,154835_fnca,0.3,0.1,1,-1.876190217532245
40,154835_fnca,0.2,0.05,1,-1.8774719786921539
30,154835_fnca,0.15,0.05,1,-1.880223757174964
50,154835_fnca,0.25,0.05,1,-1.8821637673193075
81,154835_fnca,0.4,0.1,1,-1.8843783595818682
71,154835_fnca,0.35,0.1,1,-1.8961455747175715
60,154835_fnca,0.3,0.05,1,-1.8978467518245903
101,154835_fnca,0.5,0.1,1,-1.8990508171477782
11,154835_fnca,0.05,0.1,1,-1.8995096211588183
91,154835_fnca,0.45,0.1,1,-1.9006893264807818
70,154835_fnca,0.35,0.05,1,-1.9014393967175764
80,154835_fnca,0.4,0.05,1,-1.9053549171920103
100,154835_fnca,0.5,0.05,1,-1.9092258180236097
90,154835_fnca,0.45,0.05,1,-1.9125908109828698
92,154835_fnca,0.45,0.15,1,-1.935017442501219
102,154835_fnca,0.5,0.15,1,-1.939021445651862
82,154835_fnca,0.4,0.15,1,-1.9598027850515083
72,154835_fnca,0.35,0.15,1,-1.9711352042638253
1,154835_fnca,0.0,0.1,1,-1.9728632576404954
62,154835_fnca,0.3,0.15,1,-1.9824634321786132
52,154835_fnca,0.25,0.15,1,-2.013387972415878
103,154835_fnca,0.5,0.2,1,-2.0471082702642764
93,154835_fnca,0.45,0.2,1,-2.062271098045567
0,154835_fnca,0.0,0.05,1,-2.0877028398991446
42,154835_fnca,0.2,0.15,1,-2.094770818038513
32,154835_fnca,0.15,0.15,1,-2.1311117567608395
83,154835_fnca,0.4,0.2,1,-2.2256178426325306
22,154835_fnca,0.1,0.15,1,-2.305392510751028
12,154835_fnca,0.05,0.15,1,-2.3297171697676387
2,154835_fnca,0.0,0.15,1,-2.3312143473774936
73,154835_fnca,0.35,0.2,1,-2.3382625265885264
63,154835_fnca,0.3,0.2,1,-2.34752037252795
94,154835_fnca,0.45,0.25,1,-2.3687024148308584
53,154835_fnca,0.25,0.2,1,-2.4181229021274984
104,154835_fnca,0.5,0.25,1,-2.5054513097809634
43,154835_fnca,0.2,0.2,1,-2.625501420927079
84,154835_fnca,0.4,0.25,1,-2.651948537100508
33,154835_fnca,0.15,0.2,1,-2.6689176968934536
23,154835_fnca,0.1,0.2,1,-2.703698383952245
4,154835_fnca,0.0,0.25,1,-2.7366778494972546
14,154835_fnca,0.05,0.25,1,-2.746186386053799
5,154835_fnca,0.0,0.3,1,-2.7551657426982192
13,154835_fnca,0.05,0.2,1,-2.763980646939914
3,154835_fnca,0.0,0.2,1,-2.7694079082805434
95,154835_fnca,0.45,0.3,1,-2.8000321989294505
106,154835_fnca,0.5,0.35,1,-2.8074800573168304
24,154835_fnca,0.1,0.25,1,-2.816829028667234
74,154835_fnca,0.35,0.25,1,-2.829315403806488
34,154835_fnca,0.15,0.25,1,-2.8392477049475593
44,154835_fnca,0.2,0.25,1,-2.855350602989666
105,154835_fnca,0.5,0.3,1,-2.8724714771084683
64,154835_fnca,0.3,0.25,1,-2.8942900114372794
54,154835_fnca,0.25,0.25,1,-2.9217409096233853
96,154835_fnca,0.45,0.35,1,-2.947477466133357
8,154835_fnca,0.0,0.45,1,-3.010929172248575
7,154835_fnca,0.0,0.4,1,-3.0134729682461603
6,154835_fnca,0.0,0.35,1,-3.016048304590414
9,154835_fnca,0.0,0.5,1,-3.0186557110439542
15,154835_fnca,0.05,0.3,1,-3.049366929313747
17,154835_fnca,0.05,0.4,1,-3.0692213140632862
109,154835_fnca,0.5,0.5,1,-3.1064905520498516
