,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
143,Punishment,0.0,0.2,0.1,0.1352,0.3420739271814295,154835_fnca,0.6666666666666666,-1.553660260066494,0.11932926964785748,-2.1258686350596157
286,Reward,0.0,0.2,0.1,0.148,0.3552421111946792,154835_fnca,0.375,-0.6390008190093203,0.3252700376556699,-1.1230995565519637
144,Punishment,0.0,0.25,0.1,0.1272,0.3333302375089757,154835_fnca,0.6666666666666666,-1.6184150309860208,0.10768207540343469,-2.228572139465414
287,Reward,0.0,0.25,0.1,0.124,0.3297134646553278,154835_fnca,0.375,-0.7612670603622075,0.2985845006962001,-1.208702301800931
145,Punishment,0.0,0.3,0.1,0.1544,0.3614763783952006,154835_fnca,0.6666666666666666,-1.4171511536684913,0.14615358920282223,-1.9230972293766406
288,Reward,0.0,0.3,0.1,0.1568,0.3637576331742803,154835_fnca,0.375,-0.5998499553010287,0.3332545996419937,-1.0988485176419955
146,Punishment,0.0,0.35,0.1,0.212,0.4088884344187805,154835_fnca,0.6666666666666666,-1.1119577576532782,0.21499004363367713,-1.5371635606073257
289,Reward,0.0,0.35,0.1,0.2048,0.4037169180006012,154835_fnca,0.375,-0.42158253075672825,0.36501951965442475,-1.0078044483242965
147,Punishment,0.0,0.4,0.1,0.1656,0.371869963583848,154835_fnca,0.6666666666666666,-1.3474244110433184,0.16094142421614585,-1.8267148049423894
290,Reward,0.0,0.4,0.1,0.1648,0.3711484351694654,154835_fnca,0.375,-0.5663502256287926,0.33982828867957554,-1.0793148222395648
148,Punishment,0.0,0.45,0.1,0.1864,0.3895849858104587,154835_fnca,0.6666666666666666,-1.2327648245159182,0.1865990485443903,-1.678793089486554
291,Reward,0.0,0.45,0.1,0.1848,0.3882905814728557,154835_fnca,0.375,-0.4898393344451914,0.3538402213031188,-1.0389098199895268
149,Punishment,0.0,0.5,0.1,0.1856,0.3889391455319734,154835_fnca,0.6666666666666666,-1.2368687291907463,0.18565583665473231,-1.6838606598296384
292,Reward,0.0,0.5,0.1,0.1928,0.394655244751375,154835_fnca,0.375,-0.4616687664059359,0.35861440154649743,-1.0255075581420618
150,Punishment,0.0,0.55,0.1,0.1584,0.3652617868575235,154835_fnca,0.6666666666666666,-1.3915133883548696,0.15151156986692194,-1.8870932881900977
293,Reward,0.0,0.55,0.1,0.1632,0.3696959562668543,154835_fnca,0.375,-0.5729032098125474,0.33856215752815216,-1.0830475771114325
151,Punishment,0.0,0.6,0.1,0.0976,0.2968918250889432,154835_fnca,0.6666666666666666,-1.9167475106334941,0.06355185812635,-2.7558990429645207
294,Reward,0.0,0.6,0.1,0.0896,0.2857221547583872,154835_fnca,0.375,-0.9988724893991521,0.24224354896048883,-1.4178116582439022
152,Punishment,0.0,0.65,0.1,0.1296,0.3359972549356012,154835_fnca,0.6666666666666666,-1.5984257572866283,0.11120043514672504,-2.196420983983338
295,Reward,0.0,0.65,0.1,0.1544,0.3614763783952004,154835_fnca,0.375,-0.610275008783061,0.33115910929149694,-1.1051563263772552
153,Punishment,0.0,0.7,0.1,0.152,0.3591645853358701,154835_fnca,0.6666666666666666,-1.4329549395449996,0.14289881843029542,-1.9456184625878794
296,Reward,0.0,0.7,0.1,0.16,0.3667527860628572,154835_fnca,0.375,-0.5862259488416033,0.33595805445200727,-1.0907689647522916
154,Punishment,0.0,0.75,0.1,0.1672,0.3733036893945902,154835_fnca,0.6666666666666666,-1.3379633817085568,0.16299894695399672,-1.8140115386011713
297,Reward,0.0,0.75,0.1,0.1464,0.3536482626494016,154835_fnca,0.375,-0.6464049852455477,0.3237258589560306,-1.127858235679821
155,Punishment,0.0,0.8,0.1,0.16,0.366752786062857,154835_fnca,0.6666666666666666,-1.3814937088980423,0.15363110579776285,-1.8732009670671073
298,Reward,0.0,0.8,0.1,0.1448,0.3520399205836571,154835_fnca,0.375,-0.6539031130854274,0.3221515558405211,-1.1327331738560793
156,Punishment,0.05,0.2,0.1,0.2048,0.4037169180006008,154835_fnca,0.6666666666666666,-1.1440359471533945,0.20734988282561337,-1.5733476573942549
299,Reward,0.05,0.2,0.1,0.1984,0.398954598691949,154835_fnca,0.375,-0.44265688521705926,0.3617105067434416,-1.016911092219707
157,Punishment,0.05,0.25,0.1,0.1872,0.3902281158321486,154835_fnca,0.6666666666666666,-1.2286830374695572,0.1875387972166815,-1.6737695364873815
300,Reward,0.05,0.25,0.1,0.1856,0.3889391455319734,154835_fnca,0.375,-0.4869656401927537,0.3543371915976867,-1.0375063005688419
158,Punishment,0.05,0.3,0.1,0.1072,0.3094911756904619,154835_fnca,0.6666666666666666,-1.8076982822483383,0.07786139088581687,-2.552825073026469
301,Reward,0.05,0.3,0.1,0.0944,0.2925014284897339,154835_fnca,0.375,-0.9593115543018568,0.2518106501210017,-1.3790778623131947
159,Punishment,0.05,0.35,0.1,0.1592,0.3660089206891264,154835_fnca,0.6666666666666666,-1.3864871536770245,0.15257303998702393,-1.880111846860381
302,Reward,0.05,0.35,0.1,0.1544,0.3614763783952006,154835_fnca,0.375,-0.6102750087830606,0.331159109291497,-1.105156326377255
160,Punishment,0.05,0.4,0.1,0.1536,0.3607092026870433,154835_fnca,0.6666666666666666,-1.4223830799010997,0.14507196545535717,-1.930525346199142
303,Reward,0.05,0.4,0.1,0.1488,0.3560336612939562,154835_fnca,0.375,-0.6353331850081442,0.3260310485528272,-1.120762661190969
161,Punishment,0.05,0.45,0.1,0.1568,0.3637576331742801,154835_fnca,0.6666666666666666,-1.4016658900526335,0.14937846396024929,-1.9012721668731933
304,Reward,0.05,0.45,0.1,0.1712,0.3768343977540588,154835_fnca,0.375,-0.5408211172192677,0.34466502569949337,-1.065182273619821
162,Punishment,0.05,0.5,0.1,0.1344,0.3412180883644091,154835_fnca,0.6666666666666666,-1.5599016723234915,0.11817542016479231,-2.135585146863485
305,Reward,0.05,0.5,0.1,0.136,0.3429257623200248,154835_fnca,0.375,-0.6969438469220655,0.3129211941298195,-1.1618038960859365
163,Punishment,0.05,0.55,0.1,0.144,0.3512302523304642,154835_fnca,0.6666666666666666,-1.4881026426359822,0.1318403878878528,-2.0261632707147696
306,Reward,0.05,0.55,0.1,0.128,0.3342235244434974,154835_fnca,0.375,-0.739026375870071,0.3036078050916805,-1.1920185253204985
164,Punishment,0.05,0.6,0.1,0.184,0.3876392799615327,154835_fnca,0.6666666666666666,-1.2451438531063312,0.1837590040110735,-1.694130140668913
307,Reward,0.05,0.6,0.1,0.1848,0.3882905814728557,154835_fnca,0.375,-0.4898393344451914,0.3538402213031188,-1.0389098199895268
165,Punishment,0.05,0.65,0.1,0.1128,0.3164747778702474,154835_fnca,0.6666666666666666,-1.750113138222182,0.0862602377560761,-2.4503865314936197
308,Reward,0.05,0.65,0.1,0.112,0.3154926758306793,154835_fnca,0.375,-0.8336168163255511,0.2818452742661662,-1.2663970314350466
166,Punishment,0.05,0.7,0.1,0.1768,0.3816520491616721,154835_fnca,0.6666666666666666,-1.2835426083593582,0.17505075002780682,-1.742679346941645
309,Reward,0.05,0.7,0.1,0.1784,0.3830023402462541,154835_fnca,0.375,-0.5133127903959924,0.3496986331359025,-1.0506835435967325
167,Punishment,0.05,0.75,0.1,0.1168,0.3213103675293182,154835_fnca,0.6666666666666666,-1.7113256285342042,0.0922497010567795,-2.383256236643667
310,Reward,0.05,0.75,0.1,0.1224,0.3278783972675172,154835_fnca,0.375,-0.7704075721521314,0.29650166447413845,-1.2157024468193434
168,Punishment,0.05,0.8,0.1,0.1024,0.3032949558832316,154835_fnca,0.6666666666666666,-1.8604551632698731,0.07068052240185368,-2.649585240473438
311,Reward,0.05,0.8,0.1,0.1072,0.3094911756904617,154835_fnca,0.375,-0.8652912297177764,0.2743630665479368,-1.2933029893179235
169,Punishment,0.1,0.2,0.1,0.1672,0.3733036893945903,154835_fnca,0.6666666666666666,-1.3379633817085566,0.1629989469539968,-1.8140115386011708
312,Reward,0.1,0.2,0.1,0.176,0.3809725870580085,154835_fnca,0.375,-0.5223472941629247,0.3480664458565353,-1.055361881064337
170,Punishment,0.1,0.25,0.1,0.148,0.3552421111946791,154835_fnca,0.6666666666666666,-1.46003711362482,0.13740909335158893,-1.9847927197856208
313,Reward,0.1,0.25,0.1,0.1304,0.3368777661162019,154835_fnca,0.375,-0.7260793813137202,0.3065010287434575,-1.18253416718913
171,Punishment,0.1,0.3,0.1,0.14,0.3471259096029772,154835_fnca,0.6666666666666666,-1.5172208472396598,0.12619611890753457,-2.069918082853988
314,Reward,0.1,0.3,0.1,0.164,0.3704237722080123,154835_fnca,0.375,-0.569617869669316,0.33919816260484725,-1.0811707919279776
172,Punishment,0.1,0.35,0.1,0.1856,0.3889391455319734,154835_fnca,0.6666666666666666,-1.2368687291907463,0.18565583665473231,-1.6838606598296384
315,Reward,0.1,0.35,0.1,0.1824,0.3863284091440458,154835_fnca,0.375,-0.4985395726571779,0.3523221278397356,-1.0432093859572733
