,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.2,0.1,0.13666666666666666,0.3440690345808725
1,Neutral,0.0,0.25,0.1,0.11666666666666667,0.3215590505108516
2,Neutral,0.0,0.3,0.1,0.15333333333333332,0.36091052943411106
3,Neutral,0.0,0.35,0.1,0.16333333333333333,0.3702871825318562
4,Neutral,0.0,0.4,0.1,0.18666666666666668,0.3902947461236548
5,Neutral,0.0,0.45,0.1,0.18,0.3848293719103959
6,Neutral,0.0,0.5,0.1,0.11,0.3134125472108032
7,Neutral,0.0,0.55,0.1,0.2,0.40066833797650675
8,Neutral,0.0,0.6,0.1,0.15333333333333332,0.3609105294341111
9,Neutral,0.0,0.65,0.1,0.14333333333333334,0.35099794026335707
10,Neutral,0.0,0.7,0.1,0.15,0.3576680324053049
11,Neutral,0.0,0.75,0.1,0.15666666666666668,0.36409353546046735
12,Neutral,0.0,0.8,0.1,0.14,0.3475667929841461
13,Neutral,0.05,0.2,0.1,0.17333333333333334,0.37916766204679025
14,Neutral,0.05,0.25,0.1,0.16666666666666666,0.3733006833947205
15,Neutral,0.05,0.3,0.1,0.16,0.3672185974698982
16,Neutral,0.05,0.35,0.1,0.20333333333333334,0.4031509118779827
17,Neutral,0.05,0.4,0.1,0.20666666666666667,0.4055908059796305
18,Neutral,0.05,0.45,0.1,0.15666666666666668,0.36409353546046735
19,Neutral,0.05,0.5,0.1,0.15333333333333332,0.3609105294341107
20,Neutral,0.05,0.55,0.1,0.13666666666666666,0.34406903458087246
21,Neutral,0.05,0.6,0.1,0.15,0.357668032405305
22,Neutral,0.05,0.65,0.1,0.19666666666666666,0.3981422858999375
23,Neutral,0.05,0.7,0.1,0.12333333333333334,0.32936884340443356
24,Neutral,0.05,0.75,0.1,0.18333333333333332,0.3875860748793186
25,Neutral,0.05,0.8,0.1,0.14666666666666667,0.35436441131823426
26,Neutral,0.1,0.2,0.1,0.17666666666666667,0.38202359741972375
27,Neutral,0.1,0.25,0.1,0.11666666666666667,0.32155905051085154
28,Neutral,0.1,0.3,0.1,0.17666666666666667,0.3820235974197239
29,Neutral,0.1,0.35,0.1,0.17333333333333334,0.37916766204679037
30,Neutral,0.1,0.4,0.1,0.23,0.4215356541175464
31,Neutral,0.1,0.45,0.1,0.14,0.3475667929841461
32,Neutral,0.1,0.5,0.1,0.13,0.33686534530812945
33,Neutral,0.1,0.55,0.1,0.11,0.3134125472108032
34,Neutral,0.1,0.6,0.1,0.24,0.42779671976864897
35,Neutral,0.1,0.65,0.1,0.15333333333333332,0.3609105294341109
36,Neutral,0.1,0.7,0.1,0.11,0.31341254721080314
37,Neutral,0.1,0.75,0.1,0.13666666666666666,0.34406903458087246
38,Neutral,0.1,0.8,0.1,0.19,0.3929563789010984
39,Neutral,0.15,0.2,0.1,0.12,0.32550449652428015
40,Neutral,0.15,0.25,0.1,0.14666666666666667,0.3543644113182344
41,Neutral,0.15,0.3,0.1,0.13666666666666666,0.34406903458087224
42,Neutral,0.15,0.35,0.1,0.17666666666666667,0.38202359741972414
43,Neutral,0.15,0.4,0.1,0.16666666666666666,0.3733006833947206
44,Neutral,0.15,0.45,0.1,0.10666666666666667,0.30920475550187143
45,Neutral,0.15,0.5,0.1,0.18333333333333332,0.3875860748793186
46,Neutral,0.15,0.55,0.1,0.14666666666666667,0.35436441131823426
47,Neutral,0.15,0.6,0.1,0.15333333333333332,0.360910529434111
48,Neutral,0.15,0.65,0.1,0.13,0.3368653453081294
49,Neutral,0.15,0.7,0.1,0.21,0.4079887859958013
50,Neutral,0.15,0.75,0.1,0.11666666666666667,0.32155905051085154
51,Neutral,0.15,0.8,0.1,0.18333333333333332,0.38758607487931857
52,Neutral,0.2,0.2,0.1,0.2,0.40066833797650675
53,Neutral,0.2,0.25,0.1,0.21333333333333335,0.4103455867405101
54,Neutral,0.2,0.3,0.1,0.21333333333333335,0.41034558674051014
55,Neutral,0.2,0.35,0.1,0.12333333333333334,0.3293688434044334
56,Neutral,0.2,0.4,0.1,0.16666666666666666,0.37330068339472056
57,Neutral,0.2,0.45,0.1,0.24,0.427796719768649
58,Neutral,0.2,0.5,0.1,0.17333333333333334,0.37916766204679025
59,Neutral,0.2,0.55,0.1,0.23,0.4215356541175465
60,Neutral,0.2,0.6,0.1,0.16333333333333333,0.37028718253185616
61,Neutral,0.2,0.65,0.1,0.19333333333333333,0.39557192271742875
