,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
143,Punishment,0.0,0.2,0.1,0.1576,0.3645113644701112,154936_fnca,0.44,-0.7747357902284441,0.29551186060357637,-1.2190463055351184
286,Reward,0.0,0.2,0.1,0.16,0.3667527860628574,154936_fnca,0.24,-0.21813058561548015,0.3895632616024125,-0.9427290093951488
144,Punishment,0.0,0.25,0.1,0.1216,0.3269540627784486,154936_fnca,0.44,-0.9738371112267078,0.24829992393632444,-1.3931178928058623
287,Reward,0.0,0.25,0.1,0.1328,0.3394942784379047,154936_fnca,0.24,-0.3157637898737296,0.37954127797175086,-0.968791918702383
145,Punishment,0.0,0.3,0.1,0.1232,0.3287981852098303,154936_fnca,0.44,-0.9635089676599845,0.25079653187081336,-1.3831132985852772
288,Reward,0.0,0.3,0.1,0.1176,0.3222628161270338,154936_fnca,0.24,-0.3798142195584574,0.37118007606885967,-0.9910679538940728
146,Punishment,0.0,0.35,0.1,0.1808,0.3850064206674535,154936_fnca,0.44,-0.6732355256586282,0.31804526304571923,-1.1455615697090975
289,Reward,0.0,0.35,0.1,0.2024,0.401949612255857,154936_fnca,0.24,-0.0935440633689829,0.397200622695161,-0.9233137791004628
147,Punishment,0.0,0.4,0.1,0.1768,0.3816520491616722,154936_fnca,0.44,-0.6896333992654797,0.3145111828582478,-1.156735645895903
290,Reward,0.0,0.4,0.1,0.1832,0.3869852271764932,154936_fnca,0.24,-0.14677562865751226,0.39466811762886034,-0.9297100757885766
148,Punishment,0.0,0.45,0.1,0.1384,0.3454575411395504,154936_fnca,0.44,-0.8730450607768501,0.2725202454857369,-1.3000423722780996
291,Reward,0.0,0.45,0.1,0.14,0.347125909602977,154936_fnca,0.24,-0.288079907703733,0.38272691881497745,-0.9604335498159684
149,Punishment,0.0,0.5,0.1,0.1248,0.3306242730471289,154936_fnca,0.44,-0.9533480318762616,0.25325085287336074,-1.3733747681458432
292,Reward,0.0,0.5,0.1,0.1296,0.335997254935601,154936_fnca,0.24,-0.32857411296755934,0.3779781054761423,-0.972919007060882
150,Punishment,0.0,0.55,0.1,0.1904,0.392773798776859,154936_fnca,0.44,-0.6354802707748887,0.326000579347729,-1.1208561204767353
293,Reward,0.0,0.55,0.1,0.1888,0.3915062984747451,154936_fnca,0.24,-0.13077695096980094,0.39554534790747287,-0.9274898386571515
151,Punishment,0.0,0.6,0.1,0.1528,0.3599386123267617,154936_fnca,0.44,-0.7979138390945185,0.29017479955109704,-1.2372717805139493
294,Reward,0.0,0.6,0.1,0.1592,0.3660089206891262,154936_fnca,0.24,-0.22075964664431874,0.3893385738981079,-0.943305943997935
152,Punishment,0.0,0.65,0.1,0.1264,0.3324326234883203,154936_fnca,0.44,-0.9433490513334591,0.2556637307998995,-1.3638922495305414
295,Reward,0.0,0.65,0.1,0.1472,0.3544469863504362,154936_fnca,0.24,-0.2618163041968992,0.3855006415505662,-0.9532124217763344
153,Punishment,0.0,0.7,0.1,0.1144,0.3184238606072154,154936_fnca,0.44,-1.0225364373734436,0.23651848437207734,-1.4417289160828597
296,Reward,0.0,0.7,0.1,0.128,0.3342235244434974,154936_fnca,0.24,-0.33510507731760303,0.3771598260379959,-0.9750862396266909
154,Punishment,0.0,0.75,0.1,0.1456,0.3528459156517956,154936_fnca,0.44,-0.8343585314177968,0.28167098397757556,-1.2670156126795038
297,Reward,0.0,0.75,0.1,0.132,0.3386262455678089,154936_fnca,0.24,-0.3189357039319426,0.3791594216189111,-0.9697985248259544
155,Punishment,0.0,0.8,0.1,0.1888,0.3915062984747453,154936_fnca,0.44,-0.6416244156955856,0.3247240680651904,-1.1247794786130234
298,Reward,0.0,0.8,0.1,0.1936,0.3952771625431734,154936_fnca,0.24,-0.11738598734484704,0.3962031206818085,-0.925828268217135
156,Punishment,0.05,0.2,0.1,0.1416,0.3487789520683906,154936_fnca,0.44,-0.8555562147038276,0.2766708486244327,-1.2849267514638436
