,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.45,0.15,1,0.3533333333333333,0.4788037862995708,107321_fnca,-1.8820580876594124,0.5
1,Punishment,0.45,0.15,1,0.4248,0.4945104573959776,107321_fnca,-1.8820580876594124,0.28
2,Reward,0.45,0.15,1,0.3752,0.4843683000776331,107321_fnca,-1.8820580876594124,0.4
