,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.55,0.1,0.45,0.4983249534162668,118932_fnca,-1.8522229644882948,0.5
1,Punishment,0.5,0.55,0.1,0.4464,0.4973177052146203,118932_fnca,-1.8522229644882948,0.4583333333333333
2,Reward,0.5,0.55,0.1,0.4368,0.4961881922997991,118932_fnca,-1.8522229644882948,0.52
