,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.35,0.15,1,0.2866666666666667,0.4529600404188834,116524_fnca,-1.8419100679530134,0.3333333333333333
1,Punishment,0.35,0.15,1,0.4192,0.4936256608346329,116524_fnca,-1.8419100679530134,0.4583333333333333
2,Reward,0.35,0.15,1,0.34,0.4738983685675491,116524_fnca,-1.8419100679530134,0.32
