,HCPID,ans,bll,lf,LL
139,120515_fnca,0.5,0.65,0.1,-1.8795029811669255
141,120515_fnca,0.5,0.75,0.1,-1.8948364803498188
137,120515_fnca,0.5,0.55,0.1,-1.9038016047745727
131,120515_fnca,0.5,0.25,0.1,-1.9072823019477863
142,120515_fnca,0.5,0.8,0.1,-1.9078533702770342
140,120515_fnca,0.5,0.7,0.1,-1.9079018334233824
130,120515_fnca,0.5,0.2,0.1,-1.9084585790728057
138,120515_fnca,0.5,0.6,0.1,-1.9234275992267829
122,120515_fnca,0.45,0.45,0.1,-1.924479813226433
117,120515_fnca,0.45,0.2,0.1,-1.931853633261317
118,120515_fnca,0.45,0.25,0.1,-1.9324238247846761
135,120515_fnca,0.5,0.45,0.1,-1.9416737128410526
133,120515_fnca,0.5,0.35,0.1,-1.942655932083512
136,120515_fnca,0.5,0.5,0.1,-1.9453538897777924
113,120515_fnca,0.4,0.65,0.1,-1.9461858381993609
126,120515_fnca,0.45,0.65,0.1,-1.947094295014566
123,120515_fnca,0.45,0.5,0.1,-1.9510457563919235
120,120515_fnca,0.45,0.35,0.1,-1.9582930484365049
134,120515_fnca,0.5,0.4,0.1,-1.9601128022149217
129,120515_fnca,0.45,0.8,0.1,-1.967855273309691
107,120515_fnca,0.4,0.35,0.1,-1.970130388639893
132,120515_fnca,0.5,0.3,0.1,-1.9763386411712531
128,120515_fnca,0.45,0.75,0.1,-1.9826692349720043
121,120515_fnca,0.45,0.4,0.1,-1.9829253548238006
109,120515_fnca,0.4,0.45,0.1,-1.9863774672839027
127,120515_fnca,0.45,0.7,0.1,-1.9923601452028303
125,120515_fnca,0.45,0.6,0.1,-2.0033747279856735
124,120515_fnca,0.45,0.55,0.1,-2.0202165187405736
112,120515_fnca,0.4,0.6,0.1,-2.0289611346671177
110,120515_fnca,0.4,0.5,0.1,-2.029136603459951
108,120515_fnca,0.4,0.4,0.1,-2.033619316345711
116,120515_fnca,0.4,0.8,0.1,-2.040406587711945
119,120515_fnca,0.45,0.3,0.1,-2.044246057593733
104,120515_fnca,0.4,0.2,0.1,-2.04606215179315
97,120515_fnca,0.35,0.5,0.1,-2.0491576170052634
94,120515_fnca,0.35,0.35,0.1,-2.0552630676760413
95,120515_fnca,0.35,0.4,0.1,-2.062482952569311
114,120515_fnca,0.4,0.7,0.1,-2.0642255642841203
105,120515_fnca,0.4,0.25,0.1,-2.0646237627624933
75,120515_fnca,0.25,0.7,0.1,-2.0742300948516506
98,120515_fnca,0.35,0.55,0.1,-2.074799405937865
96,120515_fnca,0.35,0.45,0.1,-2.0815606439026753
92,120515_fnca,0.35,0.25,0.1,-2.0863677824098112
111,120515_fnca,0.4,0.55,0.1,-2.096885747489141
91,120515_fnca,0.35,0.2,0.1,-2.102883459268309
100,120515_fnca,0.35,0.65,0.1,-2.1359520315059726
103,120515_fnca,0.35,0.8,0.1,-2.1380430740266
93,120515_fnca,0.35,0.3,0.1,-2.1472421683138028
83,120515_fnca,0.3,0.45,0.1,-2.1587496994983812
55,120515_fnca,0.2,0.35,0.1,-2.159698031974311
78,120515_fnca,0.3,0.2,0.1,-2.1687876285212813
85,120515_fnca,0.3,0.55,0.1,-2.189806613416534
82,120515_fnca,0.3,0.4,0.1,-2.193299644701311
86,120515_fnca,0.3,0.6,0.1,-2.1957781556249545
101,120515_fnca,0.35,0.7,0.1,-2.2167899387484917
115,120515_fnca,0.4,0.75,0.1,-2.2332378157760653
99,120515_fnca,0.35,0.6,0.1,-2.2429167704923167
89,120515_fnca,0.3,0.75,0.1,-2.2458159501750417
90,120515_fnca,0.3,0.8,0.1,-2.254629832088159
102,120515_fnca,0.35,0.75,0.1,-2.285537764666966
71,120515_fnca,0.25,0.5,0.1,-2.296649029338653
65,120515_fnca,0.25,0.2,0.1,-2.3073779542208395
106,120515_fnca,0.4,0.3,0.1,-2.318961359178078
62,120515_fnca,0.2,0.7,0.1,-2.3523038923484725
87,120515_fnca,0.3,0.65,0.1,-2.3539815693070003
81,120515_fnca,0.3,0.35,0.1,-2.358394374359508
68,120515_fnca,0.25,0.35,0.1,-2.362676256426964
80,120515_fnca,0.3,0.3,0.1,-2.3817074225922528
42,120515_fnca,0.15,0.35,0.1,-2.384374752164943
52,120515_fnca,0.2,0.2,0.1,-2.408158472297081
84,120515_fnca,0.3,0.5,0.1,-2.4123985948214304
70,120515_fnca,0.25,0.45,0.1,-2.4199323039747855
72,120515_fnca,0.25,0.55,0.1,-2.4248446286083345
79,120515_fnca,0.3,0.25,0.1,-2.4276059662111176
53,120515_fnca,0.2,0.25,0.1,-2.449039370450474
74,120515_fnca,0.25,0.65,0.1,-2.451464814963338
25,120515_fnca,0.05,0.8,0.1,-2.4684787126928276
88,120515_fnca,0.3,0.7,0.1,-2.502381122436681
73,120515_fnca,0.25,0.6,0.1,-2.5163790650193896
22,120515_fnca,0.05,0.65,0.1,-2.52043015389316
51,120515_fnca,0.15,0.8,0.1,-2.5220152693066757
59,120515_fnca,0.2,0.55,0.1,-2.5540346831097125
76,120515_fnca,0.25,0.75,0.1,-2.5618073302423436
77,120515_fnca,0.25,0.8,0.1,-2.580814114480666
5,120515_fnca,0.0,0.45,0.1,-2.594227200472946
2,120515_fnca,0.0,0.3,0.1,-2.6038102067254703
0,120515_fnca,0.0,0.2,0.1,-2.619921065935535
17,120515_fnca,0.05,0.4,0.1,-2.623066149150921
66,120515_fnca,0.25,0.25,0.1,-2.633523997779456
64,120515_fnca,0.2,0.8,0.1,-2.636081316200146
35,120515_fnca,0.1,0.65,0.1,-2.653666856113979
4,120515_fnca,0.0,0.4,0.1,-2.656959848205804
27,120515_fnca,0.1,0.25,0.1,-2.662857216636915
46,120515_fnca,0.15,0.55,0.1,-2.6744827910571782
13,120515_fnca,0.05,0.2,0.1,-2.6845886706539273
43,120515_fnca,0.15,0.4,0.1,-2.686979851700902
19,120515_fnca,0.05,0.5,0.1,-2.714592059501302
36,120515_fnca,0.1,0.7,0.1,-2.7204565322822196
50,120515_fnca,0.15,0.75,0.1,-2.729234421991185
31,120515_fnca,0.1,0.45,0.1,-2.7478809950087584
14,120515_fnca,0.05,0.25,0.1,-2.7553772899287874
9,120515_fnca,0.0,0.65,0.1,-2.7566438526420107
56,120515_fnca,0.2,0.4,0.1,-2.77003449250884
63,120515_fnca,0.2,0.75,0.1,-2.7885378814017283
58,120515_fnca,0.2,0.5,0.1,-2.8055768370613174
60,120515_fnca,0.2,0.6,0.1,-2.8223858204149126
67,120515_fnca,0.25,0.3,0.1,-2.831659705168418
30,120515_fnca,0.1,0.4,0.1,-2.8483409935865396
47,120515_fnca,0.15,0.6,0.1,-2.867605327801215
28,120515_fnca,0.1,0.3,0.1,-2.8684826719113445
24,120515_fnca,0.05,0.75,0.1,-2.888375613319647
54,120515_fnca,0.2,0.3,0.1,-2.910856957572041
69,120515_fnca,0.25,0.4,0.1,-2.913367156451841
7,120515_fnca,0.0,0.55,0.1,-2.9325827836756257
39,120515_fnca,0.15,0.2,0.1,-2.9856133836105183
33,120515_fnca,0.1,0.55,0.1,-3.00441769777966
57,120515_fnca,0.2,0.45,0.1,-3.0731317902917636
21,120515_fnca,0.05,0.6,0.1,-3.080023618242101
61,120515_fnca,0.2,0.65,0.1,-3.0905726493142405
34,120515_fnca,0.1,0.6,0.1,-3.110603651869435
15,120515_fnca,0.05,0.3,0.1,-3.117374417307698
37,120515_fnca,0.1,0.75,0.1,-3.1446058713792926
38,120515_fnca,0.1,0.8,0.1,-3.145128275194778
26,120515_fnca,0.1,0.2,0.1,-3.1519027389331153
41,120515_fnca,0.15,0.3,0.1,-3.220789495920169
11,120515_fnca,0.0,0.75,0.1,-3.2378522647566914
12,120515_fnca,0.0,0.8,0.1,-3.243976469182115
48,120515_fnca,0.15,0.65,0.1,-3.2864207878456337
18,120515_fnca,0.05,0.45,0.1,-3.307868008025544
49,120515_fnca,0.15,0.7,0.1,-3.3108234919578874
32,120515_fnca,0.1,0.5,0.1,-3.337410948824817
8,120515_fnca,0.0,0.6,0.1,-3.4297841449077175
29,120515_fnca,0.1,0.35,0.1,-3.4507576411680017
16,120515_fnca,0.05,0.35,0.1,-3.493125275410538
10,120515_fnca,0.0,0.7,0.1,-3.5187685839044835
1,120515_fnca,0.0,0.25,0.1,-3.5968032562956544
3,120515_fnca,0.0,0.35,0.1,-3.922968953121103
44,120515_fnca,0.15,0.45,0.1,-3.944877260820058
40,120515_fnca,0.15,0.25,0.1,-3.963912935610618
20,120515_fnca,0.05,0.55,0.1,-4.07055419862785
23,120515_fnca,0.05,0.7,0.1,-4.170900672596319
6,120515_fnca,0.0,0.5,0.1,-4.2502053938937365
45,120515_fnca,0.15,0.5,0.1,-5.457617492304381
