,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
11265,171633_fnca,1,1,Reward,2,5,2.0,0,562,26,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
11266,171633_fnca,2,1,Reward,3,5,3.0,0,307,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
11267,171633_fnca,3,1,Punishment,4,5,3.0,0,555,13,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
11268,171633_fnca,4,1,Reward,5,5,2.0,0,741,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
11269,171633_fnca,5,1,Reward,6,5,3.0,0,495,14,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
11270,171633_fnca,6,1,Reward,7,5,2.0,0,743,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
11271,171633_fnca,7,1,Neutral,8,5,2.0,0,624,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
11273,171633_fnca,10,1,Reward,10,5,3.0,0,840,13,2,2,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
11274,171633_fnca,11,1,Punishment,11,5,3.0,0,604,13,3,3,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
11275,171633_fnca,12,1,Punishment,12,5,3.0,0,756,14,4,4,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
11276,171633_fnca,13,1,Punishment,13,5,3.0,0,1074,13,5,5,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
11277,171633_fnca,14,1,Neutral,14,5,3.0,0,259,14,6,6,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
11278,171633_fnca,15,1,Punishment,15,5,3.0,0,423,13,7,7,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
11279,171633_fnca,16,1,Punishment,16,5,3.0,0,344,14,8,8,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
11281,171633_fnca,19,1,Punishment,18,5,2.0,0,762,13,2,0,2,0,3.0,,1.0,,MostlyPunishment,MostlyPunishment
11282,171633_fnca,20,1,Punishment,19,5,3.0,0,301,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
11283,171633_fnca,21,1,Punishment,20,5,3.0,0,275,14,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
11284,171633_fnca,22,1,Neutral,21,5,3.0,0,353,13,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
11285,171633_fnca,23,1,Punishment,22,5,3.0,0,449,13,4,4,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
11286,171633_fnca,24,1,Neutral,23,5,3.0,0,307,13,5,5,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
11287,171633_fnca,25,1,Punishment,24,5,2.0,0,302,14,1,0,1,0,3.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
11289,171633_fnca,28,1,Reward,26,5,3.0,0,433,13,2,2,0,0,3.0,,0.0,,MostlyReward,MostlyReward
11290,171633_fnca,29,1,Reward,27,5,3.0,0,303,13,3,3,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
11291,171633_fnca,30,1,Punishment,28,5,3.0,0,308,13,4,4,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
11292,171633_fnca,31,1,Reward,29,5,2.0,0,371,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
11293,171633_fnca,32,1,Punishment,30,5,3.0,0,883,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
11294,171633_fnca,33,1,Reward,31,5,3.0,0,401,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
11295,171633_fnca,34,1,Reward,32,5,3.0,0,475,13,3,3,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
11297,171633_fnca,1,2,Punishment,2,5,3.0,0,555,27,1,1,0,0,3.0,,0.0,,,MostlyPunishment
11298,171633_fnca,2,2,Punishment,3,5,3.0,0,394,13,2,2,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
11299,171633_fnca,3,2,Reward,4,5,2.0,0,379,13,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
11300,171633_fnca,4,2,Punishment,5,5,2.0,0,590,13,2,0,2,0,2.0,2.0,0.0,Reward,,MostlyPunishment
11301,171633_fnca,5,2,Reward,6,5,2.0,0,602,13,3,0,3,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
11302,171633_fnca,6,2,Punishment,7,5,2.0,0,1157,13,4,0,4,0,2.0,2.0,0.0,Reward,,MostlyPunishment
11303,171633_fnca,7,2,Punishment,8,5,2.0,0,625,14,5,0,5,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
11305,171633_fnca,10,2,Reward,10,5,3.0,0,517,13,1,1,0,0,3.0,,0.0,,,MostlyReward
11306,171633_fnca,11,2,Neutral,11,5,3.0,0,559,14,2,2,0,0,2.0,3.0,1.0,Reward,,MostlyReward
11307,171633_fnca,12,2,Reward,12,5,2.0,0,636,13,1,0,1,0,2.0,3.0,0.0,Neutral,,MostlyReward
11308,171633_fnca,13,2,Reward,13,5,2.0,0,723,13,2,0,2,0,2.0,2.0,0.0,Reward,,MostlyReward
11309,171633_fnca,14,2,Reward,14,5,2.0,0,704,14,3,0,3,0,3.0,2.0,1.0,Reward,,MostlyReward
11310,171633_fnca,15,2,Reward,15,5,3.0,0,559,14,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyReward
11311,171633_fnca,16,2,Neutral,16,5,2.0,0,592,14,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyReward
11313,171633_fnca,19,2,Punishment,18,5,3.0,0,862,13,2,2,0,0,2.0,,1.0,,,MostlyPunishment
11314,171633_fnca,20,2,Punishment,19,5,2.0,0,288,13,1,0,1,0,3.0,3.0,1.0,Punishment,,MostlyPunishment
11315,171633_fnca,21,2,Reward,20,5,3.0,0,842,13,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
11316,171633_fnca,22,2,Punishment,21,5,3.0,0,676,13,2,2,0,0,3.0,3.0,0.0,Reward,,MostlyPunishment
11317,171633_fnca,23,2,Reward,22,5,3.0,0,763,14,3,3,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
11318,171633_fnca,24,2,Punishment,23,5,2.0,0,621,14,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyPunishment
11319,171633_fnca,25,2,Punishment,24,5,2.0,0,550,13,2,0,2,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
11321,171633_fnca,28,2,Reward,26,5,3.0,0,522,14,1,1,0,0,3.0,,0.0,,MostlyReward,MostlyReward
11322,171633_fnca,29,2,Reward,27,5,3.0,0,662,14,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
11323,171633_fnca,30,2,Punishment,28,5,2.0,0,686,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
11324,171633_fnca,31,2,Reward,29,5,3.0,0,634,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
11325,171633_fnca,32,2,Punishment,30,5,2.0,0,406,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
11326,171633_fnca,33,2,Reward,31,5,2.0,0,811,14,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
11327,171633_fnca,34,2,Reward,32,5,2.0,0,650,13,3,0,3,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
