,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.25,0.05,1,0.31,0.4632659976896474,111312_fnca,-1.8917291803087535,0.8333333333333334
1,Punishment,0.25,0.05,1,0.5872,0.4925344984726943,111312_fnca,-1.8917291803087535,0.68
2,Reward,0.25,0.05,1,0.5056,0.5001687465446196,111312_fnca,-1.8917291803087535,0.64
