,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.4,0.05,1,0.4233333333333333,0.4949128049504294,138534_fnca,-1.9222016566826952,0.5
1,Punishment,0.4,0.05,1,0.5224,0.4996979071386223,138534_fnca,-1.9222016566826952,0.4
2,Reward,0.4,0.05,1,0.5152,0.4999689341830338,138534_fnca,-1.9222016566826952,0.68
