,HCPID,egs,alpha,r,LL
73,140824_fnca,0.35,0.2,1,-1.8684862704148342
83,140824_fnca,0.4,0.2,1,-1.8819091582349576
93,140824_fnca,0.45,0.2,1,-1.882403656016281
104,140824_fnca,0.5,0.25,1,-1.8863548771480203
63,140824_fnca,0.3,0.2,1,-1.8891805803502844
103,140824_fnca,0.5,0.2,1,-1.8948584769569201
32,140824_fnca,0.15,0.15,1,-1.8998261620923222
94,140824_fnca,0.45,0.25,1,-1.906708642364471
52,140824_fnca,0.25,0.15,1,-1.909446844564501
42,140824_fnca,0.2,0.15,1,-1.9107621892098219
105,140824_fnca,0.5,0.3,1,-1.916308868923211
2,140824_fnca,0.0,0.15,1,-1.9171672187307882
62,140824_fnca,0.3,0.15,1,-1.9204869835852891
53,140824_fnca,0.25,0.2,1,-1.9208708878616667
22,140824_fnca,0.1,0.15,1,-1.9294047605590834
72,140824_fnca,0.35,0.15,1,-1.9319329961805298
12,140824_fnca,0.05,0.15,1,-1.9376884140077264
82,140824_fnca,0.4,0.15,1,-1.9486910734704033
84,140824_fnca,0.4,0.25,1,-1.9521817458873572
64,140824_fnca,0.3,0.25,1,-1.9525892018757927
95,140824_fnca,0.45,0.3,1,-1.9550387171572383
75,140824_fnca,0.35,0.3,1,-1.9591568801718022
13,140824_fnca,0.05,0.2,1,-1.9651761549659739
23,140824_fnca,0.1,0.2,1,-1.9670097943110778
102,140824_fnca,0.5,0.15,1,-1.9673288471419366
6,140824_fnca,0.0,0.35,1,-1.9676628137226537
74,140824_fnca,0.35,0.25,1,-1.9726211647818306
7,140824_fnca,0.0,0.4,1,-1.9728614874022936
92,140824_fnca,0.45,0.15,1,-1.9740295204203855
8,140824_fnca,0.0,0.45,1,-1.9746401740022015
76,140824_fnca,0.35,0.35,1,-1.975718743256208
9,140824_fnca,0.0,0.5,1,-1.9764423932612645
107,140824_fnca,0.5,0.4,1,-1.9768183051944188
3,140824_fnca,0.0,0.2,1,-1.9779469978068511
5,140824_fnca,0.0,0.3,1,-1.9779469978068513
4,140824_fnca,0.0,0.25,1,-1.9779469978068516
24,140824_fnca,0.1,0.25,1,-1.9781531034174122
106,140824_fnca,0.5,0.35,1,-1.9801956893497992
15,140824_fnca,0.05,0.3,1,-1.9801956893497992
14,140824_fnca,0.05,0.25,1,-1.9818573615421147
17,140824_fnca,0.05,0.4,1,-1.9824449390442658
43,140824_fnca,0.2,0.2,1,-1.9830813190447405
35,140824_fnca,0.15,0.3,1,-1.9841467580264809
45,140824_fnca,0.2,0.3,1,-1.985665471095157
34,140824_fnca,0.15,0.25,1,-1.9860591573577118
18,140824_fnca,0.05,0.45,1,-1.9877442957433327
27,140824_fnca,0.1,0.4,1,-1.9901177674372437
85,140824_fnca,0.4,0.3,1,-1.9903063587763379
33,140824_fnca,0.15,0.2,1,-1.9903118765952397
109,140824_fnca,0.5,0.5,1,-1.991451242602434
108,140824_fnca,0.5,0.45,1,-1.9917579347104797
44,140824_fnca,0.2,0.25,1,-1.9933458402441295
54,140824_fnca,0.25,0.25,1,-1.9953535363121842
