,HCPID,egs,alpha,r,LL
102,144832_fnca,0.5,0.15,1,-1.8868435132660495
101,144832_fnca,0.5,0.1,1,-1.8910766867629891
90,144832_fnca,0.45,0.05,1,-1.8932594973194932
71,144832_fnca,0.35,0.1,1,-1.8947316549411255
92,144832_fnca,0.45,0.15,1,-1.8992267029806327
100,144832_fnca,0.5,0.05,1,-1.8993880739187938
80,144832_fnca,0.4,0.05,1,-1.9013401533403482
91,144832_fnca,0.45,0.1,1,-1.901569650459391
81,144832_fnca,0.4,0.1,1,-1.901623092942649
70,144832_fnca,0.35,0.05,1,-1.9019417293380698
61,144832_fnca,0.3,0.1,1,-1.905987596086181
60,144832_fnca,0.3,0.05,1,-1.910492863208755
51,144832_fnca,0.25,0.1,1,-1.9114673007833738
50,144832_fnca,0.25,0.05,1,-1.913764047186573
72,144832_fnca,0.35,0.15,1,-1.9175495496477004
82,144832_fnca,0.4,0.15,1,-1.9216771612709307
41,144832_fnca,0.2,0.1,1,-1.9398652050411112
62,144832_fnca,0.3,0.15,1,-1.944446983028758
40,144832_fnca,0.2,0.05,1,-1.9448063666543909
30,144832_fnca,0.15,0.05,1,-1.9525137305127496
52,144832_fnca,0.25,0.15,1,-1.9657370108905927
103,144832_fnca,0.5,0.2,1,-1.9709631260471907
31,144832_fnca,0.15,0.1,1,-1.9965282404868958
20,144832_fnca,0.1,0.05,1,-1.9990186360413917
21,144832_fnca,0.1,0.1,1,-2.006153287840654
93,144832_fnca,0.45,0.2,1,-2.01127082816794
42,144832_fnca,0.2,0.15,1,-2.038758542314899
83,144832_fnca,0.4,0.2,1,-2.086848262583024
32,144832_fnca,0.15,0.15,1,-2.096102197878487
73,144832_fnca,0.35,0.2,1,-2.099988024223004
11,144832_fnca,0.05,0.1,1,-2.108893745060946
104,144832_fnca,0.5,0.25,1,-2.1266382462357942
63,144832_fnca,0.3,0.2,1,-2.1838563840468534
10,144832_fnca,0.05,0.05,1,-2.197812310632452
22,144832_fnca,0.1,0.15,1,-2.220661507925203
2,144832_fnca,0.0,0.15,1,-2.246789723787263
53,144832_fnca,0.25,0.2,1,-2.2891063985389475
94,144832_fnca,0.45,0.25,1,-2.3073705704635037
12,144832_fnca,0.05,0.15,1,-2.3109203433959844
84,144832_fnca,0.4,0.25,1,-2.311548727082496
1,144832_fnca,0.0,0.1,1,-2.3445048976209066
105,144832_fnca,0.5,0.3,1,-2.3933964026846937
43,144832_fnca,0.2,0.2,1,-2.425755987229299
95,144832_fnca,0.45,0.3,1,-2.4324995959287055
74,144832_fnca,0.35,0.25,1,-2.4748923777003093
64,144832_fnca,0.3,0.25,1,-2.49199191862734
3,144832_fnca,0.0,0.2,1,-2.493635417415499
13,144832_fnca,0.05,0.2,1,-2.5144201567709397
14,144832_fnca,0.05,0.25,1,-2.519906242939479
4,144832_fnca,0.0,0.25,1,-2.5199767061211342
106,144832_fnca,0.5,0.35,1,-2.530349986613081
85,144832_fnca,0.4,0.3,1,-2.5498720042257816
23,144832_fnca,0.1,0.2,1,-2.5566287078141516
5,144832_fnca,0.0,0.3,1,-2.556628707814152
24,144832_fnca,0.1,0.25,1,-2.5594772993331505
33,144832_fnca,0.15,0.2,1,-2.564905379807711
7,144832_fnca,0.0,0.4,1,-2.5753968928108484
44,144832_fnca,0.2,0.25,1,-2.578793967229138
96,144832_fnca,0.45,0.35,1,-2.584369560272054
54,144832_fnca,0.25,0.25,1,-2.5843944202865465
17,144832_fnca,0.05,0.4,1,-2.588216077407268
9,144832_fnca,0.0,0.5,1,-2.591176832007162
75,144832_fnca,0.35,0.3,1,-2.5940960126993775
6,144832_fnca,0.0,0.35,1,-2.596966181162916
34,144832_fnca,0.15,0.25,1,-2.60064424598841
8,144832_fnca,0.0,0.45,1,-2.6135165622076646
86,144832_fnca,0.4,0.35,1,-2.6221684334002973
16,144832_fnca,0.05,0.35,1,-2.6242311217401655
18,144832_fnca,0.05,0.45,1,-2.6270938711477982
15,144832_fnca,0.05,0.3,1,-2.6384508728746323
35,144832_fnca,0.15,0.3,1,-2.6450220344134854
97,144832_fnca,0.45,0.4,1,-2.648471812140338
25,144832_fnca,0.1,0.3,1,-2.6595332359708723
107,144832_fnca,0.5,0.4,1,-2.664287549370647
65,144832_fnca,0.3,0.3,1,-2.669463361050779
108,144832_fnca,0.5,0.45,1,-2.6697002034464328
76,144832_fnca,0.35,0.35,1,-2.677050555193836
55,144832_fnca,0.25,0.3,1,-2.683421297379761
27,144832_fnca,0.1,0.4,1,-2.685280192231228
87,144832_fnca,0.4,0.4,1,-2.690096944273922
26,144832_fnca,0.1,0.35,1,-2.6945893601185946
36,144832_fnca,0.15,0.35,1,-2.6959813494406957
37,144832_fnca,0.15,0.4,1,-2.7090108254904264
28,144832_fnca,0.1,0.45,1,-2.7115109744642485
66,144832_fnca,0.3,0.35,1,-2.7198066642756773
45,144832_fnca,0.2,0.3,1,-2.7206773634738033
56,144832_fnca,0.25,0.35,1,-2.727887192264563
67,144832_fnca,0.3,0.4,1,-2.734842012889888
88,144832_fnca,0.4,0.45,1,-2.7481380594195732
46,144832_fnca,0.2,0.35,1,-2.749063171243481
109,144832_fnca,0.5,0.5,1,-2.7543582580379913
98,144832_fnca,0.45,0.45,1,-2.7551326453474534
38,144832_fnca,0.15,0.45,1,-2.770231959276872
99,144832_fnca,0.45,0.5,1,-2.7791352466677446
47,144832_fnca,0.2,0.4,1,-2.803528853956818
19,144832_fnca,0.05,0.5,1,-2.813413518066131
