,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.6,0.1,0.3866666666666666,0.4877998748961687,133982_fnca,-1.8895999933074519,0.6666666666666666
1,Punishment,0.5,0.6,0.1,0.4456,0.4972307620658598,133982_fnca,-1.8895999933074519,0.6
2,Reward,0.5,0.6,0.1,0.4384,0.496389526530969,133982_fnca,-1.8895999933074519,0.48
