,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.05,0.05,1,0.1433333333333333,0.3509979402633572,101006_fnca,-1.8822121055223946,0.3333333333333333
1,Punishment,0.05,0.05,1,0.7048,0.4563151748858071,101006_fnca,-1.8822121055223946,0.72
2,Reward,0.05,0.05,1,0.4264,0.4947513143898377,101006_fnca,-1.8822121055223946,0.28
