,HCPID,egs,alpha,r,LL
11,173536_fnca,0.05,0.1,1,-1.8498186359762836
21,173536_fnca,0.1,0.1,1,-1.8572664443512288
72,173536_fnca,0.35,0.15,1,-1.85961210311957
62,173536_fnca,0.3,0.15,1,-1.8598658586332513
52,173536_fnca,0.25,0.15,1,-1.8643443355245815
82,173536_fnca,0.4,0.15,1,-1.8643547511572676
42,173536_fnca,0.2,0.15,1,-1.86866110586389
102,173536_fnca,0.5,0.15,1,-1.8688879789854402
92,173536_fnca,0.45,0.15,1,-1.8689386505902916
31,173536_fnca,0.15,0.1,1,-1.8703843247090788
103,173536_fnca,0.5,0.2,1,-1.876941030246436
32,173536_fnca,0.15,0.15,1,-1.879779801757568
1,173536_fnca,0.0,0.1,1,-1.884438703265714
61,173536_fnca,0.3,0.1,1,-1.8867100818543188
41,173536_fnca,0.2,0.1,1,-1.8908947460678127
93,173536_fnca,0.45,0.2,1,-1.893252536271407
51,173536_fnca,0.25,0.1,1,-1.903136290551725
91,173536_fnca,0.45,0.1,1,-1.9076232048232364
81,173536_fnca,0.4,0.1,1,-1.9104934844061
71,173536_fnca,0.35,0.1,1,-1.9173228628564143
101,173536_fnca,0.5,0.1,1,-1.9224390003669
12,173536_fnca,0.05,0.15,1,-1.9266542038546222
83,173536_fnca,0.4,0.2,1,-1.9298657035893891
22,173536_fnca,0.1,0.15,1,-1.9314488138213888
2,173536_fnca,0.0,0.15,1,-1.9495843775460766
63,173536_fnca,0.3,0.2,1,-1.9517520220708504
100,173536_fnca,0.5,0.05,1,-1.9541055873274473
90,173536_fnca,0.45,0.05,1,-1.963201303180103
60,173536_fnca,0.3,0.05,1,-1.9643799877116837
73,173536_fnca,0.35,0.2,1,-1.9690501079844842
30,173536_fnca,0.15,0.05,1,-1.9759050864470802
50,173536_fnca,0.25,0.05,1,-1.976473199316092
40,173536_fnca,0.2,0.05,1,-1.977296271246571
70,173536_fnca,0.35,0.05,1,-1.9779472923219577
20,173536_fnca,0.1,0.05,1,-1.9798239292062056
80,173536_fnca,0.4,0.05,1,-1.9879762596525006
104,173536_fnca,0.5,0.25,1,-1.993041865594161
94,173536_fnca,0.45,0.25,1,-2.0186726077400112
84,173536_fnca,0.4,0.25,1,-2.043628595068094
10,173536_fnca,0.05,0.05,1,-2.0492436536837344
53,173536_fnca,0.25,0.2,1,-2.072132913024535
43,173536_fnca,0.2,0.2,1,-2.0734569622754186
33,173536_fnca,0.15,0.2,1,-2.120137055343848
105,173536_fnca,0.5,0.3,1,-2.1214764806860362
23,173536_fnca,0.1,0.2,1,-2.122410074545497
13,173536_fnca,0.05,0.2,1,-2.1279215339848356
5,173536_fnca,0.0,0.3,1,-2.130045485011559
3,173536_fnca,0.0,0.2,1,-2.1309789423682965
34,173536_fnca,0.15,0.25,1,-2.137945180363697
4,173536_fnca,0.0,0.25,1,-2.1411605445721333
14,173536_fnca,0.05,0.25,1,-2.142356082270309
74,173536_fnca,0.35,0.25,1,-2.144124399722532
