,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.2,0.1,0.18666666666666668,0.3902947461236545
1,Neutral,0.0,0.25,0.1,0.15333333333333332,0.36091052943411084
2,Neutral,0.0,0.3,0.1,0.19333333333333333,0.39557192271742886
3,Neutral,0.0,0.35,0.1,0.19666666666666666,0.39814228589993766
4,Neutral,0.0,0.4,0.1,0.14666666666666667,0.35436441131823415
5,Neutral,0.0,0.45,0.1,0.12,0.3255044965242802
6,Neutral,0.0,0.5,0.1,0.14333333333333334,0.3509979402633572
7,Neutral,0.0,0.55,0.1,0.15,0.357668032405305
8,Neutral,0.0,0.6,0.1,0.12666666666666668,0.3331549132304481
9,Neutral,0.0,0.65,0.1,0.14,0.3475667929841463
10,Neutral,0.0,0.7,0.1,0.13666666666666666,0.34406903458087235
11,Neutral,0.0,0.75,0.1,0.17333333333333334,0.3791676620467904
12,Neutral,0.0,0.8,0.1,0.13,0.3368653453081294
13,Neutral,0.05,0.2,0.1,0.13,0.3368653453081294
14,Neutral,0.05,0.25,0.1,0.1,0.30050125348238005
15,Neutral,0.05,0.3,0.1,0.11666666666666667,0.32155905051085154
16,Neutral,0.05,0.35,0.1,0.16666666666666666,0.37330068339472056
17,Neutral,0.05,0.4,0.1,0.15333333333333332,0.360910529434111
18,Neutral,0.05,0.45,0.1,0.12333333333333334,0.32936884340443356
19,Neutral,0.05,0.5,0.1,0.23,0.4215356541175464
20,Neutral,0.05,0.55,0.1,0.18666666666666668,0.3902947461236547
21,Neutral,0.05,0.6,0.1,0.1,0.30050125348238005
22,Neutral,0.05,0.65,0.1,0.21666666666666667,0.41266191376532885
23,Neutral,0.05,0.7,0.1,0.16666666666666666,0.37330068339472067
24,Neutral,0.05,0.75,0.1,0.13333333333333333,0.3405026123034995
25,Neutral,0.05,0.8,0.1,0.14666666666666667,0.35436441131823426
26,Neutral,0.1,0.2,0.1,0.15333333333333332,0.36091052943411106
27,Neutral,0.1,0.25,0.1,0.1,0.30050125348238
28,Neutral,0.1,0.3,0.1,0.15333333333333332,0.3609105294341109
29,Neutral,0.1,0.35,0.1,0.13666666666666666,0.34406903458087257
30,Neutral,0.1,0.4,0.1,0.12,0.3255044965242801
31,Neutral,0.1,0.45,0.1,0.13,0.33686534530812945
32,Neutral,0.1,0.5,0.1,0.15,0.3576680324053051
33,Neutral,0.1,0.55,0.1,0.05333333333333334,0.22507276167731255
34,Neutral,0.1,0.6,0.1,0.14333333333333334,0.3509979402633572
35,Neutral,0.1,0.65,0.1,0.15333333333333332,0.3609105294341109
36,Neutral,0.1,0.7,0.1,0.11666666666666667,0.32155905051085143
37,Neutral,0.1,0.75,0.1,0.22,0.41493844488487486
38,Neutral,0.1,0.8,0.1,0.11666666666666667,0.3215590505108515
39,Neutral,0.15,0.2,0.1,0.16666666666666666,0.37330068339472067
40,Neutral,0.15,0.25,0.1,0.21666666666666667,0.41266191376532896
41,Neutral,0.15,0.3,0.1,0.16,0.36721859746989843
42,Neutral,0.15,0.35,0.1,0.15333333333333332,0.36091052943411084
43,Neutral,0.15,0.4,0.1,0.11666666666666667,0.32155905051085154
44,Neutral,0.15,0.45,0.1,0.18666666666666668,0.3902947461236547
45,Neutral,0.15,0.5,0.1,0.25666666666666665,0.4375236894366785
46,Neutral,0.15,0.55,0.1,0.16666666666666666,0.3733006833947206
47,Neutral,0.15,0.6,0.1,0.13666666666666666,0.34406903458087257
48,Neutral,0.15,0.65,0.1,0.16333333333333333,0.3702871825318562
49,Neutral,0.15,0.7,0.1,0.12333333333333334,0.3293688434044334
50,Neutral,0.15,0.75,0.1,0.12666666666666668,0.3331549132304485
51,Neutral,0.15,0.8,0.1,0.18333333333333332,0.38758607487931857
52,Neutral,0.2,0.2,0.1,0.14333333333333334,0.3509979402633573
53,Neutral,0.2,0.25,0.1,0.21333333333333335,0.41034558674051025
54,Neutral,0.2,0.3,0.1,0.15666666666666668,0.36409353546046735
55,Neutral,0.2,0.35,0.1,0.16333333333333333,0.37028718253185605
56,Neutral,0.2,0.4,0.1,0.20333333333333334,0.40315091187798274
57,Neutral,0.2,0.45,0.1,0.14333333333333334,0.3509979402633574
58,Neutral,0.2,0.5,0.1,0.19666666666666666,0.3981422858999377
59,Neutral,0.2,0.55,0.1,0.18666666666666668,0.3902947461236545
60,Neutral,0.2,0.6,0.1,0.25333333333333335,0.43564685564303235
61,Neutral,0.2,0.65,0.1,0.13333333333333333,0.3405026123034995
62,Neutral,0.2,0.7,0.1,0.22666666666666666,0.41937470042123454
63,Neutral,0.2,0.75,0.1,0.17666666666666667,0.3820235974197238
