,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.5,0.1,0.45,0.4983249534162665,119833_fnca,-1.8869126818305668,0.3333333333333333
1,Punishment,0.5,0.5,0.1,0.4256,0.4946315480179524,119833_fnca,-1.8869126818305668,0.4
2,Reward,0.5,0.5,0.1,0.4464,0.49731770521462,119833_fnca,-1.8869126818305668,0.6
