,HCPID,egs,alpha,r,LL
100,119833_fnca,0.5,0.05,1,-1.878795475766021
90,119833_fnca,0.45,0.05,1,-1.8850512600654188
60,119833_fnca,0.3,0.05,1,-1.894188074831948
80,119833_fnca,0.4,0.05,1,-1.898057728691236
91,119833_fnca,0.45,0.1,1,-1.9035319737506406
50,119833_fnca,0.25,0.05,1,-1.9072432816124893
101,119833_fnca,0.5,0.1,1,-1.9099633066324047
70,119833_fnca,0.35,0.05,1,-1.9104123750589057
40,119833_fnca,0.2,0.05,1,-1.9190688862588252
102,119833_fnca,0.5,0.15,1,-1.9240221658308345
71,119833_fnca,0.35,0.1,1,-1.9249316634214395
81,119833_fnca,0.4,0.1,1,-1.9298765989528248
61,119833_fnca,0.3,0.1,1,-1.940163340502037
30,119833_fnca,0.15,0.05,1,-1.9466011981212765
92,119833_fnca,0.45,0.15,1,-1.9683369151794405
41,119833_fnca,0.2,0.1,1,-1.97214904162297
51,119833_fnca,0.25,0.1,1,-1.9887555497018155
72,119833_fnca,0.35,0.15,1,-1.9944237072317574
82,119833_fnca,0.4,0.15,1,-1.9983932036428147
31,119833_fnca,0.15,0.1,1,-2.0135093239584956
20,119833_fnca,0.1,0.05,1,-2.0140398588117954
62,119833_fnca,0.3,0.15,1,-2.040903437672295
52,119833_fnca,0.25,0.15,1,-2.0779710357979866
21,119833_fnca,0.1,0.1,1,-2.1006177839232896
10,119833_fnca,0.05,0.05,1,-2.124764948683827
103,119833_fnca,0.5,0.2,1,-2.136921595919746
42,119833_fnca,0.2,0.15,1,-2.142927138200297
93,119833_fnca,0.45,0.2,1,-2.1581612096254372
83,119833_fnca,0.4,0.2,1,-2.2013901316454603
11,119833_fnca,0.05,0.1,1,-2.235811285774184
32,119833_fnca,0.15,0.15,1,-2.273725220307244
73,119833_fnca,0.35,0.2,1,-2.3085886310351964
63,119833_fnca,0.3,0.2,1,-2.3180700712399633
104,119833_fnca,0.5,0.25,1,-2.3634678597164593
2,119833_fnca,0.0,0.15,1,-2.470645707524328
22,119833_fnca,0.1,0.15,1,-2.4835291863064857
1,119833_fnca,0.0,0.1,1,-2.5269982547137646
12,119833_fnca,0.05,0.15,1,-2.5523383796434977
53,119833_fnca,0.25,0.2,1,-2.5781227896058967
84,119833_fnca,0.4,0.25,1,-2.580116439923005
105,119833_fnca,0.5,0.3,1,-2.627945371089341
94,119833_fnca,0.45,0.25,1,-2.655370420896178
74,119833_fnca,0.35,0.25,1,-2.675569845087677
43,119833_fnca,0.2,0.2,1,-2.6807945966454323
64,119833_fnca,0.3,0.25,1,-2.7441546598380513
3,119833_fnca,0.0,0.2,1,-2.7853473922808702
95,119833_fnca,0.45,0.3,1,-2.8173751563960243
14,119833_fnca,0.05,0.25,1,-2.819419729498395
5,119833_fnca,0.0,0.3,1,-2.8264686455396166
33,119833_fnca,0.15,0.2,1,-2.8427172037961035
13,119833_fnca,0.05,0.2,1,-2.854123563380381
24,119833_fnca,0.1,0.25,1,-2.854204618636011
4,119833_fnca,0.0,0.25,1,-2.8554908689329452
34,119833_fnca,0.15,0.25,1,-2.8743885329102254
54,119833_fnca,0.25,0.25,1,-2.8966863012045043
7,119833_fnca,0.0,0.4,1,-2.9086340152126793
15,119833_fnca,0.05,0.3,1,-2.927452500777239
6,119833_fnca,0.0,0.35,1,-2.9300259036186462
23,119833_fnca,0.1,0.2,1,-2.930220061711917
106,119833_fnca,0.5,0.35,1,-2.9305530279229335
17,119833_fnca,0.05,0.4,1,-2.9337780226014836
0,119833_fnca,0.0,0.05,1,-2.9460266784986873
85,119833_fnca,0.4,0.3,1,-2.951703264264633
44,119833_fnca,0.2,0.25,1,-2.956384638743014
8,119833_fnca,0.0,0.45,1,-2.9597324574355657
9,119833_fnca,0.0,0.5,1,-2.9597324574355675
16,119833_fnca,0.05,0.35,1,-2.9614852525281328
107,119833_fnca,0.5,0.4,1,-2.9905074759214636
96,119833_fnca,0.45,0.35,1,-2.9918454892214448
86,119833_fnca,0.4,0.35,1,-3.0050353400551506
97,119833_fnca,0.45,0.4,1,-3.0072279332094496
25,119833_fnca,0.1,0.3,1,-3.0147517763872633
45,119833_fnca,0.2,0.3,1,-3.0160190717775484
18,119833_fnca,0.05,0.45,1,-3.0218819426438217
26,119833_fnca,0.1,0.35,1,-3.0398933527267467
28,119833_fnca,0.1,0.45,1,-3.0403171037615593
65,119833_fnca,0.3,0.3,1,-3.0614773564376065
36,119833_fnca,0.15,0.35,1,-3.0639496470267638
35,119833_fnca,0.15,0.3,1,-3.064817561065035
75,119833_fnca,0.35,0.3,1,-3.0648175610650363
55,119833_fnca,0.25,0.3,1,-3.107923726587173
46,119833_fnca,0.2,0.35,1,-3.1124073833407206
19,119833_fnca,0.05,0.5,1,-3.117822958696997
76,119833_fnca,0.35,0.35,1,-3.1413851721742296
56,119833_fnca,0.25,0.35,1,-3.151498321211907
57,119833_fnca,0.25,0.4,1,-3.155437206266705
27,119833_fnca,0.1,0.4,1,-3.1599917497098944
109,119833_fnca,0.5,0.5,1,-3.1699672918169886
87,119833_fnca,0.4,0.4,1,-3.1703821662732175
99,119833_fnca,0.45,0.5,1,-3.1991058530594083
66,119833_fnca,0.3,0.35,1,-3.1996093264728893
47,119833_fnca,0.2,0.4,1,-3.209449648835828
98,119833_fnca,0.45,0.45,1,-3.211301625430707
58,119833_fnca,0.25,0.45,1,-3.219388946450811
68,119833_fnca,0.3,0.45,1,-3.2193889464508123
108,119833_fnca,0.5,0.45,1,-3.2299304885127995
77,119833_fnca,0.35,0.4,1,-3.250894972380234
29,119833_fnca,0.1,0.5,1,-3.2560047226947892
78,119833_fnca,0.35,0.45,1,-3.262716741328836
37,119833_fnca,0.15,0.4,1,-3.2644659466164017
48,119833_fnca,0.2,0.45,1,-3.2783245302362127
67,119833_fnca,0.3,0.4,1,-3.286877024437908
89,119833_fnca,0.4,0.5,1,-3.2879038596987242
88,119833_fnca,0.4,0.45,1,-3.299804207218731
38,119833_fnca,0.15,0.45,1,-3.3257293237345746
49,119833_fnca,0.2,0.5,1,-3.3581330220379044
79,119833_fnca,0.35,0.5,1,-3.3645242169464855
39,119833_fnca,0.15,0.5,1,-3.3814158540321166
59,119833_fnca,0.25,0.5,1,-3.395839990651379
69,119833_fnca,0.3,0.5,1,-3.448230122557806
