,HCPID,ans,bll,lf,LL
138,173536_fnca,0.5,0.6,0.1,-1.8790953317724726
140,173536_fnca,0.5,0.7,0.1,-1.8801528996851995
125,173536_fnca,0.45,0.6,0.1,-1.8814025974552586
119,173536_fnca,0.45,0.3,0.1,-1.882575588530826
110,173536_fnca,0.4,0.5,0.1,-1.8832071567931976
114,173536_fnca,0.4,0.7,0.1,-1.8834281458981883
106,173536_fnca,0.4,0.3,0.1,-1.8850186294209546
118,173536_fnca,0.45,0.25,0.1,-1.8857155257839566
124,173536_fnca,0.45,0.55,0.1,-1.8860561850429773
130,173536_fnca,0.5,0.2,0.1,-1.8868036747401544
111,173536_fnca,0.4,0.55,0.1,-1.8872270592672353
128,173536_fnca,0.45,0.75,0.1,-1.8878486504218683
139,173536_fnca,0.5,0.65,0.1,-1.888010812578258
120,173536_fnca,0.45,0.35,0.1,-1.8883141652472402
134,173536_fnca,0.5,0.4,0.1,-1.8884755102942452
109,173536_fnca,0.4,0.45,0.1,-1.8885021453430786
121,173536_fnca,0.45,0.4,0.1,-1.8892643276097685
122,173536_fnca,0.45,0.45,0.1,-1.8897832186354149
116,173536_fnca,0.4,0.8,0.1,-1.889848772255946
137,173536_fnca,0.5,0.55,0.1,-1.8903997774857901
95,173536_fnca,0.35,0.4,0.1,-1.8909224416477142
123,173536_fnca,0.45,0.5,0.1,-1.8926403474592237
132,173536_fnca,0.5,0.3,0.1,-1.8928294357133
141,173536_fnca,0.5,0.75,0.1,-1.8931010045598033
113,173536_fnca,0.4,0.65,0.1,-1.8934230821003584
126,173536_fnca,0.45,0.65,0.1,-1.8944586949319462
117,173536_fnca,0.45,0.2,0.1,-1.8944916338647135
142,173536_fnca,0.5,0.8,0.1,-1.894814548952711
136,173536_fnca,0.5,0.5,0.1,-1.8952262517021632
127,173536_fnca,0.45,0.7,0.1,-1.8955596570872966
133,173536_fnca,0.5,0.35,0.1,-1.8992169036335902
92,173536_fnca,0.35,0.25,0.1,-1.8994818014158423
93,173536_fnca,0.35,0.3,0.1,-1.8996333826674485
108,173536_fnca,0.4,0.4,0.1,-1.9030139912041706
129,173536_fnca,0.45,0.8,0.1,-1.9031423843955917
104,173536_fnca,0.4,0.2,0.1,-1.907662646433921
131,173536_fnca,0.5,0.25,0.1,-1.9109744252547924
115,173536_fnca,0.4,0.75,0.1,-1.912233959398952
105,173536_fnca,0.4,0.25,0.1,-1.9132645485019049
101,173536_fnca,0.35,0.7,0.1,-1.917333935927339
98,173536_fnca,0.35,0.55,0.1,-1.9175214935157903
80,173536_fnca,0.3,0.3,0.1,-1.9188057902116342
135,173536_fnca,0.5,0.45,0.1,-1.9194450065816437
112,173536_fnca,0.4,0.6,0.1,-1.9215528208610473
103,173536_fnca,0.35,0.8,0.1,-1.9245439959348194
107,173536_fnca,0.4,0.35,0.1,-1.9263246704710792
81,173536_fnca,0.3,0.35,0.1,-1.931101611607246
91,173536_fnca,0.35,0.2,0.1,-1.9335650109639109
94,173536_fnca,0.35,0.35,0.1,-1.9391097886671587
82,173536_fnca,0.3,0.4,0.1,-1.9402429490632729
97,173536_fnca,0.35,0.5,0.1,-1.943830228891098
88,173536_fnca,0.3,0.7,0.1,-1.955411141088846
96,173536_fnca,0.35,0.45,0.1,-1.9558338248100857
89,173536_fnca,0.3,0.75,0.1,-1.9567231963550844
99,173536_fnca,0.35,0.6,0.1,-1.9578441567913079
87,173536_fnca,0.3,0.65,0.1,-1.9613382884280326
86,173536_fnca,0.3,0.6,0.1,-1.96477634286718
74,173536_fnca,0.25,0.65,0.1,-1.9649992540553867
70,173536_fnca,0.25,0.45,0.1,-1.9660245617555878
76,173536_fnca,0.25,0.75,0.1,-1.9690416690167385
85,173536_fnca,0.3,0.55,0.1,-1.9710827052259203
84,173536_fnca,0.3,0.5,0.1,-1.9847081055379863
102,173536_fnca,0.35,0.75,0.1,-1.98537500808133
71,173536_fnca,0.25,0.5,0.1,-1.9901373388011252
100,173536_fnca,0.35,0.65,0.1,-1.9904259603342538
66,173536_fnca,0.25,0.25,0.1,-1.992939081053935
39,173536_fnca,0.15,0.2,0.1,-1.9931624570943394
78,173536_fnca,0.3,0.2,0.1,-2.0058379220792126
55,173536_fnca,0.2,0.35,0.1,-2.0108754741687056
47,173536_fnca,0.15,0.6,0.1,-2.0132399157621355
90,173536_fnca,0.3,0.8,0.1,-2.0144864203710613
72,173536_fnca,0.25,0.55,0.1,-2.014684740571843
60,173536_fnca,0.2,0.6,0.1,-2.021922610520232
67,173536_fnca,0.25,0.3,0.1,-2.032028494184224
65,173536_fnca,0.25,0.2,0.1,-2.037248824457431
75,173536_fnca,0.25,0.7,0.1,-2.0393438197322893
64,173536_fnca,0.2,0.8,0.1,-2.0406436787051057
41,173536_fnca,0.15,0.3,0.1,-2.046679426867911
69,173536_fnca,0.25,0.4,0.1,-2.047077199512619
14,173536_fnca,0.05,0.25,0.1,-2.051439176474248
10,173536_fnca,0.0,0.7,0.1,-2.0554668038417034
4,173536_fnca,0.0,0.4,0.1,-2.0579681631597837
8,173536_fnca,0.0,0.6,0.1,-2.0580790694062108
79,173536_fnca,0.3,0.25,0.1,-2.060038963168004
73,173536_fnca,0.25,0.6,0.1,-2.061378577667421
52,173536_fnca,0.2,0.2,0.1,-2.0646389621094863
63,173536_fnca,0.2,0.75,0.1,-2.0721360518845557
7,173536_fnca,0.0,0.55,0.1,-2.0747204909108112
83,173536_fnca,0.3,0.45,0.1,-2.0751332315649726
31,173536_fnca,0.1,0.45,0.1,-2.1111356394466236
77,173536_fnca,0.25,0.8,0.1,-2.1127961876964734
49,173536_fnca,0.15,0.7,0.1,-2.11486142814961
21,173536_fnca,0.05,0.6,0.1,-2.115169398292696
18,173536_fnca,0.05,0.45,0.1,-2.1327133106476235
9,173536_fnca,0.0,0.65,0.1,-2.1407150114527127
34,173536_fnca,0.1,0.6,0.1,-2.1411943294612836
68,173536_fnca,0.25,0.35,0.1,-2.145144142540226
13,173536_fnca,0.05,0.2,0.1,-2.1534450262255667
57,173536_fnca,0.2,0.45,0.1,-2.1606731520812077
19,173536_fnca,0.05,0.5,0.1,-2.1617973993591395
12,173536_fnca,0.0,0.8,0.1,-2.165532303442099
22,173536_fnca,0.05,0.65,0.1,-2.1656631091304437
54,173536_fnca,0.2,0.3,0.1,-2.1671533802988607
6,173536_fnca,0.0,0.5,0.1,-2.1687543592533625
53,173536_fnca,0.2,0.25,0.1,-2.1747999401542284
38,173536_fnca,0.1,0.8,0.1,-2.1848283371664037
24,173536_fnca,0.05,0.75,0.1,-2.185405518959493
23,173536_fnca,0.05,0.7,0.1,-2.1928949467352536
2,173536_fnca,0.0,0.3,0.1,-2.1960257504748624
40,173536_fnca,0.15,0.25,0.1,-2.199747862836972
48,173536_fnca,0.15,0.65,0.1,-2.201435277265773
58,173536_fnca,0.2,0.5,0.1,-2.205077919386268
15,173536_fnca,0.05,0.3,0.1,-2.2325959286483132
35,173536_fnca,0.1,0.65,0.1,-2.243329733405822
56,173536_fnca,0.2,0.4,0.1,-2.246087277310149
61,173536_fnca,0.2,0.65,0.1,-2.2607808167288876
1,173536_fnca,0.0,0.25,0.1,-2.280044263862237
59,173536_fnca,0.2,0.55,0.1,-2.2815750675934896
46,173536_fnca,0.15,0.55,0.1,-2.3025010178488965
32,173536_fnca,0.1,0.5,0.1,-2.3210366131942477
62,173536_fnca,0.2,0.7,0.1,-2.32110762843638
11,173536_fnca,0.0,0.75,0.1,-2.331091973419044
27,173536_fnca,0.1,0.25,0.1,-2.333734230343727
28,173536_fnca,0.1,0.3,0.1,-2.337670039660341
0,173536_fnca,0.0,0.2,0.1,-2.344479197570244
36,173536_fnca,0.1,0.7,0.1,-2.3525318992572917
16,173536_fnca,0.05,0.35,0.1,-2.361332010253855
20,173536_fnca,0.05,0.55,0.1,-2.3677684285355918
30,173536_fnca,0.1,0.4,0.1,-2.376018921682752
44,173536_fnca,0.15,0.45,0.1,-2.377161084420993
17,173536_fnca,0.05,0.4,0.1,-2.3905276799008384
45,173536_fnca,0.15,0.5,0.1,-2.4059948416134858
51,173536_fnca,0.15,0.8,0.1,-2.4112805096691505
50,173536_fnca,0.15,0.75,0.1,-2.4473531551832135
26,173536_fnca,0.1,0.2,0.1,-2.451505345785322
37,173536_fnca,0.1,0.75,0.1,-2.5053023596961497
43,173536_fnca,0.15,0.4,0.1,-2.5066225963963897
33,173536_fnca,0.1,0.55,0.1,-2.5139154768386356
42,173536_fnca,0.15,0.35,0.1,-2.5200919085454743
3,173536_fnca,0.0,0.35,0.1,-2.552965028879031
5,173536_fnca,0.0,0.45,0.1,-2.5552689110457134
25,173536_fnca,0.05,0.8,0.1,-2.629315973648465
29,173536_fnca,0.1,0.35,0.1,-3.741145939492367
