,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
11905,173940_fnca,1,1,Reward,2,5,3.0,0,803,27,1,1,0,0,2.0,,1.0,,MostlyReward,MostlyReward
11906,173940_fnca,2,1,Reward,3,5,2.0,0,710,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
11907,173940_fnca,3,1,Punishment,4,5,2.0,0,613,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
11908,173940_fnca,4,1,Reward,5,5,3.0,0,683,14,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
11909,173940_fnca,5,1,Reward,6,5,2.0,0,666,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
11910,173940_fnca,6,1,Reward,7,5,2.0,0,455,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
11911,173940_fnca,7,1,Neutral,8,5,3.0,0,515,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
11913,173940_fnca,10,1,Reward,10,5,2.0,0,1031,13,1,0,1,0,2.0,,0.0,,MostlyPunishment,MostlyPunishment
11914,173940_fnca,11,1,Punishment,11,5,2.0,0,291,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
11915,173940_fnca,12,1,Punishment,12,5,2.0,0,696,14,3,0,3,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
11916,173940_fnca,13,1,Punishment,13,5,2.0,0,630,13,4,0,4,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
11917,173940_fnca,14,1,Neutral,14,5,3.0,0,513,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
11918,173940_fnca,15,1,Punishment,15,5,2.0,0,280,13,1,0,1,0,3.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
11919,173940_fnca,16,1,Punishment,16,5,3.0,0,430,14,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
11921,173940_fnca,19,1,Punishment,18,5,3.0,0,621,13,3,3,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
11922,173940_fnca,20,1,Punishment,19,5,3.0,0,421,13,4,4,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
11923,173940_fnca,21,1,Punishment,20,5,2.0,0,432,14,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
11924,173940_fnca,22,1,Neutral,21,5,2.0,0,418,14,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
11925,173940_fnca,23,1,Punishment,22,5,3.0,0,240,14,1,1,0,0,3.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
11926,173940_fnca,24,1,Neutral,23,5,3.0,0,428,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
11927,173940_fnca,25,1,Punishment,24,5,2.0,0,282,13,1,0,1,0,2.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
11929,173940_fnca,28,1,Reward,26,5,3.0,0,657,13,1,1,0,0,3.0,,0.0,,MostlyReward,MostlyReward
11930,173940_fnca,29,1,Reward,27,5,3.0,0,377,13,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
11931,173940_fnca,30,1,Punishment,28,5,2.0,0,261,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
11932,173940_fnca,31,1,Reward,29,5,3.0,0,813,14,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
11933,173940_fnca,32,1,Punishment,30,5,2.0,0,412,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
11934,173940_fnca,33,1,Reward,31,5,3.0,0,267,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
11935,173940_fnca,34,1,Reward,32,5,3.0,0,430,13,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
11937,173940_fnca,1,2,Punishment,2,5,3.0,0,404,27,1,1,0,0,2.0,,1.0,,,MostlyPunishment
11938,173940_fnca,2,2,Punishment,3,5,2.0,0,345,13,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
11939,173940_fnca,3,2,Reward,4,5,2.0,0,353,13,2,0,2,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
11940,173940_fnca,4,2,Punishment,5,5,2.0,0,516,14,3,0,3,0,3.0,2.0,1.0,Reward,,MostlyPunishment
11941,173940_fnca,5,2,Reward,6,5,3.0,0,304,13,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
11942,173940_fnca,6,2,Punishment,7,5,3.0,0,267,14,2,2,0,0,3.0,3.0,0.0,Reward,,MostlyPunishment
11943,173940_fnca,7,2,Punishment,8,5,3.0,0,243,13,3,3,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
11945,173940_fnca,10,2,Reward,10,5,3.0,0,552,13,1,1,0,0,3.0,,0.0,,,MostlyReward
11946,173940_fnca,11,2,Neutral,11,5,3.0,0,254,13,2,2,0,0,2.0,3.0,1.0,Reward,,MostlyReward
11947,173940_fnca,12,2,Reward,12,5,2.0,0,215,13,1,0,1,0,2.0,3.0,0.0,Neutral,,MostlyReward
11948,173940_fnca,13,2,Reward,13,5,2.0,0,465,13,2,0,2,0,3.0,2.0,1.0,Reward,,MostlyReward
11949,173940_fnca,14,2,Reward,14,5,3.0,0,270,14,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyReward
11950,173940_fnca,15,2,Reward,15,5,2.0,0,279,14,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyReward
11951,173940_fnca,16,2,Neutral,16,5,2.0,0,223,13,2,0,2,0,3.0,2.0,1.0,Reward,,MostlyReward
