,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
110,Punishment,0.0,0.05,1,0.88,0.3250915988427114,131924_fnca,0.4,1.4765069343801704,0.13412609730662922,-2.0089748968410372
220,Reward,0.0,0.05,1,0.5032,0.5001898758766951,131924_fnca,0.48,0.04638238620751128,0.39851338371655187,-0.920014196079824
111,Punishment,0.0,0.1,1,0.6,0.4900940253900043,131924_fnca,0.4,0.40808495847474385,0.3670690872996192,-1.0022051998713393
221,Reward,0.0,0.1,1,0.1832,0.3869852271764933,131924_fnca,0.48,-0.7669543412948878,0.2972897537195464,-1.2130480140202102
112,Punishment,0.0,0.15,1,0.28,0.4491785937990611,131924_fnca,0.4,-0.2671543160262034,0.3849567658512302,-0.954624247490387
222,Reward,0.0,0.15,1,0.1808,0.3850064206674535,131924_fnca,0.48,-0.7771298969022438,0.29496340784651454,-1.2209039715343186
113,Punishment,0.0,0.2,1,0.2,0.4001600960640447,131924_fnca,0.4,-0.49979995998399224,0.3521005350573612,-1.0438385332046727
223,Reward,0.0,0.2,1,0.1368,0.3437736235422881,131924_fnca,0.48,-0.998331391639715,0.24237447851814586,-1.4172713169713176
114,Punishment,0.0,0.25,1,0.2,0.4001600960640447,131924_fnca,0.4,-0.49979995998399224,0.3521005350573612,-1.0438385332046727
224,Reward,0.0,0.25,1,0.1336,0.3403582156669319,131924_fnca,0.48,-1.0177512516371294,0.23767589043391874,-1.4368473383091445
115,Punishment,0.0,0.3,1,0.2,0.4001600960640447,131924_fnca,0.4,-0.49979995998399224,0.3521005350573612,-1.0438385332046727
225,Reward,0.0,0.3,1,0.1416,0.3487789520683907,131924_fnca,0.48,-0.9702420343692197,0.2491691400448837,-1.3896233358331338
116,Punishment,0.0,0.35,1,0.16,0.3667527860628576,131924_fnca,0.4,-0.6543917568464402,0.32204859814203457,-1.133052818918958
226,Reward,0.0,0.35,1,0.1408,0.347954332886112,131924_fnca,0.48,-0.9748405694117986,0.24805727768163915,-1.3940956010902326
117,Punishment,0.0,0.4,1,0.16,0.3667527860628576,131924_fnca,0.4,-0.6543917568464402,0.32204859814203457,-1.133052818918958
227,Reward,0.0,0.4,1,0.1384,0.34545754113955,131924_fnca,0.48,-0.988833530375903,0.244672570650561,-1.4078344086025087
118,Punishment,0.0,0.45,1,0.16,0.3667527860628576,131924_fnca,0.4,-0.6543917568464402,0.32204859814203457,-1.133052818918958
228,Reward,0.0,0.45,1,0.1408,0.3479543328861121,131924_fnca,0.48,-0.9748405694117983,0.24805727768163927,-1.3940956010902321
119,Punishment,0.0,0.5,1,0.16,0.3667527860628576,131924_fnca,0.4,-0.6543917568464402,0.32204859814203457,-1.133052818918958
229,Reward,0.0,0.5,1,0.1416,0.3487789520683908,131924_fnca,0.48,-0.9702420343692194,0.24916914004488377,-1.3896233358331334
120,Punishment,0.05,0.05,1,0.7032,0.4570304820131711,131924_fnca,0.4,0.663413080598992,0.3201399641135856,-1.138996990959595
230,Reward,0.05,0.05,1,0.4504,0.497732890639487,131924_fnca,0.48,-0.05946964839307664,0.3982374463412533,-0.9207068527446708
121,Punishment,0.05,0.1,1,0.5648,0.4959816107544367,131924_fnca,0.4,0.332270383471119,0.377516751263093,-0.9741403370706948
231,Reward,0.05,0.1,1,0.2608,0.439246753167436,131924_fnca,0.48,-0.4990361304194852,0.3522348765648394,-1.0434570629366995
122,Punishment,0.05,0.15,1,0.2992,0.458090861937053,131924_fnca,0.4,-0.22004368210656663,0.3894000162854315,-0.9431481442221805
232,Reward,0.05,0.15,1,0.1664,0.3725883756615907,131924_fnca,0.48,-0.8416795060853755,0.2799481899892667,-1.2731507286867334
123,Punishment,0.05,0.2,1,0.1992,0.3995586035391179,131924_fnca,0.4,-0.5025545645154432,0.35161477974940003,-1.045219078362326
233,Reward,0.05,0.2,1,0.14,0.3471259096029773,131924_fnca,0.48,-0.9794716861926915,0.24693727419533615,-1.3986209252312498
124,Punishment,0.05,0.25,1,0.1992,0.3995586035391179,131924_fnca,0.4,-0.5025545645154432,0.35161477974940003,-1.045219078362326
234,Reward,0.05,0.25,1,0.1368,0.3437736235422876,131924_fnca,0.48,-0.9983313916397165,0.2423744785181455,-1.4172713169713191
125,Punishment,0.05,0.3,1,0.1496,0.3568216604382169,131924_fnca,0.4,-0.7017511204125916,0.31187093372900054,-1.1651658507048366
235,Reward,0.05,0.3,1,0.1424,0.3495997940686038,131924_fnca,0.48,-0.9656756260381292,0.2502729290104365,-1.385203240566739
126,Punishment,0.05,0.35,1,0.1488,0.3560336612939562,131924_fnca,0.4,-0.7055512646951628,0.31103811228807987,-1.1678398267611445
236,Reward,0.05,0.35,1,0.1432,0.3504168854305911,131924_fnca,0.48,-0.9611408981794393,0.25136871183450155,-1.3808344462812623
127,Punishment,0.05,0.4,1,0.1576,0.3645113644701112,131924_fnca,0.4,-0.6649998426040187,0.3198027343163763,-1.1400509285363576
237,Reward,0.05,0.4,1,0.1376,0.3446175401792538,131924_fnca,0.48,-0.9935652138364741,0.24352773286444812,-1.412524450277632
128,Punishment,0.05,0.45,1,0.1416,0.3487789520683907,131924_fnca,0.4,-0.740870395038435,0.3031938211159122,-1.193383004326876
238,Reward,0.05,0.45,1,0.1376,0.3446175401792536,131924_fnca,0.48,-0.9935652138364746,0.24352773286444798,-1.4125244502776324
