,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.45,0.1,0.4166666666666667,0.4938303862564446,131924_fnca,-1.8432455537594084,0.3333333333333333
1,Punishment,0.5,0.45,0.1,0.3968,0.4894296610489513,131924_fnca,-1.8432455537594084,0.4
2,Reward,0.5,0.45,0.1,0.4288,0.4951026775620014,131924_fnca,-1.8432455537594084,0.48
