,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.05,1,0.4766666666666667,0.5002897711051704,119833_fnca,-1.878795475766021,0.3333333333333333
1,Punishment,0.5,0.05,1,0.5248,0.4995844550245348,119833_fnca,-1.878795475766021,0.4
2,Reward,0.5,0.05,1,0.5304,0.4992747341976824,119833_fnca,-1.878795475766021,0.6
