,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
110,Punishment,0.0,0.05,1,0.88,0.3250915988427114,119833_fnca,0.4,1.4765069343801704,0.13412609730662922,-2.0089748968410372
220,Reward,0.0,0.05,1,0.5048,0.5001770703274445,119833_fnca,0.6,-0.19033259548998635,0.3917811908442438,-0.9370517816576501
111,Punishment,0.0,0.1,1,0.6,0.4900940253900043,119833_fnca,0.4,0.40808495847474385,0.3670690872996192,-1.0022051998713393
221,Reward,0.0,0.1,1,0.1784,0.3830023402462542,119833_fnca,0.6,-1.100776563738303,0.21766609714941096,-1.5247930548424256
112,Punishment,0.0,0.15,1,0.28,0.4491785937990611,119833_fnca,0.4,-0.2671543160262034,0.3849567658512302,-0.954624247490387
222,Reward,0.0,0.15,1,0.18,0.3843412214941712,119833_fnca,0.6,-1.0927789591946477,0.21958377420457023,-1.5160214600339414
113,Punishment,0.0,0.2,1,0.2,0.4001600960640447,119833_fnca,0.4,-0.49979995998399224,0.3521005350573612,-1.0438385332046727
223,Reward,0.0,0.2,1,0.1464,0.3536482626494015,119833_fnca,0.6,-1.2826303644242365,0.1752557647667774,-1.7415088590761976
114,Punishment,0.0,0.25,1,0.2,0.4001600960640447,119833_fnca,0.4,-0.49979995998399224,0.3521005350573612,-1.0438385332046727
224,Reward,0.0,0.25,1,0.1384,0.3454575411395508,119833_fnca,0.6,-1.3361989391730558,0.16338394850774457,-1.8116523357282726
115,Punishment,0.0,0.3,1,0.2,0.4001600960640447,119833_fnca,0.4,-0.49979995998399224,0.3521005350573612,-1.0438385332046727
225,Reward,0.0,0.3,1,0.1416,0.3487789520683904,119833_fnca,0.6,-1.3142994933653982,0.1681951927627216,-1.782630112334944
116,Punishment,0.0,0.35,1,0.16,0.3667527860628576,119833_fnca,0.4,-0.6543917568464402,0.32204859814203457,-1.133052818918958
226,Reward,0.0,0.35,1,0.14,0.3471259096029771,119833_fnca,0.6,-1.3251675754371715,0.16579999197217213,-1.7969730846996883
117,Punishment,0.0,0.4,1,0.16,0.3667527860628576,119833_fnca,0.4,-0.6543917568464402,0.32204859814203457,-1.133052818918958
227,Reward,0.0,0.4,1,0.1424,0.3495997940686041,119833_fnca,0.6,-1.308925256146468,0.16938497496606283,-1.7755811962937211
118,Punishment,0.0,0.45,1,0.16,0.3667527860628576,119833_fnca,0.4,-0.6543917568464402,0.32204859814203457,-1.133052818918958
228,Reward,0.0,0.45,1,0.1368,0.3437736235422881,119833_fnca,0.6,-1.3473983117934616,0.16094708405031322,-1.826679638516608
119,Punishment,0.0,0.5,1,0.16,0.3667527860628576,119833_fnca,0.4,-0.6543917568464402,0.32204859814203457,-1.133052818918958
229,Reward,0.0,0.5,1,0.1368,0.3437736235422878,119833_fnca,0.6,-1.3473983117934627,0.160947084050313,-1.8266796385166093
120,Punishment,0.05,0.05,1,0.7152,0.4514997692505573,119833_fnca,0.4,0.6981177432785828,0.31266507010067995,-1.1626227249448633
230,Reward,0.05,0.05,1,0.4536,0.4980416412119621,119833_fnca,0.6,-0.2939513243184689,0.3820735216894546,-0.9621422237389635
121,Punishment,0.05,0.1,1,0.5536,0.4973177052146201,119833_fnca,0.4,0.30885689045338344,0.3803608686351922,-0.9666348225949394
231,Reward,0.05,0.1,1,0.2416,0.4282244048541957,119833_fnca,0.6,-0.8369443589326255,0.28106299221730807,-1.2691764631792444
122,Punishment,0.05,0.15,1,0.304,0.4601667118797028,119833_fnca,0.4,-0.20862004469609796,0.39035461071911925,-0.9406996947291736
232,Reward,0.05,0.15,1,0.164,0.3704237722080122,119833_fnca,0.6,-1.1770302899328051,0.19956032948879424,-1.6116386849143243
123,Punishment,0.05,0.2,1,0.2008,0.4007590875788364,119833_fnca,0.4,-0.4970567260332278,0.35258229335434843,-1.0424712276521082
233,Reward,0.05,0.2,1,0.1384,0.3454575411395507,119833_fnca,0.6,-1.3361989391730562,0.1633839485077445,-1.811652335728273
124,Punishment,0.05,0.25,1,0.2,0.400160096064045,119833_fnca,0.4,-0.4997999599839918,0.3521005350573613,-1.0438385332046727
234,Reward,0.05,0.25,1,0.1424,0.3495997940686038,119833_fnca,0.6,-1.3089252561464688,0.16938497496606264,-1.7755811962937222
125,Punishment,0.05,0.3,1,0.1584,0.3652617868575231,119833_fnca,0.4,-0.6614434049577719,0.3205579453671701,-1.1376922221857382
235,Reward,0.05,0.3,1,0.1408,0.3479543328861124,119833_fnca,0.6,-1.3197134123640843,0.16700019839175603,-1.7897602785915006
126,Punishment,0.05,0.35,1,0.1456,0.352845915651795,119833_fnca,0.4,-0.720994600518641,0.3076307311310464,-1.17885514019319
236,Reward,0.05,0.35,1,0.1416,0.3487789520683906,119833_fnca,0.6,-1.3142994933653973,0.1681951927627218,-1.7826301123349428
127,Punishment,0.05,0.4,1,0.1496,0.3568216604382172,119833_fnca,0.4,-0.7017511204125909,0.3118709337290007,-1.165165850704836
237,Reward,0.05,0.4,1,0.1432,0.350416885430591,119833_fnca,0.6,-1.3035901493122564,0.17056954584650152,-1.7686121718966479
128,Punishment,0.05,0.45,1,0.132,0.3386262455678087,119833_fnca,0.4,-0.7914330430903768,0.2916730884324524,-1.2321216640523196
238,Reward,0.05,0.45,1,0.1408,0.3479543328861121,119833_fnca,0.6,-1.3197134123640855,0.16700019839175578,-1.789760278591502
129,Punishment,0.05,0.5,1,0.1312,0.3377540854790749,119833_fnca,0.4,-0.7958452956053235,0.2906535123409045,-1.235623400473235
239,Reward,0.05,0.5,1,0.1312,0.337754085479075,119833_fnca,0.6,-1.3879920929307124,0.15225484378418416,-1.8821995582237623
130,Punishment,0.1,0.05,1,0.6496,0.4772861632871128,119833_fnca,0.4,0.5229567064776868,0.34795560066971165,-1.0556803916296673
