,HCPID,egs,alpha,r,LL
89,105115_fnca,0.4,0.5,1,-1.9579254855602035
48,105115_fnca,0.2,0.45,1,-1.9649498894073654
68,105115_fnca,0.3,0.45,1,-1.9649498894073654
79,105115_fnca,0.35,0.5,1,-1.9654434928322524
59,105115_fnca,0.25,0.5,1,-1.9654526629137377
49,105115_fnca,0.2,0.5,1,-1.9660444987518377
39,105115_fnca,0.15,0.5,1,-1.9680170610299552
69,105115_fnca,0.3,0.5,1,-1.971557118009255
58,105115_fnca,0.25,0.45,1,-1.9741325502568525
78,105115_fnca,0.35,0.45,1,-1.9741325502568525
46,105115_fnca,0.2,0.35,1,-1.9767372016039428
38,105115_fnca,0.15,0.45,1,-1.979453340284734
29,105115_fnca,0.1,0.5,1,-1.9814274213327354
77,105115_fnca,0.35,0.4,1,-1.9819267337898454
37,105115_fnca,0.15,0.4,1,-1.9820761781908098
109,105115_fnca,0.5,0.5,1,-1.98249696132848
57,105115_fnca,0.25,0.4,1,-1.9829741457430885
28,105115_fnca,0.1,0.45,1,-1.9835329574233804
88,105115_fnca,0.4,0.45,1,-1.9850805326150194
36,105115_fnca,0.15,0.35,1,-1.9856250281193097
47,105115_fnca,0.2,0.4,1,-1.9862557783195336
99,105115_fnca,0.45,0.5,1,-1.9877354171774928
67,105115_fnca,0.3,0.4,1,-1.9887730480676913
19,105115_fnca,0.05,0.5,1,-1.9888042540365327
66,105115_fnca,0.3,0.35,1,-1.9924879361266874
45,105115_fnca,0.2,0.3,1,-1.9937088496029876
76,105115_fnca,0.35,0.35,1,-1.9946434378481954
26,105115_fnca,0.1,0.35,1,-1.9952388646823738
108,105115_fnca,0.5,0.45,1,-1.9957242392161145
56,105115_fnca,0.25,0.35,1,-1.9962661508059938
27,105115_fnca,0.1,0.4,1,-1.996787168185397
15,105115_fnca,0.05,0.3,1,-2.000003657538892
86,105115_fnca,0.4,0.35,1,-2.001090516637922
107,105115_fnca,0.5,0.4,1,-2.002161249880044
87,105115_fnca,0.4,0.4,1,-2.0021612498800443
75,105115_fnca,0.35,0.3,1,-2.002767870872262
18,105115_fnca,0.05,0.45,1,-2.003248108979074
16,105115_fnca,0.05,0.35,1,-2.0049022977923423
25,105115_fnca,0.1,0.3,1,-2.0049419522788963
98,105115_fnca,0.45,0.45,1,-2.005983099160262
35,105115_fnca,0.15,0.3,1,-2.0072315460486214
96,105115_fnca,0.45,0.35,1,-2.0081783547674794
54,105115_fnca,0.25,0.25,1,-2.0083834586457465
65,105115_fnca,0.3,0.3,1,-2.0099852335508457
55,105115_fnca,0.25,0.3,1,-2.0101129621315055
17,105115_fnca,0.05,0.4,1,-2.01155042692957
97,105115_fnca,0.45,0.4,1,-2.012674725368244
6,105115_fnca,0.0,0.35,1,-2.013829305743741
9,105115_fnca,0.0,0.5,1,-2.014369203729389
7,105115_fnca,0.0,0.4,1,-2.0149101071116595
8,105115_fnca,0.0,0.45,1,-2.015452018701539
85,105115_fnca,0.4,0.3,1,-2.017083830984334
95,105115_fnca,0.45,0.3,1,-2.018655306634405
34,105115_fnca,0.15,0.25,1,-2.031347964935784
106,105115_fnca,0.5,0.35,1,-2.033366955414933
44,105115_fnca,0.2,0.25,1,-2.0361622626419154
24,105115_fnca,0.1,0.25,1,-2.037110748590157
74,105115_fnca,0.35,0.25,1,-2.0373125413018074
64,105115_fnca,0.3,0.25,1,-2.040093804721832
105,105115_fnca,0.5,0.3,1,-2.0408840925955003
5,105115_fnca,0.0,0.3,1,-2.0419537114510504
4,105115_fnca,0.0,0.25,1,-2.043028505592261
3,105115_fnca,0.0,0.2,1,-2.043567400981836
14,105115_fnca,0.05,0.25,1,-2.045733036558599
23,105115_fnca,0.1,0.2,1,-2.0466570510991264
13,105115_fnca,0.05,0.2,1,-2.0476981460681487
33,105115_fnca,0.15,0.2,1,-2.0503420519940283
43,105115_fnca,0.2,0.2,1,-2.0681028685690657
84,105115_fnca,0.4,0.25,1,-2.0961869118187018
94,105115_fnca,0.45,0.25,1,-2.099318941630007
104,105115_fnca,0.5,0.25,1,-2.1017680868800177
53,105115_fnca,0.25,0.2,1,-2.1031549400889897
63,105115_fnca,0.3,0.2,1,-2.134838002841775
2,105115_fnca,0.0,0.15,1,-2.145421696220707
12,105115_fnca,0.05,0.15,1,-2.1514805483089936
83,105115_fnca,0.4,0.2,1,-2.169161266205472
22,105115_fnca,0.1,0.15,1,-2.1802375914625065
73,105115_fnca,0.35,0.2,1,-2.1808083016513757
32,105115_fnca,0.15,0.15,1,-2.2389222470194894
93,105115_fnca,0.45,0.2,1,-2.242304365379457
103,105115_fnca,0.5,0.2,1,-2.2465397532491735
42,105115_fnca,0.2,0.15,1,-2.287162825332551
52,105115_fnca,0.25,0.15,1,-2.3822407923221958
62,105115_fnca,0.3,0.15,1,-2.3909583302184476
72,105115_fnca,0.35,0.15,1,-2.4242003874543845
92,105115_fnca,0.45,0.15,1,-2.450622329483208
82,105115_fnca,0.4,0.15,1,-2.5100882586234574
11,105115_fnca,0.05,0.1,1,-2.542317629928175
102,105115_fnca,0.5,0.15,1,-2.5482786128471755
31,105115_fnca,0.15,0.1,1,-2.6567863636666322
41,105115_fnca,0.2,0.1,1,-2.6728046370355854
21,105115_fnca,0.1,0.1,1,-2.685181381670502
1,105115_fnca,0.0,0.1,1,-2.698136499449424
61,105115_fnca,0.3,0.1,1,-2.7110683225123187
51,105115_fnca,0.25,0.1,1,-2.7400381743671165
101,105115_fnca,0.5,0.1,1,-2.7605697938883567
81,105115_fnca,0.4,0.1,1,-2.778437800978588
71,105115_fnca,0.35,0.1,1,-2.7925191749887777
91,105115_fnca,0.45,0.1,1,-2.807924177722709
100,105115_fnca,0.5,0.05,1,-2.883274605707756
80,105115_fnca,0.4,0.05,1,-2.8927757150579936
