,HCPID,egs,alpha,r,LL
20,161327_fnca,0.1,0.05,1,-1.8613748604695437
40,161327_fnca,0.2,0.05,1,-1.864473687328609
50,161327_fnca,0.25,0.05,1,-1.8655911198996764
60,161327_fnca,0.3,0.05,1,-1.871736021116052
30,161327_fnca,0.15,0.05,1,-1.8797635980527425
10,161327_fnca,0.05,0.05,1,-1.8858923851088556
80,161327_fnca,0.4,0.05,1,-1.8859151609133868
70,161327_fnca,0.35,0.05,1,-1.886466293677814
90,161327_fnca,0.45,0.05,1,-1.890501098191855
100,161327_fnca,0.5,0.05,1,-1.8959117426844467
71,161327_fnca,0.35,0.1,1,-1.9165366586420385
91,161327_fnca,0.45,0.1,1,-1.9235146120629067
81,161327_fnca,0.4,0.1,1,-1.9391802190604621
61,161327_fnca,0.3,0.1,1,-1.9488072915971442
101,161327_fnca,0.5,0.1,1,-1.9502095552583474
51,161327_fnca,0.25,0.1,1,-1.953661014581524
41,161327_fnca,0.2,0.1,1,-1.9587372292990732
31,161327_fnca,0.15,0.1,1,-1.9776749128117208
21,161327_fnca,0.1,0.1,1,-2.0274889527682567
102,161327_fnca,0.5,0.15,1,-2.038516092885204
92,161327_fnca,0.45,0.15,1,-2.043094596780823
0,161327_fnca,0.0,0.05,1,-2.066543015045548
72,161327_fnca,0.35,0.15,1,-2.1380344993079685
82,161327_fnca,0.4,0.15,1,-2.141482557234553
62,161327_fnca,0.3,0.15,1,-2.1432181669170642
11,161327_fnca,0.05,0.1,1,-2.175190800997781
52,161327_fnca,0.25,0.15,1,-2.1850238290062447
103,161327_fnca,0.5,0.2,1,-2.2720211176175105
42,161327_fnca,0.2,0.15,1,-2.329801018724738
83,161327_fnca,0.4,0.2,1,-2.38112242289868
1,161327_fnca,0.0,0.1,1,-2.3977645400618597
32,161327_fnca,0.15,0.15,1,-2.4336868238336042
73,161327_fnca,0.35,0.2,1,-2.4802536044391834
93,161327_fnca,0.45,0.2,1,-2.515503438064444
22,161327_fnca,0.1,0.15,1,-2.634710620857345
2,161327_fnca,0.0,0.15,1,-2.739014098766572
12,161327_fnca,0.05,0.15,1,-2.7817299680072556
104,161327_fnca,0.5,0.25,1,-2.9776037933249837
94,161327_fnca,0.45,0.25,1,-2.981003119103789
63,161327_fnca,0.3,0.2,1,-2.9894530710702476
53,161327_fnca,0.25,0.2,1,-3.02481542565367
43,161327_fnca,0.2,0.2,1,-3.1879359588970537
84,161327_fnca,0.4,0.25,1,-3.2694023918688133
13,161327_fnca,0.05,0.2,1,-3.296060954081315
24,161327_fnca,0.1,0.25,1,-3.3034338416427587
33,161327_fnca,0.15,0.2,1,-3.3123487922907193
3,161327_fnca,0.0,0.2,1,-3.3132660983679987
5,161327_fnca,0.0,0.3,1,-3.319916698209469
23,161327_fnca,0.1,0.2,1,-3.3259942308551995
4,161327_fnca,0.0,0.25,1,-3.354348749124011
14,161327_fnca,0.05,0.25,1,-3.3561155044687236
74,161327_fnca,0.35,0.25,1,-3.384344203203945
64,161327_fnca,0.3,0.25,1,-3.3866519057114512
85,161327_fnca,0.4,0.3,1,-3.420003936514111
54,161327_fnca,0.25,0.25,1,-3.4458633776567957
34,161327_fnca,0.15,0.25,1,-3.480898163412147
44,161327_fnca,0.2,0.25,1,-3.548839685637886
7,161327_fnca,0.0,0.4,1,-3.580942358828814
8,161327_fnca,0.0,0.45,1,-3.6077009989797864
6,161327_fnca,0.0,0.35,1,-3.62155192297835
17,161327_fnca,0.05,0.4,1,-3.6284783553742717
9,161327_fnca,0.0,0.5,1,-3.6286000718753293
16,161327_fnca,0.05,0.35,1,-3.6468590740780016
65,161327_fnca,0.3,0.3,1,-3.666751468929391
105,161327_fnca,0.5,0.3,1,-3.683878494571184
95,161327_fnca,0.45,0.3,1,-3.705759773679304
15,161327_fnca,0.05,0.3,1,-3.7124871951516636
107,161327_fnca,0.5,0.4,1,-3.7242684169997107
55,161327_fnca,0.25,0.3,1,-3.746485672952192
106,161327_fnca,0.5,0.35,1,-3.7659296456448477
86,161327_fnca,0.4,0.35,1,-3.771062323606029
18,161327_fnca,0.05,0.45,1,-3.781933693111938
26,161327_fnca,0.1,0.35,1,-3.7847529154241544
25,161327_fnca,0.1,0.3,1,-3.7886942242229376
75,161327_fnca,0.35,0.3,1,-3.8032149500007275
35,161327_fnca,0.15,0.3,1,-3.8044650830911193
66,161327_fnca,0.3,0.35,1,-3.8800591903887147
97,161327_fnca,0.45,0.4,1,-3.884843877496423
56,161327_fnca,0.25,0.35,1,-3.893318922246141
96,161327_fnca,0.45,0.35,1,-3.893899013808545
76,161327_fnca,0.35,0.35,1,-3.902920314345577
88,161327_fnca,0.4,0.45,1,-3.9179027958411123
46,161327_fnca,0.2,0.35,1,-3.9201851500078195
28,161327_fnca,0.1,0.45,1,-3.9386873404113025
36,161327_fnca,0.15,0.35,1,-3.948499530440879
45,161327_fnca,0.2,0.3,1,-3.978155197185788
108,161327_fnca,0.5,0.45,1,-3.9842140765005443
19,161327_fnca,0.05,0.5,1,-3.9905702564680876
27,161327_fnca,0.1,0.4,1,-4.024005812221947
99,161327_fnca,0.45,0.5,1,-4.034761346155708
47,161327_fnca,0.2,0.4,1,-4.051355494318256
77,161327_fnca,0.35,0.4,1,-4.065618910732858
98,161327_fnca,0.45,0.45,1,-4.075311078975865
78,161327_fnca,0.35,0.45,1,-4.0930520013009115
87,161327_fnca,0.4,0.4,1,-4.120341637012075
48,161327_fnca,0.2,0.45,1,-4.123483429030546
89,161327_fnca,0.4,0.5,1,-4.183572777055066
37,161327_fnca,0.15,0.4,1,-4.186597945841827
57,161327_fnca,0.25,0.4,1,-4.221263292064453
109,161327_fnca,0.5,0.5,1,-4.25223443501017
67,161327_fnca,0.3,0.4,1,-4.267381822301601
29,161327_fnca,0.1,0.5,1,-4.269921649190961
58,161327_fnca,0.25,0.45,1,-4.311343980179685
39,161327_fnca,0.15,0.5,1,-4.339729033536774
38,161327_fnca,0.15,0.45,1,-4.352323583470976
68,161327_fnca,0.3,0.45,1,-4.377691461887171
79,161327_fnca,0.35,0.5,1,-4.384978642139372
59,161327_fnca,0.25,0.5,1,-4.439897777967781
69,161327_fnca,0.3,0.5,1,-4.478084697880693
49,161327_fnca,0.2,0.5,1,-4.50281657062372
